as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-05-08,BKNG,47.0,165.92999267578125,7798.709655761719,0.028238436266036653,166.81065368652344,-41.39106750488281,2249.717779588706
2026-05-08,CCJ,4.0,116.75,467.0,0.00169096559794302,100.85235066133387,63.59059735466451,1426.681489189373
2026-05-08,CNQ,14.0,44.529998779296875,623.4199829101562,0.0022573484885895067,36.17146301269531,117.01950073242188,2001.7295381641388
2026-05-08,COST,9.0,1008.7899780273438,9079.109802246094,0.03287465168211006,1001.3170776367188,67.256103515625,3908.5754101562475
2026-05-08,ETR,130.0,111.58999633789062,14506.699523925781,0.05252747287934664,106.05122375488281,720.0404357910156,1971.6996454048144
2026-05-08,FTI,144.0,70.1500015258789,10101.600219726562,0.03657699883454233,67.44703674316406,389.2269287109375,0.0
2026-05-08,KO,68.0,78.41999816894531,5332.559875488281,0.019308726549083506,79.67218017578125,-85.14837646484375,-735.1466064453125
2026-05-08,MSGS,1.0,330.1300048828125,330.1300048828125,0.0011953714798835055,258.8599853515625,71.27001953125,965.9972788238525
2026-05-08,PBA,13.0,45.720001220703125,594.3600158691406,0.002152124924256069,40.50447082519531,67.80189514160156,978.4843538665772
2026-05-08,PR,423.0,19.719999313354492,8341.55970954895,0.03020404818422879,18.6336612701416,459.52099227905273,430.64150847911833
2026-05-08,STLD,1.0,235.10000610351562,235.10000610351562,0.0008512762792232096,175.5167999267578,59.58320617675781,-89.57980886459455
2026-05-08,STT,1.0,149.49000549316406,149.49000549316406,0.000541290056799258,128.21334838867188,21.276657104492188,183.13176528930663
2026-05-08,TPR,10.0,133.47999572753906,1334.7999572753906,0.004833192308112416,117.91683876455127,155.63156962987796,8060.272547935276
