ticker,side,reason,risk_rule_action,signal_date,fill_date,fill_price,sell_fraction,portfolio_kind,price_return,drawdown_from_peak,benchmark_return,relative_return,protected,quantity,gross_value,fee_usd,cash_after,shares_after
AVGO,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2019-05-13,2019-05-14,25.191450119018555,1.0,main,-0.08002488622018411,-0.08002488622018411,-0.03752468419897814,-0.044157186499723444,False,223.0,5617.693376541138,14.044233441352844,6301.00888295888,0.0
KEYS,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2019-05-20,2019-05-21,75.36000061035156,1.0,main,-0.13160963162624817,-0.15445682353646573,-0.02693529344157808,-0.10757181663168824,False,46.0,3466.560028076172,8.66640007019043,9758.902510964861,0.0
AVGO,SELL,weekly_relative_trim,weekly_relative_trim,2019-07-05,2019-07-08,23.155799865722656,0.5,main,-0.05889798281532943,-0.05889798281532943,0.009470343118921365,-0.06772692868124863,False,82.0,1898.7755889892578,4.746938972473145,1903.291491041179,82.0
AVGO,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2019-07-08,2019-07-09,23.203800201416016,1.0,main,-0.08453480692846294,-0.08453480692846294,0.003923646142534709,-0.08811272989822427,False,82.0,1902.7116165161133,4.756779041290283,3801.246328516002,0.0
HEI,SELL,weekly_relative_trim,weekly_relative_trim,2019-08-02,2019-08-05,131.42298889160156,0.5,main,-0.008154118281910039,-0.024315192781907746,0.0709222251415762,-0.07383948298676157,False,17.0,2234.1908111572266,5.5854770278930665,2624.6349512529314,17.0
CBRE,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2019-08-14,2019-08-15,50.459999084472656,1.0,main,-0.08513760347978783,-0.08513760347978783,-0.037104901983092464,-0.04988362864824969,False,65.0,3279.8999404907227,8.199749851226807,5896.335141892427,0.0
ORCL,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2019-08-14,2019-08-15,47.69785690307617,1.0,main,-0.09443557650568168,-0.12665335065117422,-0.03977523585206866,-0.05692452714663809,False,89.0,4245.109264373779,10.612773160934449,10130.831633105272,0.0
TSCO,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2019-08-14,2019-08-15,17.880048751831055,1.0,main,-0.09160131027841212,-0.11622544004210777,-0.03977523585206866,-0.05397285756562631,False,283.0,5060.0537967681885,12.650134491920472,15178.235295381539,0.0
SHOP,SELL,daily_trailing_stop_exit,daily_trailing_stop_exit,2019-09-10,2019-09-11,34.750999450683594,1.0,main,0.16965114189485808,-0.1713801829018824,0.09108752363612527,0.07200487271352363,False,147.0,5108.396919250488,12.77099229812622,5589.549765324595,0.0
ELS,SELL,weekly_relative_trim,weekly_relative_trim,2019-09-13,2019-09-16,55.53649139404297,0.5,main,-0.053438635188718275,-0.05515628405252149,0.03559905449523515,-0.08597699012708315,False,32.0,1777.167724609375,4.442919311523438,7362.274570622447,33.0
NOW,SELL,weekly_relative_trim,weekly_relative_trim,2019-09-13,2019-09-16,52.22999954223633,0.5,main,-0.04085753571161577,-0.16655094455427089,0.03681994378794062,-0.07491896733367975,False,70.0,3656.099967956543,9.140249919891358,11009.2342886591,71.0
EL,SELL,weekly_relative_trim,weekly_relative_trim,2019-10-18,2019-10-21,170.70254516601562,0.5,main,-0.05941706036056238,-0.0636419815042667,0.016129929311112345,-0.07434776547020117,False,10.0,1707.0254516601562,4.2675636291503904,2258.070035233498,10.0
SBUX,SELL,weekly_relative_trim,weekly_relative_trim,2019-10-25,2019-10-28,72.35723114013672,0.5,main,-0.03618079607472047,-0.03840388223102231,0.028509010344129004,-0.0628966841984252,False,27.0,1953.6452407836914,4.884113101959229,4206.83116291523,27.0
WRB,SELL,weekly_relative_trim,weekly_relative_trim,2019-11-01,2019-11-04,26.243423461914062,0.5,main,-0.023062746902899778,-0.0406021070048046,0.043991215672631645,-0.06422847392669806,False,6.0,157.46054077148438,0.3936513519287109,224.93811455726484,7.0
AEP,SELL,weekly_relative_trim,weekly_relative_trim,2019-11-08,2019-11-11,70.50303649902344,0.5,main,-0.03497629253314605,-0.062337787366332775,0.06750607174310197,-0.09600166873890215,False,6.0,423.0182189941406,1.0575455474853517,646.8987880039201,6.0
BKNG,SELL,weekly_relative_trim,weekly_relative_trim,2019-11-08,2019-11-11,74.45076751708984,0.5,main,-0.051794140094154506,-0.09543023210463941,0.06750607174310197,-0.11175600307589295,False,78.0,5807.159866333008,14.51789966583252,6439.540754671096,79.0
DUK,SELL,weekly_relative_trim,weekly_relative_trim,2019-11-08,2019-11-11,67.68150329589844,0.5,main,-0.04967130736573633,-0.0743028386236716,0.06750607174310197,-0.10976741229911935,False,35.0,2368.8526153564453,5.922131538391113,8802.47123848915,36.0
MLM,SELL,weekly_relative_trim,weekly_relative_trim,2019-11-08,2019-11-11,244.86802673339844,0.5,main,-0.041560795609906,-0.04515894715557789,0.05353965135055039,-0.09026755361181282,False,1.0,244.86802673339844,0.6121700668334961,9046.727095155715,1.0
PG,SELL,weekly_relative_trim,weekly_relative_trim,2019-11-08,2019-11-11,101.27273559570312,0.5,main,-0.007378105014339664,-0.04194022391316887,0.06750607174310197,-0.07014871272363377,False,21.0,2126.7274475097656,5.316818618774414,11168.137724046706,21.0
BKNG,SELL,weekly_relative_exit,weekly_relative_exit,2019-11-15,2019-11-18,72.17292785644531,1.0,main,-0.06711827639160772,-0.110049157171355,0.07735432599738057,-0.1340994312667192,False,79.0,5701.66130065918,14.25415325164795,16855.544871454236,0.0
DUK,SELL,weekly_relative_exit,weekly_relative_exit,2019-11-15,2019-11-18,69.23177337646484,1.0,main,-0.054048033510797566,-0.07856612457936996,0.07735432599738057,-0.12196763528705379,False,36.0,2492.3438415527344,6.230859603881836,19341.65785340309,0.0
TREX,SELL,weekly_relative_trim,weekly_relative_trim,2019-11-15,2019-11-18,43.43000030517578,0.5,main,-0.003788769653684132,-0.05909785844172388,0.06325905869455006,-0.06305878873071091,False,4.0,173.72000122070312,0.4343000030517578,19514.94355462074,5.0
MA,SELL,weekly_relative_trim,weekly_relative_trim,2019-12-06,2019-12-09,278.5852966308594,0.5,main,0.023614092502492134,-0.0062618156025386895,0.15767367535754695,-0.1158008389658256,False,21.0,5850.291229248047,14.625728073120117,6120.103454010495,22.0
BIO,SELL,weekly_relative_trim,weekly_relative_trim,2019-12-13,2019-12-16,366.8900146484375,0.5,main,-0.04589969300143437,-0.05232500387790162,0.018226386840983988,-0.06297821454162811,False,5.0,1834.4500732421875,4.586125183105469,7949.967402069577,6.0
LPX,SELL,weekly_relative_trim,weekly_relative_trim,2019-12-13,2019-12-16,26.0466365814209,0.5,main,-0.04149392772474414,-0.04650386185874911,0.03651924025107478,-0.07526456330605291,False,8.0,208.3730926513672,0.520932731628418,8157.819561989315,9.0
ORCL,SELL,weekly_relative_trim,weekly_relative_trim,2019-12-20,2019-12-23,48.93092727661133,0.5,main,0.03234631788608344,-0.057830871090592595,0.11369387514907592,-0.07304301395399482,False,77.0,3767.6814002990723,9.419203500747681,11916.081758787639,78.0
COST,SELL,weekly_relative_trim,weekly_relative_trim,2019-12-27,2019-12-30,269.0760192871094,0.5,main,-0.007621048684412934,-0.036368292531790414,0.059800730003338964,-0.06361741106513441,False,7.0,1883.5321350097656,4.7088303375244145,13794.90506345988,7.0
DIS,SELL,weekly_relative_trim,weekly_relative_trim,2019-12-27,2019-12-30,140.4622039794922,0.5,main,-0.026535369365715544,-0.026535369365715544,0.041096996734323765,-0.06496259840551466,False,14.0,1966.4708557128906,4.916177139282227,15756.459742033489,15.0
JKHY,SELL,weekly_relative_trim,weekly_relative_trim,2019-12-27,2019-12-30,134.75425720214844,0.5,main,-0.025458847568647913,-0.029715547601347647,0.041096996734323765,-0.06392857198872126,False,14.0,1886.5596008300781,4.716399002075195,17638.30294386149,14.0
MA,SELL,weekly_relative_exit,weekly_relative_exit,2020-01-03,2020-01-06,290.31439208984375,1.0,main,0.0226913427441513,-0.009756259971968162,0.1912236941208565,-0.14147834047331043,False,45.0,13064.147644042969,32.660369110107425,13800.961463263038,0.0
MSFT,SELL,weekly_relative_trim,weekly_relative_trim,2020-01-03,2020-01-06,150.6521453857422,0.5,main,-0.008241578869373822,-0.012451749183602034,0.05832342581109229,-0.06289665621778251,False,25.0,3766.3036346435547,9.415759086608887,17557.849338819986,26.0
AVGO,SELL,weekly_relative_trim,weekly_relative_trim,2020-01-10,2020-01-13,25.856592178344727,0.5,main,-0.07186958728763837,-0.07186958728763837,0.002585616820304004,-0.07426318796002351,False,35.0,904.9807262420654,2.262451815605164,18460.567613246447,36.0
BAC,SELL,weekly_relative_trim,weekly_relative_trim,2020-01-17,2020-01-21,29.403182983398438,0.5,main,0.020509663412458856,-0.026094289164053763,0.0896392711892906,-0.06344265446800568,False,90.0,2646.2864685058594,6.615716171264649,21100.23836558104,91.0
DIS,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2020-01-27,2020-01-28,135.1864471435547,1.0,main,-0.08546919596285152,-0.09232369560155917,0.04316072496355239,-0.12330786411739014,False,57.0,7705.627487182617,19.264068717956544,28786.601784045703,0.0
TSLA,SELL,daily_trailing_stop_exit,daily_trailing_stop_exit,2020-02-05,2020-02-06,49.930667877197266,1.0,main,0.3480277773653213,-0.1717583947927872,0.024594197236081028,0.31566993157069057,False,128.0,6391.12548828125,15.977813720703125,7060.063707585323,0.0
MDT,SELL,weekly_relative_trim,weekly_relative_trim,2020-02-21,2020-02-24,92.90262603759766,0.5,main,-0.03991864879877005,-0.06611703139357528,0.028878191011207033,-0.06686587431925428,False,31.0,2879.9814071655273,7.199953517913818,9932.845161232937,32.0
PCTY,SELL,weekly_relative_trim,weekly_relative_trim,2020-02-21,2020-02-24,136.52999877929688,0.5,main,-0.03746873493919778,-0.07371790659106148,0.028878191011207033,-0.0644847237797872,False,15.0,2047.9499816894531,5.119874954223633,11975.675267968167,16.0
