ticker,first_rebalance_date,last_rebalance_date,target_row_count,linked_mdd_position_pnl_usd,sector,industry_group,primary_lane,crisis_state,market_style_regime_label,regime_state,regime_capacity_regime,avg_weight,max_weight,min_weight,avg_target_weight,max_target_weight,min_target_weight,avg_selection_confirmation_score,max_selection_confirmation_score,min_selection_confirmation_score,avg_breakout_setup_quality_score,max_breakout_setup_quality_score,min_breakout_setup_quality_score,avg_rs_benchmark_1m,max_rs_benchmark_1m,min_rs_benchmark_1m,avg_ticker_ret_1m,max_ticker_ret_1m,min_ticker_ret_1m,avg_atr14_pct,max_atr14_pct,min_atr14_pct
DDOG,2021-09-30,2021-11-30,3,-50445.47180175781,Information Technology,Software - Application,MARKET_LEADER,WATCH,quality_compounder,neutral,neutral,0.13580878555207818,0.2015088792981931,0.0271428047687605,0.13580878555207818,0.2015088792981931,0.0271428047687605,1.0,1.0,1.0,0.6146281719776785,0.7201864828479986,0.4793670510929603,0.09735785796049178,0.1434001651749672,0.0613182617978799,0.10370383776129406,0.2092804675680037,0.0345458614654332,0.04077198040685857,0.0519514697547432,0.0344646133822897
NVDA,2021-11-30,2021-12-31,2,-34038.13973236085,Information Technology,Semiconductors,MARKET_LEADER,GREEN,quality_compounder,bull,bull,0.057999999999999996,0.076,0.04,0.057999999999999996,0.076,0.04,0.246716875,0.246716875,0.246716875,0.4771389074417258,0.5228538583661322,0.4314239565173195,0.07169571466731689,0.272086940317276,-0.1286955109826422,0.0891218973456909,0.2780538627698414,-0.0998100680784596,0.05186012269522045,0.053218196726984,0.0505020486634569
BLD,2023-03-31,2023-04-28,2,-26355.749618530273,Consumer Discretionary,Construction & Engineering,MARKET_LEADER,DEFENSE_REVIEW,balanced,neutral,neutral,0.138,0.2,0.076,0.138,0.2,0.076,1.0,1.0,1.0,0.4998241375207647,0.5306006559939104,0.469047619047619,0.0193175152446073,0.1019878996974938,-0.0633528692082792,0.0777345707725072,0.1528196735481917,0.0026494679968227,0.029102195179529,0.0303178497576379,0.0278865406014201
ORLY,2022-11-30,2022-12-30,2,-17468.708946228027,Consumer Discretionary,Auto Manufacturers & Parts,QUALITY_COMPOUNDER,DEFENSE_REVIEW,balanced,bear,bear,0.058642565973148895,0.0999329738237806,0.0173521581225172,0.058642565973148895,0.0999329738237806,0.0173521581225172,0.4408666666666666,0.4408666666666666,0.4408666666666666,0.6500532362359417,0.7235515710657471,0.5765549014061362,0.019179364521293398,0.0501588235037673,-0.0118000944611805,0.0050220764542169005,0.0337678019393514,-0.0237236490309176,0.01802279202970745,0.019120827713983,0.0169247563454319
STLD,2022-04-29,2022-05-31,2,-15076.065971374512,Materials,Metals & Mining,MARKET_LEADER,DEFENSE_REVIEW,balanced,bear,bear,0.02046054297754515,0.0298578633813162,0.0110632225737741,0.02046054297754515,0.0298578633813162,0.0110632225737741,1.0,1.0,1.0,0.5451765414079527,0.5921676769803996,0.4981854058355058,0.07861951593262125,0.1547496986593794,0.0024893332058631,0.0093552645647983,0.023025492838036,-0.0043149637084394,0.0898365257595059,0.0962590418306339,0.0834140096883779
MA,2022-01-31,2023-01-31,6,-14435.411010742184,Financials,Consumer Finance,QUALITY_COMPOUNDER,DEFENSE_REVIEW,breakout_growth,neutral,neutral,0.047975879674257815,0.1074229120014195,0.0026823660441275,0.047975879674257815,0.1074229120014195,0.0026823660441275,1.0,1.0,1.0,0.4182000879425438,0.51273981359048,0.243576008347107,0.027242199801348493,0.1468257686455484,-0.0435795573494751,0.021627005587427483,0.0817374398008219,-0.0567045436691856,0.03871487337405943,0.0486738244237484,0.0293762870511977
MLI,2023-02-28,2023-03-31,2,-14025.352458953857,Industrials,Other,MARKET_LEADER,DEFENSE_REVIEW,breakout_growth,bull,bull,0.0738408166929925,0.1091911433465765,0.0384904900394085,0.0738408166929925,0.1091911433465765,0.0384904900394085,1.0,1.0,1.0,0.5217313866097515,0.5334772455331466,0.5099855276863564,0.0371567244449039,0.1427279315859718,-0.068414482696164,0.062074485683213554,0.1265611168574891,-0.002412145491062,0.0571513824904318,0.0589958073464701,0.0553069576343935
XPO,2023-06-30,2023-07-31,2,-12490.670597076416,Industrials,Transportation & Logistics,MARKET_LEADER,GREEN,quality_compounder,bull,bull,0.16510931623612174,0.2,0.1302186324722435,0.16510931623612174,0.2,0.1302186324722435,1.0,1.0,1.0,0.6305773918179263,0.7531598785567193,0.5079949050791333,0.1483465533446221,0.1588009953414803,0.1378921113477639,0.19515248223824205,0.216745678649882,0.1735592858266021,0.037869105085100496,0.0422031002877078,0.0335351098824932
NET,2021-10-29,2021-10-29,1,-7311.358154296875,Information Technology,Software - Infrastructure,MARKET_LEADER,GREEN,balanced,bull,bull,0.266423210862755,0.266423210862755,0.266423210862755,0.266423210862755,0.266423210862755,0.266423210862755,1.0,1.0,1.0,0.5607142857142857,0.5607142857142857,0.5607142857142857,0.667429360845994,0.667429360845994,0.667429360845994,0.7333096632390306,0.7333096632390306,0.7333096632390306,0.0497586204310195,0.0497586204310195,0.0497586204310195
TMUS,2022-09-30,2022-10-31,2,-5688.341827392577,Communication,Communication Equipment,MARKET_LEADER,DEFENSE_REVIEW,turnaround_accumulation,bear,bear,0.0232877499300324,0.0375,0.0090754998600648,0.0232877499300324,0.0375,0.0090754998600648,1.0,1.0,1.0,0.3929710686242737,0.5750647741617677,0.2108773630867797,0.04796627327357155,0.0689746477217262,0.0269578988254169,0.0258077508164187,0.1296114803534118,-0.0779959787205744,0.0566524689758298,0.0589316809355562,0.0543732570161034
WCC,2022-07-29,2022-10-31,3,-5377.04704284668,Industrials,Capital Goods - Machinery,QUALITY_COMPOUNDER,DEFENSE_REVIEW,turnaround_accumulation,bear,bear,0.050165698761680665,0.06200484313989,0.0403023493095164,0.050165698761680665,0.06200484313989,0.0403023493095164,1.0,1.0,1.0,0.4659004065710211,0.6280847897013001,0.3695902839530159,0.0873318248796671,0.0934091424479853,0.076099363079673,0.12465223054450116,0.1898732748497638,0.0300374417040687,0.051970896790684895,0.0576048466191084,0.0476167268210391
BILL,2021-09-30,2021-10-29,2,-4511.780090332028,Information Technology,Software - Application,MARKET_LEADER,GREEN,balanced,bull,bull,0.06464917711668075,0.0912983542333615,0.038,0.06464917711668075,0.0912983542333615,0.038,1.0,1.0,1.0,0.6814438867419395,0.7655772531260358,0.597310520357843,0.0334769457110089,0.0677817836782703,-0.0008278922562525,0.04001245418592969,0.1336620860713069,-0.0536371776994475,0.0448742249961107,0.0478308080657139,0.0419176419265075
LOPE,2022-10-31,2022-11-30,2,-4313.500022888184,Consumer Discretionary,Other,MARKET_LEADER,DEFENSE_REVIEW,turnaround_accumulation,neutral,neutral,0.0736584951217709,0.0825,0.0648169902435418,0.0736584951217709,0.0825,0.0648169902435418,0.6225624999999999,1.0,0.2451249999999999,0.5835703421161329,0.6736195918789798,0.4935210923532859,0.122120611190297,0.1628281795679248,0.0814130428126692,0.17522297570640585,0.2234650121996104,0.1269809392132013,0.02791085373217215,0.0343053236313735,0.0215163838329708
ON,2023-07-31,2023-07-31,1,-4298.2794189453125,Information Technology,Semiconductors,MARKET_LEADER,GREEN,quality_compounder,bull,bull,0.12,0.12,0.12,0.12,0.12,0.12,1.0,1.0,1.0,0.6466151790221694,0.6466151790221694,0.6466151790221694,0.1035800016046478,0.1035800016046478,0.1035800016046478,0.1392471760834861,0.1392471760834861,0.1392471760834861,0.0344050391288557,0.0344050391288557,0.0344050391288557
RKLB,2021-11-30,2021-11-30,1,-3288.2998275756836,Industrials,Aerospace & Defense,MARKET_LEADER,WATCH,quality_compounder,neutral,neutral,0.076,0.076,0.076,0.076,0.076,0.076,0.2451249999999999,0.2451249999999999,0.2451249999999999,0.6316561285235739,0.6316561285235739,0.6316561285235739,0.1228586605631535,0.1228586605631535,0.1228586605631535,0.128825583015719,0.128825583015719,0.128825583015719,0.0684561432428818,0.0684561432428818,0.0684561432428818
