rebalance_date,ticker,weight,target_weight,sector,industry_group,primary_lane,holding_state,hold_replace_decision,crisis_state,market_style_regime_label,regime_state,regime_capacity_regime,selection_confirmation_score,breakout_setup_quality_score,volatility_contraction_score,rs_benchmark_1m,ticker_ret_1m,rs_benchmark_3m,ticker_ret_3m,atr14_pct,price_above_ma50,price_above_ma200,spy_1m_return,qqq_1m_return,benchmark_risk_score,linked_mdd_position_pnl_usd
2021-09-30,DDOG,0.1787746725892809,0.1787746725892809,Information Technology,Software - Application,MARKET_LEADER,HOLD,keep_prior_holding,WATCH,quality_compounder,neutral,neutral,1.0,0.6443309819920767,0.239574344012334,0.0873551469086282,0.0345458614654332,0.349682883026605,0.358089965572431,0.0344646133822897,1.0,1.0,-0.0480180681247695,-0.0576005027616204,1.0,-50445.47180175781
2021-09-30,BILL,0.038,0.038,Information Technology,Software - Application,MARKET_LEADER,HOLD,keep_prior_holding,WATCH,quality_compounder,neutral,neutral,1.0,0.597310520357843,0.4383766551905208,-0.0008278922562525,-0.0536371776994475,0.4489027923350974,0.4573098748809234,0.0478308080657139,1.0,1.0,-0.0480180681247695,-0.0576005027616204,1.0,-4511.780090332028
2021-09-30,DXCM,0.1652190645370317,0.1652190645370317,Health Care,Medical Devices,MARKET_LEADER,NEW,new_entry,WATCH,quality_compounder,neutral,neutral,1.0,0.700976566790381,0.2839112785638968,0.1013578308873781,0.0485485454441831,0.272295459261112,0.280702541806938,0.029725545079538,1.0,1.0,-0.0480180681247695,-0.0576005027616204,1.0,-3240.75
2021-10-29,DDOG,0.2015088792981931,0.2015088792981931,Information Technology,Software - Application,MARKET_LEADER,HOLD,keep_prior_holding,GREEN,balanced,bull,bull,1.0,0.7201864828479986,0.0738929945501732,0.1434001651749672,0.2092804675680037,0.4517026011126586,0.5018430100707594,0.0358998580835428,1.0,1.0,0.057083316582569,0.074677288203504,0.0,-50445.47180175781
2021-10-29,NET,0.266423210862755,0.266423210862755,Information Technology,Software - Infrastructure,MARKET_LEADER,NEW,new_entry,GREEN,balanced,bull,bull,1.0,0.5607142857142857,-0.0472897910825247,0.667429360845994,0.7333096632390306,0.5672696932754062,0.617410102233507,0.0497586204310195,1.0,1.0,0.057083316582569,0.074677288203504,0.0,-7311.358154296875
2021-10-29,BILL,0.0912983542333615,0.0912983542333615,Information Technology,Software - Application,MARKET_LEADER,HOLD,keep_prior_holding,GREEN,balanced,bull,bull,1.0,0.7655772531260358,0.3999998927434184,0.0677817836782703,0.1336620860713069,0.379798309754414,0.4299387187125147,0.0419176419265075,1.0,1.0,0.057083316582569,0.074677288203504,0.0,-4511.780090332028
2021-10-29,DXCM,0.1107695556056902,0.1107695556056902,Health Care,Medical Devices,MARKET_LEADER,HOLD,keep_prior_holding,GREEN,balanced,bull,bull,0.2451249999999999,0.538850813495333,-0.3226882401425022,0.0764086423100622,0.1422889447030988,0.3163984325155065,0.3665388414736072,0.0281790016611609,1.0,1.0,0.057083316582569,0.074677288203504,0.0,-3240.75
2021-10-29,TSLA,0.08,0.08,Consumer Discretionary,Auto Manufacturers & Parts,MARKET_LEADER,NEW,new_entry,GREEN,balanced,bull,bull,0.2451249999999999,0.3976190476190476,-0.23687478506626,0.3599301831841068,0.4258104855771434,0.5945041549810441,0.6446445639391449,0.0355142415862916,1.0,1.0,0.057083316582569,0.074677288203504,0.0,-1698.5595703125
2021-11-30,DDOG,0.0271428047687605,0.0271428047687605,Information Technology,Software - Application,MARKET_LEADER,HOLD,keep_prior_holding,WATCH,quality_compounder,neutral,neutral,1.0,0.4793670510929603,-0.2402436615251431,0.0613182617978799,0.0672851842504453,0.2812115557654543,0.3049109779294239,0.0519514697547432,1.0,1.0,-0.008034700018874,0.019968544924005,0.0,-50445.47180175781
2021-11-30,NVDA,0.076,0.076,Information Technology,Semiconductors,MARKET_LEADER,NEW,new_entry,WATCH,quality_compounder,neutral,neutral,0.246716875,0.5228538583661322,-0.371827465539279,0.272086940317276,0.2780538627698414,0.4167868522704071,0.4404862744343767,0.053218196726984,1.0,1.0,-0.008034700018874,0.019968544924005,0.0,-34038.13973236085
