ticker,first_rebalance_date,last_rebalance_date,target_row_count,linked_mdd_position_pnl_usd,sector,industry_group,primary_lane,crisis_state,market_style_regime_label,regime_state,regime_capacity_regime,avg_weight,max_weight,min_weight,avg_target_weight,max_target_weight,min_target_weight,avg_selection_confirmation_score,max_selection_confirmation_score,min_selection_confirmation_score,avg_breakout_setup_quality_score,max_breakout_setup_quality_score,min_breakout_setup_quality_score,avg_rs_benchmark_1m,max_rs_benchmark_1m,min_rs_benchmark_1m,avg_ticker_ret_1m,max_ticker_ret_1m,min_ticker_ret_1m,avg_atr14_pct,max_atr14_pct,min_atr14_pct
RKLB,2021-11-30,2021-11-30,1,-2869.25984954834,Industrials,Aerospace & Defense,MARKET_LEADER,WATCH,quality_compounder,neutral,neutral,0.076,0.076,0.076,0.076,0.076,0.076,0.2451249999999999,0.2451249999999999,0.2451249999999999,0.6319045640156128,0.6319045640156128,0.6319045640156128,0.1228587624679916,0.1228587624679916,0.1228587624679916,0.128825583015719,0.128825583015719,0.128825583015719,0.0684561432428818,0.0684561432428818,0.0684561432428818
FANG,2022-06-30,2022-07-29,2,-2711.268814086914,Energy,Oil Gas & Consumable Fuels,QUALITY_COMPOUNDER,DEFENSE_REVIEW,turnaround_accumulation,bear,bear,0.028749999999999998,0.0375,0.02,0.028749999999999998,0.0375,0.02,1.0,1.0,1.0,-0.4013449349074579,-0.2062306554320236,-0.5964592143828922,-0.0837779643926162,-0.0507017170317855,-0.1168542117534469,-0.0798608016282185,0.0466847295023686,-0.2064063327588056,0.21523029497949026,0.2348994482116437,0.1955611417473368
ONTO,2023-07-31,2023-07-31,1,-2447.899444580078,Information Technology,Semiconductors,MARKET_LEADER,GREEN,quality_compounder,bull,bull,0.12,0.12,0.12,0.12,0.12,0.12,1.0,1.0,1.0,0.5873279213630103,0.5873279213630103,0.5873279213630103,0.0317322168956515,0.0317322168956515,0.0317322168956515,0.0673993164921999,0.0673993164921999,0.0673993164921999,0.036357803279677,0.036357803279677,0.036357803279677
CTAS,2022-07-29,2022-08-31,2,-1835.2139892578125,Industrials,Commercial Services,QUALITY_COMPOUNDER,DEFENSE_REVIEW,balanced,bear,bear,0.017569736187399848,0.0225991440964484,0.0125403282783513,0.017569736187399848,0.0225991440964484,0.0125403282783513,1.0,1.0,1.0,0.47859256653469257,0.4908382758013373,0.4663468572680478,0.02490909308299655,0.0450219093338549,0.0047962768321382,0.05057133257643385,0.1424083558680091,-0.0412656907151414,0.0460287280901625,0.0502327171800512,0.0418247390002738
MSI,2023-04-28,2023-04-28,1,-878.7612304687464,Information Technology,Communication Equipment,QUALITY_COMPOUNDER,DEFENSE_REVIEW,balanced,neutral,neutral,0.1139999999999999,0.1139999999999999,0.1139999999999999,0.1139999999999999,0.1139999999999999,0.1139999999999999,1.0,1.0,1.0,0.614671898212463,0.614671898212463,0.614671898212463,0.0170367145064671,0.0170367145064671,0.0170367145064671,0.0678685072303775,0.0678685072303775,0.0678685072303775,0.0431654678490143,0.0431654678490143,0.0431654678490143
PCTY,2021-10-29,2021-10-29,1,-807.119384765625,Industrials,Software - Application,MARKET_LEADER,GREEN,balanced,bull,bull,0.1030890219937626,0.1030890219937626,0.1030890219937626,0.1030890219937626,0.1030890219937626,0.1030890219937626,1.0,1.0,1.0,0.6956681249141795,0.6956681249141795,0.6956681249141795,0.0294603662307154,0.0294603662307154,0.0294603662307154,0.0953407615635806,0.0953407615635806,0.0953407615635806,0.0231212312368723,0.0231212312368723,0.0231212312368723
TXRH,2023-04-28,2023-04-28,1,-788.3473968505896,Consumer Discretionary,Hotels Restaurants & Leisure,QUALITY_COMPOUNDER,DEFENSE_REVIEW,balanced,neutral,neutral,0.1139999999999999,0.1139999999999999,0.1139999999999999,0.1139999999999999,0.1139999999999999,0.1139999999999999,1.0,1.0,1.0,0.6152848637788249,0.6152848637788249,0.6152848637788249,-0.0095063290742891,-0.0095063290742891,-0.0095063290742891,0.0413254636496212,0.0413254636496212,0.0413254636496212,0.0653490609814563,0.0653490609814563,0.0653490609814563
BRKR,2022-07-29,2022-07-29,1,-730.1620330810547,Health Care,Medical Devices,QUALITY_COMPOUNDER,DEFENSE_REVIEW,turnaround_accumulation,bear,bear,0.0215275878683234,0.0215275878683234,0.0215275878683234,0.0215275878683234,0.0215275878683234,0.0215275878683234,1.0,1.0,1.0,0.2220190850067684,0.2220190850067684,0.2220190850067684,-0.0084269744475827,-0.0084269744475827,-0.0084269744475827,0.0889594720865714,0.0889594720865714,0.0889594720865714,0.0393997330949621,0.0393997330949621,0.0393997330949621
JBL,2022-10-31,2023-03-31,6,-626.9435806274414,Information Technology,Tech Hardware & Storage,MARKET_LEADER,DEFENSE_REVIEW,breakout_growth,bull,bull,0.11831685338308966,0.285,0.02,0.11831685338308966,0.285,0.02,1.0,1.0,1.0,0.583672677346471,0.7296381944104381,0.4562250243914946,0.048084084526783866,0.0927101498143174,-0.0042175760718564,0.07588677565318021,0.1529323559640609,-0.05527084507491,0.02918248335709385,0.0360551508372372,0.0216065983079909
DAL,2023-06-30,2023-06-30,1,-572.3030319213867,Industrials,Transportation & Logistics,MARKET_LEADER,WATCH,quality_compounder,bull,bull,0.0964893082453241,0.0964893082453241,0.0964893082453241,0.0964893082453241,0.0964893082453241,0.0964893082453241,1.0,1.0,1.0,0.6026557893578648,0.6026557893578648,0.6026557893578648,0.2524193328474882,0.2524193328474882,0.2524193328474882,0.3103639822075599,0.3103639822075599,0.3103639822075599,0.0484925625069109,0.0484925625069109,0.0484925625069109
TSLA,2021-10-29,2021-11-30,2,-554.3992309570294,Consumer Discretionary,Auto Manufacturers & Parts,MARKET_LEADER,WATCH,quality_compounder,neutral,neutral,0.078,0.08,0.076,0.078,0.08,0.076,0.2451249999999999,0.2451249999999999,0.2451249999999999,0.4451661429603536,0.4927132383016597,0.3976190476190476,0.1907877292851649,0.3599300902442782,0.0216453683260516,0.2267113372254612,0.4258104855771434,0.027612188873779,0.04418124592763025,0.0528482502689689,0.0355142415862916
RGLD,2022-04-29,2022-04-29,1,-477.007431030273,Materials,Metals & Mining,MARKET_LEADER,DEFENSE_REVIEW,cash_defense,bear,bear,0.02,0.02,0.02,0.02,0.02,0.02,1.0,1.0,1.0,0.433224436361341,0.433224436361341,0.433224436361341,0.0593945133992095,0.0593945133992095,0.0593945133992095,-0.0723296520918673,-0.0723296520918673,-0.0723296520918673,0.0605786639501281,0.0605786639501281,0.0605786639501281
CHE,2023-04-28,2023-04-28,1,-390.1547241210974,Health Care,Diagnostics & Research,QUALITY_COMPOUNDER,DEFENSE_REVIEW,balanced,neutral,neutral,0.0640026465025615,0.0640026465025615,0.0640026465025615,0.0640026465025615,0.0640026465025615,0.0640026465025615,1.0,1.0,1.0,0.6173113665243307,0.6173113665243307,0.6173113665243307,-0.0087516440544035,-0.0087516440544035,-0.0087516440544035,0.0420801486695068,0.0420801486695068,0.0420801486695068,0.0217729262694511,0.0217729262694511,0.0217729262694511
PLNT,2022-01-31,2022-01-31,1,-382.6300506591797,Consumer Discretionary,Specialty Retail,QUALITY_COMPOUNDER,DEFENSE_REVIEW,quality_compounder,neutral,neutral,0.0395973915716706,0.0395973915716706,0.0395973915716706,0.0395973915716706,0.0395973915716706,0.0395973915716706,1.0,1.0,1.0,0.6139686523829975,0.6139686523829975,0.6139686523829975,0.048688258213979,0.048688258213979,0.048688258213979,-0.0214175579839868,-0.0214175579839868,-0.0214175579839868,0.0491490497796109,0.0491490497796109,0.0491490497796109
CW,2022-08-31,2022-08-31,1,-100.27735900878906,Industrials,Aerospace & Defense,QUALITY_COMPOUNDER,DEFENSE_REVIEW,balanced,bear,bear,0.0155660743754705,0.0155660743754705,0.0155660743754705,0.0155660743754705,0.0155660743754705,0.0155660743754705,1.0,1.0,1.0,0.3743755618903207,0.3743755618903207,0.3743755618903207,0.0722054149522094,0.0722054149522094,0.0722054149522094,0.0261434474049297,0.0261434474049297,0.0261434474049297,0.0255883271254781,0.0255883271254781,0.0255883271254781
LOW,2022-08-31,2022-08-31,1,-81.20674133300804,Consumer Discretionary,Specialty Retail,QUALITY_COMPOUNDER,DEFENSE_REVIEW,balanced,bear,bear,0.0114802197123669,0.0114802197123669,0.0114802197123669,0.0114802197123669,0.0114802197123669,0.0114802197123669,1.0,1.0,1.0,-0.1565786019968326,-0.1565786019968326,-0.1565786019968326,0.0596887960834032,0.0596887960834032,0.0596887960834032,0.0136268285361236,0.0136268285361236,0.0136268285361236,0.0984195358085469,0.0984195358085469,0.0984195358085469
DPZ,2022-06-30,2022-06-30,1,-54.124908447265625,Consumer Discretionary,Hotels Restaurants & Leisure,QUALITY_COMPOUNDER,CRISIS_DEFENSE,balanced,bear,bear,0.0105509439029914,0.0105509439029914,0.0105509439029914,0.0105509439029914,0.0105509439029914,0.0105509439029914,1.0,1.0,1.0,-0.0275472822170888,-0.0275472822170888,-0.0275472822170888,0.1576826269527149,0.1576826269527149,0.1576826269527149,0.0681305059473562,0.0681305059473562,0.0681305059473562,0.073971901082346,0.073971901082346,0.073971901082346
