rebalance_date,ticker,weight,target_weight,sector,industry_group,primary_lane,holding_state,hold_replace_decision,crisis_state,market_style_regime_label,regime_state,regime_capacity_regime,selection_confirmation_score,breakout_setup_quality_score,volatility_contraction_score,rs_benchmark_1m,ticker_ret_1m,rs_benchmark_3m,ticker_ret_3m,atr14_pct,price_above_ma50,price_above_ma200,spy_1m_return,qqq_1m_return,benchmark_risk_score,linked_mdd_position_pnl_usd
2021-10-29,DDOG,0.1923189969771149,0.1923189969771149,Information Technology,Software - Application,MARKET_LEADER,HOLD,keep_prior_holding,GREEN,balanced,bull,bull,1.0,0.7203186338243511,0.0738929945501732,0.1434000722351386,0.2092804675680037,0.451702256895059,0.5018430100707594,0.0358998580835428,1.0,1.0,0.0570837774982371,0.0746770131674932,0.0,-42141.08151245117
2021-10-29,NET,0.2732475752546446,0.2732475752546446,Information Technology,Software - Infrastructure,MARKET_LEADER,NEW,new_entry,GREEN,balanced,bull,bull,1.0,0.5607142857142857,-0.0472897910825247,0.6674292679061654,0.7333096632390306,0.5672693490578067,0.617410102233507,0.0497586204310195,1.0,1.0,0.0570837774982371,0.0746770131674932,0.0,-8761.018341064453
2021-10-29,DXCM,0.1013444057744777,0.1013444057744777,Health Care,Medical Devices,MARKET_LEADER,HOLD,keep_prior_holding,GREEN,balanced,bull,bull,0.2451249999999999,0.538883171116878,-0.3226882401425037,0.0764085493702336,0.1422889447030988,0.3163980882979069,0.3665388414736072,0.0281790016611609,1.0,1.0,0.0570837774982371,0.0746770131674932,0.0,-3003.698120117191
2021-10-29,PCTY,0.1030890219937626,0.1030890219937626,Industrials,Software - Application,MARKET_LEADER,HOLD,keep_prior_holding,GREEN,balanced,bull,bull,1.0,0.6956681249141795,0.2474308223202695,0.0294603662307154,0.0953407615635806,0.4382745574166951,0.4884153105923954,0.0231212312368723,1.0,1.0,0.0570837774982371,0.0746770131674932,0.0,-807.119384765625
2021-10-29,TSLA,0.08,0.08,Consumer Discretionary,Auto Manufacturers & Parts,MARKET_LEADER,NEW,new_entry,GREEN,balanced,bull,bull,0.2451249999999999,0.3976190476190476,-0.23687478506626,0.3599300902442782,0.4258104855771434,0.5945038107634446,0.6446445639391449,0.0355142415862916,1.0,1.0,0.0570837774982371,0.0746770131674932,0.0,-554.3992309570294
2021-11-30,DDOG,0.0260110763582179,0.0260110763582179,Information Technology,Software - Application,MARKET_LEADER,HOLD,keep_prior_holding,WATCH,quality_compounder,neutral,neutral,1.0,0.4793670510929603,-0.2402436615251431,0.0613183637027179,0.0672851842504453,0.2812116022890627,0.3049109779294239,0.0519514697547432,1.0,1.0,-0.0080349867137178,0.0199686278091726,0.0,-42141.08151245117
2021-11-30,NVDA,0.076,0.076,Information Technology,Semiconductors,MARKET_LEADER,NEW,new_entry,WATCH,quality_compounder,neutral,neutral,0.246716875,0.5228535530131646,-0.371829602918736,0.2720867968702055,0.2780536174179329,0.4167868515937831,0.4404862272341443,0.0532181862279094,1.0,1.0,-0.0080349867137178,0.0199686278091726,0.0,-30088.289213180542
2021-11-30,RKLB,0.076,0.076,Industrials,Aerospace & Defense,MARKET_LEADER,NEW,new_entry,WATCH,quality_compounder,neutral,neutral,0.2451249999999999,0.6319045640156128,0.4459040422309814,0.1228587624679916,0.128825583015719,0.5575568635339374,0.5812562391742986,0.0684561432428818,1.0,1.0,-0.0080349867137178,0.0199686278091726,0.0,-2869.25984954834
2021-11-30,TSLA,0.076,0.076,Consumer Discretionary,Auto Manufacturers & Parts,MARKET_LEADER,HOLD,keep_prior_holding,WATCH,quality_compounder,neutral,neutral,0.2451249999999999,0.4927132383016597,-0.3750022353731768,0.0216453683260516,0.027612188873779,0.5425125794997896,0.5662119551401508,0.0528482502689689,1.0,1.0,-0.0080349867137178,0.0199686278091726,0.0,-554.3992309570294
2021-12-31,NVDA,0.04,0.04,Information Technology,Semiconductors,MARKET_LEADER,HOLD,keep_prior_holding,GREEN,quality_compounder,bull,bull,0.246716875,0.4314236754421746,-0.1120750942641142,-0.1286956943633062,-0.0998100797688396,0.3081392060062988,0.4198976668405443,0.0505020552344215,1.0,1.0,0.0462479355800966,0.0115232936088365,0.0,-30088.289213180542
