adaptive_rebalance_policy,avg_rebalance_interval_months,rebalance_count,rebalanced_month_ratio,strategy_cagr,benchmark_cagr,excess_cagr,sharpe,sortino,max_dd,ir,beat_month_ratio,avg_turnover_monthly,avg_cash_weight,avg_stock_names,rebalance_interval_months,trade_cost_bps_per_side,starting_capital_usd,ending_capital_usd,months,benchmark_source,portfolio_mode,policy_mode,sleeve_test,sleeve_role,target_stock_names,weighting_mode,comparison_objective
False,1.0,83,1.0,0.3498711555444185,0.12431659548690965,0.22555456005750885,1.350171596621227,2.2649890346052346,-0.243893563147895,1.1659493240850178,0.5783132530120482,0.6102266762787455,0.0,4.0,1,25.0,100000.0,796505.0396694028,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,4,score_power,0.40625242553248775
False,1.0,83,1.0,0.3244408302578803,0.12431659548690965,0.20012423477097063,1.3681441716933018,2.391263428456529,-0.2481111110664086,1.233881284566627,0.6385542168674698,0.5688608870606311,0.0,7.0,1,25.0,100000.0,698326.5369073538,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,7,score_power,0.3802286157139474
False,1.0,83,1.0,0.3417164796114085,0.12431659548690965,0.21739988412449884,1.268792117492036,2.0892826945958354,-0.2753446616614579,1.0500641125017864,0.5783132530120482,0.633879648677615,0.0,3.0,1,25.0,100000.0,763812.7120159509,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,3,score_power,0.3766189293447381
False,1.0,83,1.0,0.31868564233482144,0.12431659548690965,0.19436904684791179,1.3111709659146424,2.075324781544052,-0.2560703083366296,1.1574748945337359,0.6144578313253012,0.5866332537678244,0.0,5.0,1,25.0,100000.0,677605.8872021625,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,5,score_power,0.36479455834300367
False,1.0,83,1.0,0.32263012211854214,0.12431659548690965,0.1983135266316325,1.2922496217686399,1.9795619042764487,-0.2710300884489406,1.0257442659610443,0.5783132530120482,0.6278860944217532,0.0,3.0,1,25.0,100000.0,691749.7287604451,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,4,conviction_curve,0.35944209439034625
False,1.0,83,1.0,0.32445071494233146,0.12431659548690965,0.2001341194554218,1.2678596205975494,1.9993968745869473,-0.2710300884489406,1.0021292505250237,0.5662650602409639,0.6476713802820248,0.0,3.0,1,25.0,100000.0,698362.5860740377,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,3,conviction_curve,0.3590116186919839
False,1.0,83,1.0,0.3173196988752658,0.12431659548690965,0.19300310338835613,1.2659158319831716,1.9715899783043398,-0.2710300884489406,0.9911852748033676,0.5662650602409639,0.6239397813283586,0.0,3.0,1,25.0,100000.0,672766.0043254476,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,5,conviction_curve,0.3510119979290614
False,1.0,83,1.0,0.3121271465897073,0.12431659548690965,0.18781055110279765,1.2472240045125678,1.9718315618289166,-0.2710300884489406,0.9639474641357629,0.5662650602409639,0.6239397813283586,0.0,3.0,1,25.0,100000.0,654636.352202463,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,7,conviction_curve,0.34380484421729873
False,1.0,83,1.0,0.3121271465897073,0.12431659548690965,0.18781055110279765,1.2472240045125678,1.9718315618289166,-0.2710300884489406,0.9639474641357629,0.5662650602409639,0.6239397813283586,0.0,3.0,1,25.0,100000.0,654636.352202463,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,10,conviction_curve,0.34380484421729873
False,2.0,42,0.5060240963855421,0.2887106989152759,0.12431659548690965,0.16439410342836625,1.2712127003569411,2.1158376870363282,-0.2424050198775376,1.0731588983650433,0.6265060240963856,0.3687107878057631,0.0,7.0,2,25.0,100000.0,577974.1552633944,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,7,score_power,0.3352567668543223
False,2.0,42,0.5060240963855421,0.29257494227078773,0.12431659548690965,0.16825834678387808,1.131189928278292,2.042527480817386,-0.23141841734841906,0.733703176166484,0.6024096385542169,0.41250851315276055,0.0,2.0,2,25.0,100000.0,590068.1176711365,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,2,score_power,0.33228572849551
False,1.0,83,1.0,0.32932122052698487,0.12431659548690965,0.20500462504007522,1.1571541247109862,1.8951158396693466,-0.3433351494725282,0.8630149420837769,0.5662650602409639,0.6858152784578985,0.0,2.0,1,25.0,100000.0,716319.986165724,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,2,score_power,0.3229754577035632
False,2.0,42,0.5060240963855421,0.2886873367032696,0.12431659548690965,0.16437074121635997,1.2067341197878871,2.160393694515252,-0.2562857713162252,0.9087171634081991,0.5903614457831325,0.3902908961766053,0.0,4.0,2,25.0,100000.0,577901.6882269885,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,4,score_power,0.3223806606956515
False,2.0,42,0.5060240963855421,0.28359430973249466,0.12431659548690965,0.159277714245585,1.2190021609499007,2.051563714853141,-0.2593570477188568,0.9723722557150739,0.6144578313253012,0.3765104777931643,0.0,5.0,2,25.0,100000.0,562288.0238435502,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,5,score_power,0.31734155536126274
False,2.0,42,0.5060240963855421,0.28276114460737634,0.12431659548690965,0.15844454912046668,1.1345298686468086,1.8922707809363275,-0.24060381777220552,0.7103092207396129,0.5662650602409639,0.4173132297219995,0.0,2.0,2,25.0,100000.0,559768.4613991379,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,2,conviction_curve,0.31617853297200477
False,2.0,42,0.5060240963855421,0.259579505438188,0.12431659548690965,0.13526290995127832,1.2304769376255211,2.1007935234251502,-0.2285642316930122,1.0223790421240309,0.6385542168674698,0.3663725644409917,0.0,10.0,2,25.0,100000.0,493431.6096442617,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,10,score_power,0.30666387540489176
False,2.0,42,0.5060240963855421,0.29237584708653874,0.12431659548690965,0.1680592515996291,1.0585227752174613,1.766918451486396,-0.27559587106162653,0.6504328207811101,0.5180722891566265,0.42771084337349397,0.0,1.0,2,25.0,100000.0,589439.7611479734,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,2,winner_take_all,0.3030000034011227
False,2.0,42,0.5060240963855421,0.27306392617831565,0.12431659548690965,0.148747330691406,1.1705259617370016,1.939506032566462,-0.27982311925497205,0.8206988867033596,0.5542168674698795,0.3871746698919635,0.0,3.0,2,25.0,100000.0,531146.0629606622,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,3,score_power,0.2902606667691652
False,2.0,42,0.5060240963855421,0.266364416687338,0.12431659548690965,0.14204782120042836,1.166869509896619,1.8716537754140317,-0.27264441727567656,0.7769479425992907,0.5542168674698795,0.393524927349035,0.0,3.0,2,25.0,100000.0,512111.27053346316,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,3,conviction_curve,0.2858291060725421
