rank,ticker,Name,sector,weight,score,score_model_core,score_total,score_focus_bonus,portfolio_seed_score,ensemble_weight_linear,ensemble_weight_catboost,ensemble_weight_ranker,adaptive_ensemble_active,adaptive_ensemble_history_months,adaptive_quality_linear,adaptive_quality_catboost,adaptive_quality_ranker,anticipatory_growth_score,profitability_inflection_score,dominant_archetype_label,archetype_alignment_score,portfolio_sleeve_label,portfolio_sleeve_confidence,portfolio_core_compounder_engine_score,portfolio_future_winner_engine_score,portfolio_early_scout_engine_score,portfolio_monster_slot,sage_sector,sage_composite_score,sage_g_score,sage_v_score,sage_q_score,sage_c_score,sleeve_target_core_compounder_weight,sleeve_target_future_winner_weight,sleeve_target_early_scout_weight,sleeve_invested_share,sleeve_growth_signal,sleeve_risk_signal,future_winner_regime_strength,early_scout_regime_strength,future_winner_scout_score,long_hold_compounder_score,score_future_winner_model,pred_future_winner_ret,pred_future_winner_p,strategy_blueprint_score,stagflation_score,growth_liquidity_reentry_score,m2_yoy_lag1m,fed_assets_bil,reverse_repo_bil,tga_bil,net_liquidity_bil,net_liquidity_change_1m_bil,liquidity_impulse_score,liquidity_drain_score,fear_greed_score,fear_greed_delta_1w,fear_greed_risk_off_score,fear_greed_risk_on_score,fund_join_status,fundamental_reliability_score,core_fundamental_fields_present,sector_adjusted_fields_present,partial_scout_confirmation_score,fundamental_lane_label,latest_statement_repair_used,revenues_ttm,gross_profit_ttm,op_income_ttm,net_income_ttm,op_margin_ttm,gross_margins,operating_margins,roe_proxy,roa_proxy,asset_turnover_ttm,book_to_market_proxy,capital_efficiency_score,sector_adjusted_quality_score,market_cap_live,current_price_live,return_on_equity_effective,revenue_growth_final,earnings_growth_final,forward_pe_final,peg_final,sales_growth_yoy,net_income_growth_yoy,op_income_growth_yoy,ocf_growth_yoy,sales_cagr_3y,sales_cagr_5y,net_income_cagr_3y,net_income_cagr_5y,op_income_cagr_3y,op_income_cagr_5y,ocf_cagr_3y,ocf_cagr_5y,ep_ttm,sp_ttm,fcfy_ttm,price_above_ma20,ma20_above_ma50,golden_cross_fresh_20d,death_cross_recent_20d,breakout_fresh_20d,breakout_volume_z,volume_dryup_20d,post_breakout_hold_score,held_from_prev_rebalance,prev_weight,portfolio_hold_policy_seed_bonus,portfolio_hold_policy_bonus,portfolio_hold_policy_support,portfolio_hold_policy_exit_risk,target_n,weight_cap,cash_target,prev_holdings_applied,prev_holdings_count,rebalance_action,active_rebalance_interval_months,sleeve_rebalance_interval_months,scheduled_rebalance_due,recommended_rebalance_interval_months,next_scheduled_rebalance_date,recommended_next_run_date,recommended_next_run_mode,atr14_pct,event_regime_label,live_event_alert_label,applied_regime_sleeve_policy_label,applied_regime_sleeve_live_label,applied_regime_sleeve_source_label,backtest_usable,research_only_backtest,research_only_output,entry_date,last_trade_date,thesis_status,entry_price,reference_price,shares_held,held_days,unrealized_return,manual_lock
1,VRT,VERTIV HOLDINGS CLASS A,Industrials,0.07999999999999999,6.076088761776524,3.2512227418480033,6.055988035640473,0.9223457489366232,8.341993960840838,0.24997688361885675,0.44733794345254385,0.3026851729285994,True,12.0,-0.19098098953818562,-0.10465404995117841,-0.2447552287271707,1.8642801066598103,0.9649050877734007,emerging_growth,1.6177528594774149,core_compounder,0.03165949633936638,0.8047501934209391,1.0075867002517689,0.9126082112336698,,Industrial,1.0022660009080935,3.1171562164329947,-1.7088860470036484,-0.18547151153114863,2.5656714319349647,0.1,0.4,0.5,1.0,0.5060153918333609,0.22381251411546446,0.2822028777178964,0.17029662066016418,2.438927885280252,1.647253873270208,0.15823839903680123,-0.022935406048117807,0.5507421675843615,1.4766596440714173,-0.11183737280796625,0.4726054614566719,0.0457598288904153,6.0,6.0,6.0,6.0,6.0,0.12691317211071262,0.22381251411546446,6.0,1.1999999999999957,0.0,0.12775889942572413,matched_with_ttm_fallback,0.925,5.0,0.0,1.0,full_ttm,False,10229900000.0,3715200000.0,1829700000.0,1332800000.0,0.1788580533534052,0.363170705480992,0.1788580533534052,0.3381625352041205,0.0994619443138484,0.7634196759725673,0.0350045792708637,0.7704322799605097,0.05147875037246771,121266991017.18018,315.7099914550781,0.3381625352041205,0.2768541401432887,1.0114235914207654,88.4549,0.6508822663723325,0.2768541401432887,,,,0.21580013629307948,0.5095356874012973,,1.0114235914207654,1.0154071645889724,,,0.5887392073654256,0.010990624809113794,0.0843584879462434,0.015616780659888732,0.0,1.0,0.0,0.0,0.5,0.0,0.2417903457636601,0.5,0.0,0.0,0.0,0.0,0.0,0.0,18,0.14,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.06173907405784844,balanced,balanced,aggr_10_40_50,balanced,balanced,True,True,False,,,,,,,,,False
2,UMC,United Microelectronics,Semiconductors,0.06619666933547139,4.35810823014852,0.7528203692140427,4.3681322131403055,1.3544051170240101,6.716249773260473,0.24997688361885675,0.44733794345254385,0.3026851729285994,True,12.0,-0.19098098953818562,-0.10465404995117841,-0.2447552287271707,1.5688539591742499,0.961304342789486,emerging_growth,1.2554449514331159,future_winner,0.011754545496389398,0.7300586132759058,1.017395776906313,0.9821321404171449,True,Semiconductor,0.5090315584963775,-0.03782803601341772,0.0,-0.16205662917367877,3.7519035226299557,0.1,0.4,0.5,1.0,0.5060153918333609,0.22381251411546446,0.2822028777178964,0.17029662066016418,2.09119562770065,1.0438921768853042,0.052380058886000065,-0.26727223585317605,0.2990781099709931,1.1345402229621782,-0.11183737280796625,0.4726054614566719,0.0457598288904153,6.0,6.0,6.0,6.0,6.0,0.12691317211071262,0.22381251411546446,6.0,1.1999999999999957,0.0,0.12775889942572413,matched_no_ttm,0.37978,4.0,0.0,0.8571428571428571,full_ttm,False,,2307230000.0,1574034000.0,1484435000.0,,,,0.1330974325730443,0.08689275577120185,,0.20039168494006793,0.1391327831326399,0.24154284231962614,55655976960.0,22.18000030517578,0.1330974325730443,,0.9990209822228147,37.49303739133071,0.3752977971284343,,0.9990209822228147,1.015341358674359,,,,-0.06622634439772945,0.575042799816387,-0.054661512018782554,0.5730339193048812,,,0.026671618774509426,,,1.0,1.0,0.0,0.0,0.95,0.0,-0.3869245280975704,0.99,0.0,0.0,0.0,0.0,0.0,0.0,18,0.14,0.0,False,0,full_rebalance,1,2,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.05046374701053879,balanced,balanced,aggr_10_40_50,balanced,balanced,True,True,False,,,,,,,,,False
3,NXPI,NXP Semiconductors,Semiconductors,0.06466868379374792,4.13467845437,3.064738994431278,4.112264836649867,0.703014604394212,5.795160067929444,0.24997688361885675,0.44733794345254385,0.3026851729285994,True,12.0,-0.19098098953818562,-0.10465404995117841,-0.2447552287271707,1.0738650717282026,1.5842504292688313,emerging_growth,1.174199188202997,future_winner,0.013275049003048637,0.42188893017304063,0.4444529478419953,0.4842780948511412,,Semiconductor,0.12533937323736044,-0.17703325701168723,0.0,-0.03779405444551106,1.3116635120188582,0.1,0.4,0.5,1.0,0.5060153918333609,0.22381251411546446,0.2822028777178964,0.17029662066016418,1.4963720272514849,1.0337123603500176,-0.040816230418045614,-0.4870834943625023,0.10957085682547156,0.42415885110835577,-0.11183737280796625,0.4726054614566719,0.0457598288904153,6.0,6.0,6.0,6.0,6.0,0.12691317211071262,0.22381251411546446,6.0,1.1999999999999957,0.0,0.12775889942572413,matched_with_ttm_fallback,0.9165850000000001,5.0,0.0,0.8571428571428571,full_ttm,False,12269000000.0,6716000000.0,3047000000.0,2068000000.0,0.24834949873665335,0.5473958757844976,0.24834949873665335,0.19787580135872165,0.07627337439604617,0.45251355438350604,0.1389594578224203,0.15769509361333375,0.14204960860815066,81131577344.0,321.3500061035156,0.19787580135872165,-0.027350562866656047,-0.09958017844123745,39.231903938104445,,-0.027350562866656047,,,,-0.02420329335644844,0.07335958253485009,-0.09958017844123745,0.9165969197690647,-0.07071009624452484,0.4878627024046702,-0.1020381627465421,0.025866822391735766,0.025489458823555546,0.15122348660841536,0.033402530663363406,1.0,1.0,0.35,0.0,0.85,0.0,-0.14645887426307524,0.77,0.0,0.0,0.0,0.0,0.0,0.0,18,0.14,0.0,False,0,full_rebalance,1,2,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.04224588098173247,balanced,balanced,aggr_10_40_50,balanced,balanced,True,True,False,,,,,,,,,False
4,NUE,NUCOR CORP,Materials,0.06464119828683723,3.3549186134410576,1.0927978770214832,3.374352685885449,1.0987723862573244,5.24142780022527,0.24997688361885675,0.44733794345254385,0.3026851729285994,True,12.0,-0.19098098953818562,-0.10465404995117841,-0.2447552287271707,1.2699898382146244,0.8994126138717973,emerging_growth,1.0151428628313524,future_winner,0.03802148840089085,0.6871505724320602,0.8012150376347328,0.5377234406457114,,Energy,0.04909506217113982,0.45243212527169985,-1.0495855362040192,-0.5461569818985517,1.9311963190112507,0.1,0.4,0.5,1.0,0.5060153918333609,0.22381251411546446,0.2822028777178964,0.17029662066016418,1.1065695849211146,0.5745957715912252,0.06320352644094478,0.09557112912408391,0.19615960985990138,1.014579124994364,-0.11183737280796625,0.4726054614566719,0.0457598288904153,6.0,6.0,6.0,6.0,6.0,0.12691317211071262,0.22381251411546446,6.0,1.1999999999999957,0.0,0.12775889942572413,matched_no_ttm,0.580585,4.0,7.0,1.0,full_ttm,False,32494000000.0,3878000000.0,,1737000000.0,,0.11934510986643689,,0.07851202314228892,0.048744212150975165,0.9118563210326925,0.3960289091619228,0.14785743926861963,0.013898523684368691,56935237500.0,250.0,0.07851202314228892,3.592142453363482,-0.3878893963259773,29.7126,1.1436720554272517,3.592142453363482,,,,0.5499575868571518,0.43940906166950455,-0.3878893963259773,0.1935846018974945,,,-0.3151772643032652,0.03699803894886755,0.030508347313032636,0.5707186169197942,-0.0033019972912205734,1.0,1.0,0.0,0.0,1.0,3.7511079316637854,0.05504743991104821,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.14,0.0,False,0,full_rebalance,1,2,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.02296856689453125,balanced,balanced,aggr_10_40_50,balanced,balanced,True,True,False,,,,,,,,,False
5,ROST,ROSS STORES INC,Consumer Discretionary,0.06449344858394346,3.608652346437032,2.2716964100525883,3.5969548128686335,0.4468107707563226,4.983198249483978,0.24997688361885675,0.44733794345254385,0.3026851729285994,True,12.0,-0.19098098953818562,-0.10465404995117841,-0.2447552287271707,0.5632188443316754,0.2774257411143217,emerging_growth,0.5767547129896919,future_winner,0.005060559815979433,0.22648835924485122,0.2786535105520282,0.2634718311040899,,Consumer,0.20664457703141947,0.5814175244811751,0.0,-0.5655998105320186,0.963655973973419,0.1,0.4,0.5,1.0,0.5060153918333609,0.22381251411546446,0.2822028777178964,0.17029662066016418,0.8284231794910829,0.4961181592976632,-0.034959274586746594,-0.4710638089963318,0.1424033420793956,0.4523999400463554,-0.11183737280796625,0.4726054614566719,0.0457598288904153,6.0,6.0,6.0,6.0,6.0,0.12691317211071262,0.22381251411546446,6.0,1.1999999999999957,0.0,0.12775889942572413,matched_with_ttm_backfill,0.9091666666666667,4.0,0.0,1.0,full_ttm,False,22750559000.0,6303303000.0,2707357000.0,2145044000.0,0.11900177925298451,0.2770614559404892,0.11900177925298451,,0.13795615682482765,1.4631772985805858,,0.9732748180673766,0.26076634945698995,74699738728.09319,231.72999572753906,,0.07673449738014448,0.12324502797830017,33.9127,0.36000743099787685,0.07673449738014448,,,,0.06741118557684178,0.3985162924191119,0.12324502797830017,0.5520322821370423,,,0.21387425937752358,0.06147342893448382,0.028715548896468747,0.3045600879919,0.029553088639783415,1.0,1.0,0.0,0.0,0.8,0.0,-0.2322346702459046,0.96,0.0,0.0,0.0,0.0,0.0,0.0,18,0.14,0.0,False,0,full_rebalance,1,2,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.03299714724200706,balanced,balanced,aggr_10_40_50,balanced,balanced,True,True,False,,,,,,,,,False
6,TKR,TIMKEN,Industrials,0.06096964921271719,3.2505326276788704,0.025203703346848627,3.248139129314391,0.9412724190942189,6.014388937230592,0.24997688361885675,0.44733794345254385,0.3026851729285994,True,12.0,-0.19098098953818562,-0.10465404995117841,-0.2447552287271707,1.7045196171487955,0.5496391791669257,emerging_growth,1.2122699267113421,early_scout,0.048889428257492984,0.7702478397997993,1.017395776906313,0.8707274921338342,True,Industrial,1.9455201380105076,4.632984855609406,0.4774532834622399,-0.04888409315479585,1.4455542731356965,0.1,0.4,0.5,1.0,0.5060153918333609,0.22381251411546446,0.2822028777178964,0.17029662066016418,1.9312996478835727,0.6161010229139845,0.10987549279740799,0.20973410030358372,0.272755431407083,1.1057438745253227,-0.11183737280796625,0.4726054614566719,0.0457598288904153,6.0,6.0,6.0,6.0,6.0,0.12691317211071262,0.22381251411546446,6.0,1.1999999999999957,0.0,0.12775889942572413,matched_with_ttm_fallback,0.8791666666666667,4.0,0.0,0.8571428571428571,full_ttm,False,4581800000.0,1393300000.0,540600000.0,317300000.0,0.11798856344668035,0.30409446069230434,0.11798856344668035,,0.04610913318317227,0.6658141393591513,,0.013179285857201045,-0.014240174042491047,8893907623.088455,127.9800033569336,,3.2676974664679586,0.4737609509670724,28.4267,14.356919191919193,3.2676974664679586,,,,0.6176651529776076,0.38734008922655416,0.4737609509670724,0.4183054257786114,-0.03781897503335474,0.035128040905960445,0.06120387053751797,-0.008202408863474009,0.035676106998940915,0.515161635826497,0.059726278089623115,1.0,1.0,0.0,0.0,1.0,-0.456649602171576,-0.35232498440790727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.14,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.03175697279981169,balanced,balanced,aggr_10_40_50,balanced,balanced,True,True,False,,,,,,,,,False
7,NVT,NVENT ELECTRIC PLC,Industrials,0.059853113818054623,4.6731004675846535,1.2070555623001642,4.646957265038293,1.006610523743194,6.908543284748548,0.24997688361885675,0.44733794345254385,0.3026851729285994,True,12.0,-0.19098098953818562,-0.10465404995117841,-0.2447552287271707,1.7057351401121286,0.8172835205352217,emerging_growth,1.3262135149952008,future_winner,0.027871227750371503,0.5918405398553602,0.8448720363553424,0.7612583531042278,,Industrial,0.8916880838243084,2.21033171614963,-0.904693371694919,0.17887320319655703,1.9968468353101894,0.1,0.4,0.5,1.0,0.5060153918333609,0.22381251411546446,0.2822028777178964,0.17029662066016418,1.7886712787015582,0.7067061414113835,0.12285410931706238,0.0366730883607764,0.4013990254194585,1.0187643102570114,-0.11183737280796625,0.4726054614566719,0.0457598288904153,6.0,6.0,6.0,6.0,6.0,0.12691317211071262,0.22381251411546446,6.0,1.1999999999999957,0.0,0.12775889942572413,matched_with_ttm,0.9971950000000002,5.0,0.0,0.8571428571428571,full_ttm,False,4325800000.0,1601000000.0,682500000.0,491900000.0,0.1577742845254057,0.37010495168523744,0.1577742845254057,0.12956670617674174,0.0706590438979545,0.621380142495978,0.14058143714055454,0.0704637703969657,-0.07885387904307012,27005699167.836975,166.99000549316406,0.12956670617674174,0.47096028291621317,-0.1625808648280559,55.8739,,0.47096028291621317,-0.1625808648280559,0.37075718015665804,0.42135186355022114,0.1354341808484858,0.5110948492917855,0.049266055467598546,,0.12886146531338794,0.48510678340683167,0.138390811504993,0.11758430499017614,0.01821467375989432,0.16018100376204686,0.020984459483090283,1.0,1.0,0.0,0.0,0.5,0.0,0.002422951193741807,0.7,0.0,0.0,0.0,0.0,0.0,0.0,18,0.14,0.0,False,0,full_rebalance,1,2,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.040209433083261754,balanced,balanced,aggr_10_40_50,balanced,balanced,True,True,False,,,,,,,,,False
8,RKLB,ROCKET LAB CORP,Industrials,0.059512547173162116,2.831985338523586,-1.2921233559018763,2.828345060548407,1.2213535933286492,5.89838500301779,0.24997688361885675,0.44733794345254385,0.3026851729285994,True,12.0,-0.19098098953818562,-0.10465404995117841,-0.2447552287271707,2.605011536461255,2.1048516847296717,emerging_growth,1.5681868883701324,future_winner,0.011754545496389398,0.4284928105307449,1.017395776906313,0.9821321404171449,,Industrial,1.3009020234495892,3.775460870062163,-1.920944976035491,-1.2000000000000002,5.064846419578033,0.1,0.4,0.5,1.0,0.5060153918333609,0.22381251411546446,0.2822028777178964,0.17029662066016418,2.869933963449359,0.7463382293478843,-0.04264560301154235,-1.1535185529372065,0.2243056633083813,1.2340908777406001,-0.11183737280796625,0.4726054614566719,0.0457598288904153,6.0,6.0,6.0,6.0,6.0,0.12691317211071262,0.22381251411546446,6.0,1.1999999999999957,0.0,0.12775889942572413,matched_with_ttm_fallback,0.9085,5.0,0.0,0.8571428571428571,full_ttm,False,601799000.0,207181000.0,-228838000.0,-198209000.0,-0.38025653083504624,0.3442694321525958,-0.38025653083504624,-0.11511370882781002,-0.07028835000448591,0.21340836563601862,0.02726865485630465,-1.3793815409604557,-1.7340349449336652,83039189572.509,143.47999572753906,-0.11511370882781002,0.3795957947246076,,,,0.3795957947246076,,,,0.4180486722213492,,,,,,,,-0.002386933218163526,0.007247168512820264,-0.003875350923541976,1.0,1.0,0.0,0.0,0.9,0.0,-0.19478987972527695,0.78,0.0,0.0,0.0,0.0,0.0,0.0,18,0.14,0.0,False,0,full_rebalance,1,2,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.08623402284974713,balanced,balanced,aggr_10_40_50,balanced,balanced,True,True,False,,,,,,,,,False
9,PWR,QUANTA SERVICES INC,Industrials,0.05924320717765626,4.782001544088355,2.8385322522019885,4.795432629580074,0.47812043050494507,6.44213163957591,0.24997688361885675,0.44733794345254385,0.3026851729285994,True,12.0,-0.19098098953818562,-0.10465404995117841,-0.2447552287271707,1.02695636589903,0.5663693994662173,emerging_growth,0.5639319943113087,future_winner,0.015289785862503383,0.10153431199798905,0.509278398786708,0.46340904119919785,,Industrial,0.5221510222361552,1.8860101107751714,-1.374503783825265,-0.218947083543509,1.7360680020469241,0.1,0.4,0.5,1.0,0.5060153918333609,0.22381251411546446,0.2822028777178964,0.17029662066016418,1.0678286017669683,0.006042415703753143,0.030341003046277338,-0.030945197445009218,0.14692889025942807,0.4184233305228399,-0.11183737280796625,0.4726054614566719,0.0457598288904153,6.0,6.0,6.0,6.0,6.0,0.12691317211071262,0.22381251411546446,6.0,1.1999999999999957,0.0,0.12775889942572413,matched_with_ttm_fallback,0.9221950000000001,5.0,0.0,0.8571428571428571,full_ttm,False,28479697000.0,4275081000.0,1611509000.0,1028378000.0,0.05658448543184993,0.1501097782044521,0.05658448543184993,0.11391142587944847,0.03994225571684794,1.106152932396791,0.08560598795972822,0.23300861863046665,-0.3785126786304884,106802306916.90771,711.72998046875,0.11391142587944847,0.2030559551586537,0.2792153103531403,103.723,6.012927536231884,0.2030559551586537,,,,0.18590697460932004,0.20518535169741048,0.2792153103531403,0.18209462956730382,0.22708744022435123,0.21393967642372136,0.2541354856572857,0.1485158356770424,0.00962879950523989,0.26665806968155875,0.020627550692458266,0.0,1.0,0.0,0.0,0.19999999999999996,0.0,-0.10000361904788413,0.44000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,18,0.14,0.0,False,0,full_rebalance,1,2,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.03962176041796424,balanced,balanced,aggr_10_40_50,balanced,balanced,True,True,False,,,,,,,,,False
10,ARM,Arm Holdings,Information Technology,0.05681592508920518,6.575060250476937,3.481287803458977,6.565842638954387,0.997862841484328,9.434973292455009,0.24997688361885675,0.44733794345254385,0.3026851729285994,True,12.0,-0.19098098953818562,-0.10465404995117841,-0.2447552287271707,1.9317965787586664,0.2763955906389761,emerging_growth,0.9711214260812493,core_compounder,0.011754545496389398,0.539922573973869,1.017395776906313,0.9821321404171449,,Semiconductor,1.3633412985040907,1.2001280851687137,0.0,1.2656740967951525,4.179186296641685,0.1,0.4,0.5,1.0,0.5060153918333609,0.22381251411546446,0.2822028777178964,0.17029662066016418,2.4873079828587117,0.035360616388910304,0.24183435463977365,0.6129643412191933,0.5695649097978925,0.9311855524724073,-0.11183737280796625,0.4726054614566719,0.0457598288904153,6.0,6.0,6.0,6.0,6.0,0.12691317211071262,0.22381251411546446,6.0,1.1999999999999957,0.0,0.12775889942572413,matched_with_ttm,0.9834999999999999,5.0,0.0,0.8571428571428571,full_ttm,False,4920000000.0,4799000000.0,900000000.0,904000000.0,0.18292682926829268,0.9754065040650407,0.18292682926829268,0.10909968621771662,0.08446230028963841,0.45968420069139493,0.022041918590914495,0.05433548354261615,-0.07710158952328053,375920089071.349,353.2900085449219,0.10909968621771662,0.22785126029448466,0.14141414141414144,415.8408064948551,29.405885602136177,0.22785126029448466,0.14141414141414144,0.08303249097472931,2.8387909319899243,,,,,,,,,0.002404766401905226,0.01308788793957269,0.002604276888788956,1.0,1.0,0.0,0.0,1.0,-0.318688480259181,-0.31992206911259524,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.14,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.06651254304724791,balanced,balanced,aggr_10_40_50,balanced,balanced,True,True,False,,,,,,,,,False
