portfolio,ticker,sector,theme,subindustry,entry_signal_stack_count_max,candidate_rank_percentile_max,rs_3m_max,rs_6m_max,audit_forward_63d_excess_spy_max,audit_forward_126d_excess_spy_max,audit_forward_126d_excess_max,name_contribution_return_on_start,name_contribution_status,used_forward_return_in_ranking,policy_mutation_allowed,production_mutation_allowed,live_trading_enabled,evidence_sources,pit_signal_sources,outcome_selected_sources,source_dates,independent_source_count,pit_signal_source_count,outcome_selected_source_count,has_outcome_selected_source,fusion_review_score,fusion_review_candidate,policy_eligible,review_status
main,DOCU,,,,0.0,0.9509090909090908,0.2856585883301612,0.7384901309633376,0.0136357866307987,-0.2938463976505556,,0.0111159958425666,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-10-30;drop_counterfactual_high_signal:2021-07-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,DXCM,,,,0.0,0.9565217391304348,0.3060233415187776,0.9127649102627472,-0.0527641144575312,-0.3014312099115173,,0.0069157363153012,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-06-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,EBAY,,,,0.0,0.9500805152979066,0.1494369834878095,0.3310593950829612,-0.1418252519986573,-0.0599466620397417,,0.059422346935333,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2025-08-29,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,ENPH,,,,0.0,0.9417670682730924,0.246027239144758,1.2444209070711023,-0.3144884460176437,-0.2247747069263057,,0.0455906406475396,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2021-02-26,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,FICO,,,,0.0,0.8247011952191234,0.118180306675226,0.524923554606791,-0.0501276602576357,0.0857490915910041,,0.0042619668677427,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2019-06-28,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,FTNT,,,,0.0,0.9660714285714286,0.2079542335449423,0.4952602692345256,0.1084243697333395,0.0876838078074213,,0.0186681912677566,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-06-30;drop_counterfactual_high_signal:2021-09-30;drop_counterfactual_high_signal:2022-03-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,GE,,,,0.0,0.9904153354632588,0.1759117797105878,0.4788433224090431,0.1346878511549749,0.1381883452994365,,0.057253714813287,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2024-06-28;drop_counterfactual_high_signal:2025-06-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,GOOG,,,,0.0,1.0,0.2240302707059629,0.663440329530977,0.0661818361137709,0.0017662971651948,,0.1260798566337451,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-06-30;drop_counterfactual_high_signal:2026-01-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,GOOGL,,,,0.0,0.9984126984126984,0.2247911294441114,0.6694729416494114,0.0805701860371854,-0.003823300240809,,0.0921373574660961,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-06-30;drop_counterfactual_high_signal:2026-01-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,HEI,,,,0.0,0.9132149901380672,0.3060409660545333,0.5446035367450233,-0.1623116048984024,-0.2139407827933851,,0.2369286963639483,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2019-07-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,HUBS,,,,0.0,0.9506172839506172,0.1690834431307235,0.5842322011542853,-0.318054893003694,-0.445251304264681,,0.0857715444121031,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2021-11-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,JD,,,,0.0,0.9493670886075948,0.0506657058997723,0.3589788176948207,0.0298130451226974,-0.2680342312870279,,0.0551658159088362,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-11-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,KKR,,,,0.0,0.8530973451327434,0.2359634724812789,0.4154282327056102,0.1240897302188626,0.1347366852657754,,0.0672196078031998,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2023-12-29,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,LITE,,,,0.0,0.9696969696969696,0.1178534939339208,1.814947442860052,,,,0.2160818622291512,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2026-05-29,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,LRCX,,,,0.0,0.9944852941176472,0.114539694573903,0.4298392717029169,0.1444000925374489,0.3452809794860438,,0.0080882373487518,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-01-31;drop_counterfactual_high_signal:2022-12-30;drop_counterfactual_high_signal:2023-06-30;drop_counterfactual_high_signal:2023-08-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,LRCX,,,,0.0,0.98,0.0649591871134405,0.2806816296596752,0.2677490734982526,0.1129087116518936,,0.3135342560144338,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2023-04-28,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,MA,,,,0.0,0.997835497835498,0.0496526655941368,0.0858009735925855,0.0523750682580468,0.1115412683288166,,0.0205999443520208,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-03-31;drop_counterfactual_high_signal:2022-03-31;drop_counterfactual_high_signal:2022-06-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,MDB,,,,0.0,0.9576719576719576,0.26141511706225,0.6466365777877663,-0.2543560253715771,-0.3051441333943561,,0.0329666186207117,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2021-11-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,MELI,,,,0.0,0.9678714859437751,0.0898042508010796,0.2516495540827796,-0.2886955431736044,-0.0747552850790536,,0.0184546806913873,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2021-02-26,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,MKTX,,,,0.0,0.9621513944223108,0.2705812413161963,0.3857666584284918,0.0083805831042407,0.067989569351974,,0.0027448423200132,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2019-06-28,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,MRNA,,,,0.0,0.9578313253012049,0.5223771808191799,1.1003286285594067,0.0936946760193289,1.2650250007667387,,0.0298875242173665,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-12-31;drop_counterfactual_high_signal:2021-02-26,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,NEM,,,,0.0,0.8622848200312989,0.1612005563338865,0.3810763249940412,0.4286571541855573,0.3371523557938956,,0.0758277467107524,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2025-10-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,NVDA,,,,0.0,0.9933554817275748,0.1962761422850365,0.4289282318928045,0.332729830772101,0.8095912193340433,,0.0465521870014651,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-01-31;drop_counterfactual_high_signal:2020-11-30;drop_counterfactual_high_signal:2021-09-30;drop_counterfactual_high_signal:2024-09-30;drop_counterfactual_high_signal:2025-08-29,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,ON,,,,0.0,0.9742647058823528,0.0515919872903425,0.1506725837391602,-0.2748430591597374,-0.358085658433761,,0.155964280226145,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2023-08-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,ON,,,,0.0,0.9742647058823528,0.0515919872903425,0.1506725837391602,-0.2748430591597374,-0.358085658433761,,0.1785857738952827,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2023-08-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,ORLY,,,,0.0,0.910873440285205,0.0,0.0640041036376315,0.009732768714598,-0.0083900950046478,,0.0059472744643284,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2023-03-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,P,,,,0.0,0.8619528619528619,0.2023059997532883,0.306554720670928,0.0446915569854917,-0.1010852371089614,,0.0217110278792581,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2024-04-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,PCTY,,,,0.0,0.890295358649789,0.300484566567925,0.2629606364792864,-0.1817562986260991,-0.3339745453991214,,0.0312026992563667,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-11-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,PDD,,,,0.0,0.9340909090909092,0.1853834947363721,1.3195908960263756,0.4523113748140053,0.6566020999139812,,0.0131480382428864,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-08-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,PDD,,,,0.0,0.9759036144578314,0.1853834947363721,1.3195908960263756,0.4523113748140053,0.6566020999139812,,0.001265902982323,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-08-31;drop_counterfactual_high_signal:2021-02-26,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,PLTR,,,,0.0,0.9984025559105432,0.476075047371443,0.6274679201416091,0.3143668389078653,0.2651622324496379,,0.5443659777908395,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2025-06-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,PWR,,,,0.0,0.9338842975206612,0.1623104416776037,0.4615171172649661,,,,0.1066479567840934,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2026-05-29,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,PYPL,,,,0.0,0.9727272727272728,0.1600473123800878,0.6944152054819726,-0.0057920655458454,0.0670606468356633,,0.0049819592832238,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-08-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,RH,,,,0.0,0.962,0.1530209592739064,0.6976676848732877,-0.0344167621602864,0.2362360549344971,,0.0549205209901818,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2019-12-31;drop_counterfactual_high_signal:2021-06-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,RH,,,,0.0,0.962,0.1530209592739064,0.6976676848732877,-0.3584059331952538,0.2362360549344971,,0.0528035839369386,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2019-12-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,ROKU,,,,0.0,0.9654545454545456,0.1976230450990359,0.0,-0.3292682983214151,-0.6457464118541711,,0.0991215123166708,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2021-07-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,ROKU,,,,0.0,0.9658634538152612,0.4002504376316089,1.3117955223755475,-0.2568271590399626,-0.3138660925405647,,0.2172251567409596,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2021-02-26;drop_counterfactual_high_signal:2021-07-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,SE,,,,0.0,0.9937369519832986,0.1920589701321264,0.6279253111990901,-0.0248847854276794,0.0337947138789977,,0.0666078886762949,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2021-01-29,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,SE,,,,0.0,0.9831223628691984,0.1456948884580173,0.9010189833577228,0.2612816492465712,0.2543906916491529,,0.153292623507589,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-11-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,SHOP,,,,0.0,0.990909090909091,0.2172256222136184,0.1819689789094394,-0.0996150496760229,-0.4084006280926564,,0.0509673000910351,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2021-07-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,SHOP,,,,0.0,0.9780701754385964,0.5131480450180821,1.1848920227356308,-0.1426659135556128,-0.0294580027461137,,0.1668466174826082,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-07-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,SNDK,Information Technology,,,8.0,0.9546925566343042,1.864749731697256,12.055106513026518,,,,0.333918263637754,,False,False,False,False,positive_name_contribution;right_tail_entry_skill,right_tail_entry_skill,positive_name_contribution,right_tail_entry_skill:2026-02-27,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,SNDK,Information Technology,,,8.0,0.9546925566343042,1.864749731697256,12.055106513026518,,,,2.9144574108714982,,False,False,False,False,positive_name_contribution;right_tail_entry_skill,right_tail_entry_skill,positive_name_contribution,right_tail_entry_skill:2026-02-27,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,TER,,,,0.0,0.9655647382920112,0.0681185272579407,1.1138617214838742,-0.0627089780979444,-0.1316486269320104,,0.0081071441612616,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2023-06-30;drop_counterfactual_high_signal:2026-05-29,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,TLN,,,,0.0,0.8883495145631068,0.5150084610966725,0.6707990241799042,0.2947294827967948,0.341330965328853,,0.1326241101568536,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2024-10-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,TPG,,,,0.0,0.8349358974358975,0.3267804585880187,0.5500086053878821,-0.2350437889389413,-0.2669964382020161,,0.0095890162901317,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2024-11-29,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,TPL,,,,0.0,0.8621262458471761,0.1697220967397992,0.476802565265279,0.1766075782580638,0.3883140381586386,,0.1716477889119995,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2024-09-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,TSLA,,,,0.0,0.986159169550173,0.3140138813612136,1.3986191428238186,0.9726549086019948,0.4066208057955338,,0.0625525423373243,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-10-30;drop_counterfactual_high_signal:2021-02-26;drop_counterfactual_high_signal:2021-12-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,UMC,Semiconductors,,,8.0,0.9504132231404958,1.0225888961163383,1.930557977956724,,,,0.0711032904752164,,False,False,False,False,positive_name_contribution;right_tail_entry_skill,right_tail_entry_skill,positive_name_contribution,right_tail_entry_skill:2026-05-29,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
