rebalance_date,ticker,weight,Name,sector,portfolio_sleeve_label,shadow_drawdown_state,shadow_drawdown_multiplier,shadow_drawdown,shadow_source_rebalance_date,shadow_drawdown_target_book
2019-12-11,BABA,0.5,Alibaba Group,Internet,future_winner,normal,1.0,-0.015014864558005714,2019-11-29,True
2019-12-31,BABA,0.5,Alibaba Group,Internet,future_winner,normal,1.0,-0.0034106940802263175,2019-12-31,True
2019-12-31,TSLA,0.5,TESLA INC,Consumer Discretionary,early_scout,normal,1.0,-0.0034106940802263175,2019-12-31,True
2020-01-31,BABA,0.5,Alibaba Group,Internet,future_winner,normal,1.0,0.0,2020-01-31,True
2020-01-31,GOOG,0.5,ALPHABET INC CLASS C,Communication,future_winner,normal,1.0,0.0,2020-01-31,True
2020-02-24,BABA,0.275,Alibaba Group,Internet,future_winner,caution,0.55,-0.07242430626396223,2020-01-31,True
2020-02-24,GOOG,0.275,ALPHABET INC CLASS C,Communication,future_winner,caution,0.55,-0.07242430626396223,2020-01-31,True
2020-02-27,BABA,0.1,Alibaba Group,Internet,future_winner,crisis,0.2,-0.10850889681708054,2020-01-31,True
2020-02-27,GOOG,0.1,ALPHABET INC CLASS C,Communication,future_winner,crisis,0.2,-0.10850889681708054,2020-01-31,True
2020-02-28,BABA,0.1,Alibaba Group,Internet,future_winner,crisis,0.2,-0.09490215928698964,2020-02-28,True
2020-02-28,NOW,0.1,SERVICENOW INC,Information Technology,future_winner,crisis,0.2,-0.09490215928698964,2020-02-28,True
2020-03-31,JD,0.1,JD.com,Internet,early_scout,crisis,0.2,-0.18807594023278784,2020-03-31,True
2020-03-31,VRTX,0.1,VERTEX PHARMACEUTICALS INC,Health Care,future_winner,crisis,0.2,-0.18807594023278784,2020-03-31,True
2020-04-30,AMZN,0.1,AMAZON.COM INC,Consumer Discretionary,future_winner,crisis,0.2,-0.16049154251020215,2020-04-30,True
2020-04-30,ZTO,0.1,ZTO Express,Industrials,early_scout,crisis,0.2,-0.16049154251020215,2020-04-30,True
2020-05-29,ABT,0.1,ABBOTT LABORATORIES,Health Care,future_winner,crisis,0.2,-0.08528705067375919,2020-05-29,True
2020-05-29,RGEN,0.1,Repligen,Health Care,early_scout,crisis,0.2,-0.08528705067375919,2020-05-29,True
2020-06-30,CDNS,0.1,CADENCE DESIGN SYSTEMS INC,Information Technology,future_winner,crisis,0.2,-0.11199040491417112,2020-06-30,True
2020-06-30,MELI,0.1,MercadoLibre,Internet,future_winner,crisis,0.2,-0.11199040491417112,2020-06-30,True
2020-07-30,CDNS,0.5,CADENCE DESIGN SYSTEMS INC,Information Technology,future_winner,normal,1.0,-0.006574199556959259,2020-06-30,True
2020-07-30,MELI,0.5,MercadoLibre,Internet,future_winner,normal,1.0,-0.006574199556959259,2020-06-30,True
2020-07-31,CTAS,0.5,CINTAS CORP,Industrials,early_scout,normal,1.0,0.0,2020-07-31,True
2020-07-31,MELI,0.5,MercadoLibre,Internet,future_winner,normal,1.0,0.0,2020-07-31,True
2020-08-31,HD,0.5,HOME DEPOT INC,Consumer Discretionary,core_compounder,normal,1.0,-0.009184508555216908,2020-08-31,True
2020-08-31,GOOG,0.4999999999999999,ALPHABET INC CLASS C,Communication,future_winner,normal,1.0,-0.009184508555216908,2020-08-31,True
2020-09-04,HD,0.275,HOME DEPOT INC,Consumer Discretionary,core_compounder,caution,0.55,-0.07033709374659025,2020-08-31,True
2020-09-04,GOOG,0.27499999999999997,ALPHABET INC CLASS C,Communication,future_winner,caution,0.55,-0.07033709374659025,2020-08-31,True
2020-09-21,HD,0.1,HOME DEPOT INC,Consumer Discretionary,core_compounder,crisis,0.2,-0.1128011762672344,2020-08-31,True
2020-09-21,GOOG,0.09999999999999998,ALPHABET INC CLASS C,Communication,future_winner,crisis,0.2,-0.1128011762672344,2020-08-31,True
2020-09-30,ENTG,0.1,ENTEGRIS INC,Information Technology,future_winner,crisis,0.2,-0.09233698601237572,2020-09-30,True
2020-09-30,HD,0.1,HOME DEPOT INC,Consumer Discretionary,core_compounder,crisis,0.2,-0.09233698601237572,2020-09-30,True
2020-10-30,GOOG,0.1,ALPHABET INC CLASS C,Communication,future_winner,crisis,0.2,-0.11737507789899926,2020-10-30,True
2020-10-30,GOOGL,0.1,ALPHABET INC CLASS A,Communication,future_winner,crisis,0.2,-0.11737507789899926,2020-10-30,True
2020-11-13,GOOG,0.5,ALPHABET INC CLASS C,Communication,future_winner,normal,1.0,-0.019112964677566846,2020-10-30,True
2020-11-13,GOOGL,0.5,ALPHABET INC CLASS A,Communication,future_winner,normal,1.0,-0.019112964677566846,2020-10-30,True
2020-11-30,GOOG,0.5,ALPHABET INC CLASS C,Communication,future_winner,normal,1.0,-0.028546328457758063,2020-11-30,True
2020-11-30,GOOGL,0.4999999999999999,ALPHABET INC CLASS A,Communication,future_winner,normal,1.0,-0.028546328457758063,2020-11-30,True
2020-12-18,GOOG,0.275,ALPHABET INC CLASS C,Communication,future_winner,caution,0.55,-0.05356641595870082,2020-11-30,True
2020-12-18,GOOGL,0.27499999999999997,ALPHABET INC CLASS A,Communication,future_winner,caution,0.55,-0.05356641595870082,2020-11-30,True
2020-12-31,GOOG,0.275,ALPHABET INC CLASS C,Communication,future_winner,caution,0.55,-0.04062155742279017,2020-12-31,True
2020-12-31,HPQ,0.275,HP INC,Information Technology,early_scout,caution,0.55,-0.04062155742279017,2020-12-31,True
2021-01-07,GOOG,0.5,ALPHABET INC CLASS C,Communication,future_winner,normal,1.0,-0.00854822686897494,2020-12-31,True
2021-01-07,HPQ,0.5,HP INC,Information Technology,early_scout,normal,1.0,-0.00854822686897494,2020-12-31,True
2021-01-29,GOOG,0.5,ALPHABET INC CLASS C,Communication,future_winner,normal,1.0,-0.03554533680044425,2021-01-29,True
2021-01-29,GOOGL,0.5,ALPHABET INC CLASS A,Communication,future_winner,normal,1.0,-0.03554533680044425,2021-01-29,True
2021-02-26,LPX,0.5,LOUISIANA PACIFIC CORP,Materials,early_scout,normal,1.0,-0.04429736292345554,2021-02-26,True
2021-02-26,GOOG,0.4999999999999999,ALPHABET INC CLASS C,Communication,future_winner,normal,1.0,-0.04429736292345554,2021-02-26,True
2021-03-03,LPX,0.275,LOUISIANA PACIFIC CORP,Materials,early_scout,caution,0.55,-0.05580670732593329,2021-02-26,True
2021-03-03,GOOG,0.27499999999999997,ALPHABET INC CLASS C,Communication,future_winner,caution,0.55,-0.05580670732593329,2021-02-26,True
2021-03-10,LPX,0.5,LOUISIANA PACIFIC CORP,Materials,early_scout,normal,1.0,-0.0165011631541786,2021-02-26,True
2021-03-10,GOOG,0.4999999999999999,ALPHABET INC CLASS C,Communication,future_winner,normal,1.0,-0.0165011631541786,2021-02-26,True
2021-03-24,LPX,0.275,LOUISIANA PACIFIC CORP,Materials,early_scout,caution,0.55,-0.05436661313973812,2021-02-26,True
2021-03-24,GOOG,0.27499999999999997,ALPHABET INC CLASS C,Communication,future_winner,caution,0.55,-0.05436661313973812,2021-02-26,True
2021-03-26,LPX,0.5,LOUISIANA PACIFIC CORP,Materials,early_scout,normal,1.0,-0.002604066710562236,2021-02-26,True
2021-03-26,GOOG,0.4999999999999999,ALPHABET INC CLASS C,Communication,future_winner,normal,1.0,-0.002604066710562236,2021-02-26,True
2021-03-31,MCO,0.5,MOODYS CORP,Financials,future_winner,normal,1.0,-0.0007697925263430161,2021-03-31,True
2021-03-31,NDAQ,0.4999999999999999,NASDAQ INC,Financials,early_scout,normal,1.0,-0.0007697925263430161,2021-03-31,True
2021-04-30,ORLY,0.5,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,normal,1.0,-0.005980948494907157,2021-04-30,True
2021-04-30,GOOG,0.4999999999999999,ALPHABET INC CLASS C,Communication,future_winner,normal,1.0,-0.005980948494907157,2021-04-30,True
2021-05-28,NDAQ,0.5,NASDAQ INC,Financials,early_scout,normal,1.0,-0.021615818506630302,2021-05-28,True
2021-05-28,IRM,0.4999999999999999,IRON MOUNTAIN INC,Real Estate,future_winner,normal,1.0,-0.021615818506630302,2021-05-28,True
2021-06-30,IDXX,0.5,IDEXX LABORATORIES INC,Health Care,future_winner,normal,1.0,-0.04621867304585381,2021-06-30,True
2021-06-30,NDAQ,0.5,NASDAQ INC,Financials,future_winner,normal,1.0,-0.04621867304585381,2021-06-30,True
2021-07-30,MCO,0.5,MOODYS CORP,Financials,future_winner,normal,1.0,-0.01831886352238643,2021-07-30,True
2021-07-30,TROW,0.5,T ROWE PRICE GROUP INC,Financials,future_winner,normal,1.0,-0.01831886352238643,2021-07-30,True
2021-08-31,DHR,0.5,DANAHER CORP,Health Care,core_compounder,normal,1.0,0.0,2021-08-31,True
2021-08-31,TROW,0.5,T ROWE PRICE GROUP INC,Financials,future_winner,normal,1.0,0.0,2021-08-31,True
2021-09-28,DHR,0.275,DANAHER CORP,Health Care,core_compounder,caution,0.55,-0.08366385923485964,2021-08-31,True
2021-09-28,TROW,0.275,T ROWE PRICE GROUP INC,Financials,future_winner,caution,0.55,-0.08366385923485964,2021-08-31,True
2021-09-30,ORLY,0.275,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,caution,0.55,-0.09452812521723453,2021-09-30,True
2021-09-30,RGEN,0.275,Repligen,Health Care,future_winner,caution,0.55,-0.09452812521723453,2021-09-30,True
2021-10-04,ORLY,0.1,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,crisis,0.2,-0.11655851553649388,2021-09-30,True
2021-10-04,RGEN,0.1,Repligen,Health Care,future_winner,crisis,0.2,-0.11655851553649388,2021-09-30,True
2021-10-29,CPRT,0.1,COPART INC,Industrials,early_scout,crisis,0.2,-0.07052243361459942,2021-10-29,True
2021-10-29,ODFL,0.1,OLD DOMINION FREIGHT LINE INC,Industrials,future_winner,crisis,0.2,-0.07052243361459942,2021-10-29,True
2021-11-16,CPRT,0.5,COPART INC,Industrials,early_scout,normal,1.0,-0.018608839883241357,2021-10-29,True
2021-11-16,ODFL,0.5,OLD DOMINION FREIGHT LINE INC,Industrials,future_winner,normal,1.0,-0.018608839883241357,2021-10-29,True
2021-11-19,CPRT,0.275,COPART INC,Industrials,early_scout,caution,0.55,-0.05212845338733241,2021-10-29,True
2021-11-19,ODFL,0.275,OLD DOMINION FREIGHT LINE INC,Industrials,future_winner,caution,0.55,-0.05212845338733241,2021-10-29,True
2021-11-30,AZO,0.275,AUTOZONE INC,Consumer Discretionary,future_winner,caution,0.55,-0.06949473724406441,2021-11-30,True
2021-11-30,FDS,0.275,FACTSET RESEARCH SYSTEMS INC,Financials,future_winner,caution,0.55,-0.06949473724406441,2021-11-30,True
2021-12-22,AZO,0.5,AUTOZONE INC,Consumer Discretionary,future_winner,normal,1.0,-0.019908783799647667,2021-11-30,True
2021-12-22,FDS,0.5,FACTSET RESEARCH SYSTEMS INC,Financials,future_winner,normal,1.0,-0.019908783799647667,2021-11-30,True
2021-12-31,FDS,0.5,FACTSET RESEARCH SYSTEMS INC,Financials,future_winner,normal,1.0,-0.0046556507819301984,2021-12-31,True
2021-12-31,STE,0.5,STERIS,Health Care,future_winner,normal,1.0,-0.0046556507819301984,2021-12-31,True
2022-01-05,FDS,0.275,FACTSET RESEARCH SYSTEMS INC,Financials,future_winner,caution,0.55,-0.06211575015390414,2021-12-31,True
2022-01-05,STE,0.275,STERIS,Health Care,future_winner,caution,0.55,-0.06211575015390414,2021-12-31,True
2022-01-18,FDS,0.1,FACTSET RESEARCH SYSTEMS INC,Financials,future_winner,crisis,0.2,-0.10218793592496023,2021-12-31,True
2022-01-18,STE,0.1,STERIS,Health Care,future_winner,crisis,0.2,-0.10218793592496023,2021-12-31,True
2022-01-31,AAPL,0.1,APPLE INC,Information Technology,core_compounder,crisis,0.2,-0.12109713581828441,2022-01-31,True
2022-01-31,ATO,0.1,ATMOS ENERGY CORP,Utilities,early_scout,crisis,0.2,-0.12109713581828441,2022-01-31,True
2022-02-28,BYD,0.1,BOYD GAMING CORP,Consumer Discretionary,early_scout,crisis,0.2,-0.12948414514516626,2022-02-28,True
2022-02-28,FCX,0.1,FREEPORT MCMORAN INC,Materials,future_winner,crisis,0.2,-0.12948414514516626,2022-02-28,True
2022-03-31,OKE,0.1,ONEOK INC,Energy,future_winner,crisis,0.2,-0.1357615606263083,2022-03-31,True
2022-03-31,STLD,0.1,STEEL DYNAMICS INC,Materials,future_winner,crisis,0.2,-0.1357615606263083,2022-03-31,True
2022-04-29,FCX,0.1,FREEPORT MCMORAN INC,Materials,future_winner,crisis,0.2,-0.1718808771341762,2022-04-29,True
2022-04-29,LYB,0.1,LYONDELLBASELL INDUSTRIES NV CLASS,Materials,future_winner,crisis,0.2,-0.1718808771341762,2022-04-29,True
2022-05-31,AEE,0.1,AMEREN CORP,Utilities,early_scout,crisis,0.2,-0.17111196151219144,2022-05-31,True
2022-05-31,VICI,0.1,VICI PPTYS INC,Real Estate,future_winner,crisis,0.2,-0.17111196151219144,2022-05-31,True
2022-06-30,NOC,0.1,NORTHROP GRUMMAN CORP,Industrials,future_winner,crisis,0.2,-0.19331980214412692,2022-06-30,True
2022-06-30,VRTX,0.1,VERTEX PHARMACEUTICALS INC,Health Care,future_winner,crisis,0.2,-0.19331980214412692,2022-06-30,True
2022-07-29,ENPH,0.1,Enphase Energy,Information Technology,future_winner,crisis,0.2,-0.19285926114297502,2022-07-29,True
2022-07-29,ORLY,0.1,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,crisis,0.2,-0.19285926114297502,2022-07-29,True
2022-08-31,BJ,0.1,BJS WHOLESALE CLUB HOLDINGS INC,Consumer Staples,future_winner,crisis,0.2,-0.2077632532922642,2022-08-31,True
2022-08-31,FSLR,0.1,FIRST SOLAR INC,Information Technology,early_scout,crisis,0.2,-0.2077632532922642,2022-08-31,True
2022-09-30,HUBB,0.1,HUBBELL INC,Industrials,future_winner,crisis,0.2,-0.20821308882551437,2022-09-30,True
2022-09-30,ORLY,0.1,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,crisis,0.2,-0.20821308882551437,2022-09-30,True
2022-10-31,GILD,0.1,GILEAD SCIENCES INC,Health Care,future_winner,crisis,0.2,-0.1020720182604562,2022-10-31,True
2022-10-31,FANG,0.09999999999999998,DIAMONDBACK ENERGY INC,Energy,future_winner,crisis,0.2,-0.1020720182604562,2022-10-31,True
2022-11-30,CPRT,0.1,COPART INC,Industrials,early_scout,crisis,0.2,-0.0814504692761302,2022-11-30,True
2022-11-30,DKS,0.1,DICKS SPORTING INC,Consumer Discretionary,early_scout,crisis,0.2,-0.0814504692761302,2022-11-30,True
2022-12-30,TPR,0.1,TAPESTRY INC,Consumer Discretionary,early_scout,crisis,0.2,-0.12795902502844436,2022-12-30,True
2022-12-30,JBL,0.09999999999999998,JABIL INC,Information Technology,early_scout,crisis,0.2,-0.12795902502844436,2022-12-30,True
2023-01-13,TPR,0.5,TAPESTRY INC,Consumer Discretionary,early_scout,normal,1.0,-0.008219638645715177,2022-12-30,True
2023-01-13,JBL,0.4999999999999999,JABIL INC,Information Technology,early_scout,normal,1.0,-0.008219638645715177,2022-12-30,True
2023-01-31,BEN,0.5,FRANKLIN RESOURCES INC,Financials,early_scout,normal,1.0,-0.000542793417599996,2023-01-31,True
2023-01-31,TPR,0.5,TAPESTRY INC,Consumer Discretionary,early_scout,normal,1.0,-0.000542793417599996,2023-01-31,True
2023-02-08,BEN,0.275,FRANKLIN RESOURCES INC,Financials,early_scout,caution,0.55,-0.06837483591091509,2023-01-31,True
2023-02-08,TPR,0.275,TAPESTRY INC,Consumer Discretionary,early_scout,caution,0.55,-0.06837483591091509,2023-01-31,True
2023-02-21,BEN,0.1,FRANKLIN RESOURCES INC,Financials,early_scout,crisis,0.2,-0.10150400507804958,2023-01-31,True
2023-02-21,TPR,0.1,TAPESTRY INC,Consumer Discretionary,early_scout,crisis,0.2,-0.10150400507804958,2023-01-31,True
2023-02-28,BKNG,0.1,BOOKING HOLDINGS INC,Consumer Discretionary,early_scout,crisis,0.2,-0.09610435357486546,2023-02-28,True
2023-02-28,MGM,0.1,MGM RESORTS INTERNATIONAL,Consumer Discretionary,early_scout,crisis,0.2,-0.09610435357486546,2023-02-28,True
2023-03-31,ADI,0.1,ANALOG DEVICES INC,Information Technology,future_winner,crisis,0.2,-0.09101614135391456,2023-03-31,True
2023-03-31,BKNG,0.1,BOOKING HOLDINGS INC,Consumer Discretionary,early_scout,crisis,0.2,-0.09101614135391456,2023-03-31,True
2023-04-28,BKNG,0.1,BOOKING HOLDINGS INC,Consumer Discretionary,early_scout,crisis,0.2,-0.12698545716955412,2023-04-28,True
2023-04-28,ORLY,0.1,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,crisis,0.2,-0.12698545716955412,2023-04-28,True
2023-05-31,AAPL,0.1,APPLE INC,Information Technology,core_compounder,crisis,0.2,-0.16440216904252014,2023-05-31,True
2023-05-31,NOW,0.1,SERVICENOW INC,Information Technology,early_scout,crisis,0.2,-0.16440216904252014,2023-05-31,True
2023-06-30,ALSN,0.1,ALLISON TRANSMISSION HOLDINGS INC,Industrials,early_scout,crisis,0.2,-0.11884874070315432,2023-06-30,True
2023-06-30,OC,0.1,OWENS CORNING,Industrials,early_scout,crisis,0.2,-0.11884874070315432,2023-06-30,True
2023-07-31,CARR,0.1,CARRIER GLOBAL CORP,Industrials,future_winner,crisis,0.2,-0.08468760773902573,2023-07-31,True
2023-07-31,ON,0.1,ON SEMICONDUCTOR CORP,Information Technology,future_winner,crisis,0.2,-0.08468760773902573,2023-07-31,True
2023-08-31,EXE,0.1,EXPAND ENERGY CORP,Energy,early_scout,crisis,0.2,-0.1368989550271047,2023-08-31,True
2023-08-31,FANG,0.1,DIAMONDBACK ENERGY INC,Energy,future_winner,crisis,0.2,-0.1368989550271047,2023-08-31,True
2023-09-29,DTM,0.1,DT MIDSTREAM INC,Energy,early_scout,crisis,0.2,-0.1522280519148912,2023-09-29,True
2023-09-29,FANG,0.1,DIAMONDBACK ENERGY INC,Energy,future_winner,crisis,0.2,-0.1522280519148912,2023-09-29,True
2023-10-31,CHRD,0.1,CHORD ENERGY CORP,Energy,early_scout,crisis,0.2,-0.1336648895047946,2023-10-31,True
2023-10-31,AIZ,0.09999999999999998,ASSURANT INC,Financials,early_scout,crisis,0.2,-0.1336648895047946,2023-10-31,True
2023-11-30,AIZ,0.1,ASSURANT INC,Financials,early_scout,crisis,0.2,-0.12545047455108416,2023-11-30,True
2023-11-30,CTAS,0.1,CINTAS CORP,Industrials,early_scout,crisis,0.2,-0.12545047455108416,2023-11-30,True
2023-12-29,CTAS,0.1,CINTAS CORP,Industrials,early_scout,crisis,0.2,-0.09228101125924137,2023-12-29,True
2023-12-29,DKS,0.1,DICKS SPORTING INC,Consumer Discretionary,early_scout,crisis,0.2,-0.09228101125924137,2023-12-29,True
2024-01-31,DKS,0.1,DICKS SPORTING INC,Consumer Discretionary,early_scout,crisis,0.2,-0.08025961276284477,2024-01-31,True
2024-01-31,FICO,0.1,FAIR ISAAC CORP,Information Technology,future_winner,crisis,0.2,-0.08025961276284477,2024-01-31,True
2024-02-08,DKS,0.5,DICKS SPORTING INC,Consumer Discretionary,early_scout,normal,1.0,-0.009718709225241096,2024-01-31,True
2024-02-08,FICO,0.5,FAIR ISAAC CORP,Information Technology,future_winner,normal,1.0,-0.009718709225241096,2024-01-31,True
2024-02-29,AWI,0.5,ARMSTRONG WORLD INDUSTRIES INC,Industrials,early_scout,normal,1.0,-0.00047247978924114253,2024-02-29,True
2024-02-29,MLI,0.5,MUELLER INDUSTRIES INC,Industrials,early_scout,normal,1.0,-0.00047247978924114253,2024-02-29,True
2024-03-28,FANG,0.5,DIAMONDBACK ENERGY INC,Energy,future_winner,normal,1.0,-0.004710945871662431,2024-03-28,True
2024-03-28,STLD,0.4999999999999999,STEEL DYNAMICS INC,Materials,early_scout,normal,1.0,-0.004710945871662431,2024-03-28,True
2024-04-18,FANG,0.275,DIAMONDBACK ENERGY INC,Energy,future_winner,caution,0.55,-0.06029602314156757,2024-03-28,True
2024-04-18,STLD,0.27499999999999997,STEEL DYNAMICS INC,Materials,early_scout,caution,0.55,-0.06029602314156757,2024-03-28,True
2024-04-30,CMG,0.275,CHIPOTLE MEXICAN GRILL INC,Consumer Discretionary,early_scout,caution,0.55,-0.07616271894400528,2024-04-30,True
2024-04-30,FANG,0.275,DIAMONDBACK ENERGY INC,Energy,future_winner,caution,0.55,-0.07616271894400528,2024-04-30,True
2024-05-31,FSLR,0.275,FIRST SOLAR INC,Information Technology,future_winner,caution,0.55,-0.08176758493087855,2024-05-31,True
2024-05-31,PEG,0.275,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,early_scout,caution,0.55,-0.08176758493087855,2024-05-31,True
2024-06-03,FSLR,0.1,FIRST SOLAR INC,Information Technology,future_winner,crisis,0.2,-0.11388446654878348,2024-05-31,True
2024-06-03,PEG,0.1,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,early_scout,crisis,0.2,-0.11388446654878348,2024-05-31,True
2024-06-28,HALO,0.1,HALOZYME THERAPEUTICS INC,Health Care,early_scout,crisis,0.2,-0.19225509090180937,2024-06-28,True
2024-06-28,UTHR,0.1,UNITED THERAPEUTICS CORP,Health Care,early_scout,crisis,0.2,-0.19225509090180937,2024-06-28,True
2024-07-31,HALO,0.1,HALOZYME THERAPEUTICS INC,Health Care,early_scout,crisis,0.2,-0.18336430531213077,2024-07-31,True
2024-07-31,UTHR,0.1,UNITED THERAPEUTICS CORP,Health Care,early_scout,crisis,0.2,-0.18336430531213077,2024-07-31,True
2024-08-30,HALO,0.1,HALOZYME THERAPEUTICS INC,Health Care,early_scout,crisis,0.2,-0.05488625664512492,2024-08-30,True
2024-08-30,UTHR,0.1,UNITED THERAPEUTICS CORP,Health Care,future_winner,crisis,0.2,-0.05488625664512492,2024-08-30,True
2024-09-30,AEE,0.1,AMEREN CORP,Utilities,early_scout,crisis,0.2,-0.11092748494938365,2024-09-30,True
2024-09-30,PEG,0.1,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,future_winner,crisis,0.2,-0.11092748494938365,2024-09-30,True
2024-10-31,KIM,0.1,KIMCO REALTY REIT CORP,Real Estate,early_scout,crisis,0.2,-0.12881646109597134,2024-10-31,True
2024-10-31,PANW,0.1,PALO ALTO NETWORKS INC,Information Technology,future_winner,crisis,0.2,-0.12881646109597134,2024-10-31,True
2024-11-29,AEE,0.1,AMEREN CORP,Utilities,early_scout,crisis,0.2,-0.08885733461867673,2024-11-29,True
2024-11-29,APO,0.1,APOLLO GLOBAL MANAGEMENT INC,Financials,future_winner,crisis,0.2,-0.08885733461867673,2024-11-29,True
2024-12-31,BR,0.1,BROADRIDGE FINANCIAL SOLUTIONS INC,Industrials,future_winner,crisis,0.2,-0.13066749565677627,2024-12-31,True
2024-12-31,TPR,0.1,TAPESTRY INC,Consumer Discretionary,future_winner,crisis,0.2,-0.13066749565677627,2024-12-31,True
2025-01-31,GRMN,0.1,GARMIN LTD,Consumer Discretionary,future_winner,crisis,0.2,-0.06400510269717485,2025-01-31,True
2025-01-31,TPR,0.1,TAPESTRY INC,Consumer Discretionary,future_winner,crisis,0.2,-0.06400510269717485,2025-01-31,True
2025-02-06,GRMN,0.5,GARMIN LTD,Consumer Discretionary,future_winner,normal,1.0,0.0,2025-01-31,True
2025-02-06,TPR,0.5,TAPESTRY INC,Consumer Discretionary,future_winner,normal,1.0,0.0,2025-01-31,True
2025-02-21,GRMN,0.275,GARMIN LTD,Consumer Discretionary,future_winner,caution,0.55,-0.0610875919453886,2025-01-31,True
2025-02-21,TPR,0.275,TAPESTRY INC,Consumer Discretionary,future_winner,caution,0.55,-0.0610875919453886,2025-01-31,True
2025-02-28,ORLY,0.275,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,caution,0.55,-0.04787948907921258,2025-02-28,True
2025-02-28,WH,0.275,WYNDHAM HOTELS RESORTS INC,Consumer Discretionary,early_scout,caution,0.55,-0.04787948907921258,2025-02-28,True
2025-03-06,ORLY,0.1,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,crisis,0.2,-0.10642812182318429,2025-02-28,True
2025-03-06,WH,0.1,WYNDHAM HOTELS RESORTS INC,Consumer Discretionary,early_scout,crisis,0.2,-0.10642812182318429,2025-02-28,True
2025-03-31,AM,0.1,ANTERO MIDSTREAM CORP,Energy,early_scout,crisis,0.2,-0.11350066047967866,2025-03-31,True
2025-03-31,ORLY,0.1,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,crisis,0.2,-0.11350066047967866,2025-03-31,True
2025-04-30,RGLD,0.1,ROYAL GOLD INC,Materials,early_scout,crisis,0.2,-0.15514350642437202,2025-04-30,True
2025-04-30,RSG,0.1,REPUBLIC SERVICES INC,Industrials,future_winner,crisis,0.2,-0.15514350642437202,2025-04-30,True
2025-05-30,CEG,0.1,CONSTELLATION ENERGY CORP,Utilities,future_winner,crisis,0.2,-0.14044315228109194,2025-05-30,True
2025-05-30,MELI,0.1,MercadoLibre,Internet,future_winner,crisis,0.2,-0.14044315228109194,2025-05-30,True
