as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,target_portfolio_weight,target_combined_weight,delta_portfolio_weight,preview_action,review_action,review_reason,review_quantity_delta,review_trade_value_delta_usd,review_order_count,review_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,entry_monster_early_score_max,entry_stale_mega_leader_score_max,entry_risk_entry_block_score_max,account_source,approval_status,risk_state,combined_current_cash_weight,combined_target_cash_weight,combined_cash_gap_weight,macro_recommended_cash_floor,macro_cash_raise_gate,macro_cash_raise_confirmation_count,cash_policy_flag
2026-05-08,current_broker_ledger_mark_to_market,concentrated,equity,ETR,3100.0,111.58999633789062,345928.98864746094,0.4068018481897241,106.0512237548828,17170.19500732422,12306.003171768183,2026-03-02,2026-03-02,67,1,3100.0,106.0512237548828,target_rebalance,early_scout,0.0,0.0,-0.4068018481897241,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-3100.0,-345928.98864746094,1,ready,,,0.0,,0.5718051697543262,0.0,0.1333333333333333,simulated_broker_replay,simulation_ready_preview_only,recovery,0.0894871831053396,0.3013444194480936,0.211857236342754,0.05,reentry_holdback_only,0.0,
2026-05-08,current_broker_ledger_mark_to_market,concentrated,equity,PR,17017.0,19.71999931335449,335575.2283153534,0.394626144571236,18.6336612701416,18486.21448135376,0.0,2026-03-02,2026-03-02,67,1,17017.0,18.6336612701416,target_rebalance,early_scout,0.0,0.026,-0.394626144571236,SELL,ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,-17017.0,-335575.2283153534,1,ready,review_rotation,nan,0.434405,challenger PBR outranks held name,0.5670634499034564,0.0,0.325,simulated_broker_replay,simulation_ready_preview_only,recovery,0.0894871831053396,0.3013444194480936,0.211857236342754,0.05,reentry_holdback_only,0.0,
2026-05-08,current_broker_ledger_mark_to_market,concentrated,equity,PEG,2188.0,77.12999725341797,168760.43399047852,0.1984570784803191,83.82633209228516,-14651.580627441406,0.0,2026-03-02,2026-03-02,67,1,2188.0,83.82633209228516,target_rebalance,early_scout,0.0,0.0,-0.1984570784803191,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-2188.0,-168760.43399047852,1,ready,,,0.0,,0.4746910676944437,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,recovery,0.0894871831053396,0.3013444194480936,0.211857236342754,0.05,reentry_holdback_only,0.0,
2026-05-08,current_broker_ledger_mark_to_market,concentrated,cash,CASH,0.0,1.0,97.73109303141246,0.0001149287587207,1.0,0.0,0.0,,,,0,0.0,0.0,,,0.0,0.3013444194480936,,CASH_POLICY_REVIEW,CASH_POLICY_REVIEW,Combined cash target is materially above the macro floor without confirmed cash-raise evidence; review before reserving more cash.,0.0,0.0,0,,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,recovery,0.0894871831053396,0.3013444194480936,0.211857236342754,0.05,reentry_holdback_only,0.0,target_cash_above_macro_floor_without_confirmation
2026-05-08,current_broker_ledger_mark_to_market,main,equity,AMAT,95.0,435.4400024414063,41366.8002319336,0.0915337581052779,349.8528904965049,8130.775634765625,-757.9089065074921,2026-02-02,2026-03-02,95,2,95.0,349.8528904965049,target_rebalance,"core_compounder,future_winner",0.0,0.0,-0.0915337581052779,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-95.0,-41366.8002319336,1,ready,,,0.0,,0.6084325423774981,0.0,0.2416666666666667,simulated_broker_replay,simulation_ready_preview_only,recovery,0.0894871831053396,0.3013444194480936,0.211857236342754,0.05,reentry_holdback_only,0.0,
2026-05-08,current_broker_ledger_mark_to_market,main,equity,MU,53.0,746.8099975585938,39580.92987060547,0.0875821006228361,237.65291809082032,26985.32521179199,17107.19251012802,2025-12-01,2025-12-01,158,1,53.0,240.2619781494141,target_rebalance,core_compounder,0.0,0.0172082750265555,-0.0875821006228361,SELL,HOLD_OR_TRIM_REVIEW,Target changed but monster bridge still marks the name as a hold target.,-53.0,-39580.92987060547,1,ready,hold_target,nan,0.172082750265555,existing target holding,0.5589991825615712,0.0,0.2,simulated_broker_replay,simulation_ready_preview_only,recovery,0.0894871831053396,0.3013444194480936,0.211857236342754,0.05,reentry_holdback_only,0.0,
2026-05-08,current_broker_ledger_mark_to_market,main,equity,LRCX,92.0,294.04998779296875,27052.598876953125,0.0598602267479849,153.245378246642,12954.024078262062,10877.581137265954,2025-10-01,2026-01-02,219,3,92.0,161.38163326097572,target_rebalance,future_winner,0.0612752991401531,0.0398289444410995,0.001415072392168204,BUY,ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,2.0,588.0999755859375,1,ready,review_rotation,nan,2.8044992991401534,challenger LITE outranks held name,0.6446994242007585,0.0,0.2416666666666667,simulated_broker_replay,simulation_ready_preview_only,recovery,0.0894871831053396,0.3013444194480936,0.211857236342754,0.05,reentry_holdback_only,0.0,
2026-05-08,current_broker_ledger_mark_to_market,main,equity,ETR,190.0,111.58999633789062,21202.09930419922,0.0469146227930025,106.0512237548828,1052.3667907714844,4100.132181310654,2026-03-02,2026-03-02,67,1,190.0,106.0512237548828,target_rebalance,early_scout,0.0,0.0,-0.0469146227930025,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-190.0,-21202.09930419922,1,ready,,,0.0,,0.5718051697543262,0.0,0.1333333333333333,simulated_broker_replay,simulation_ready_preview_only,recovery,0.0894871831053396,0.3013444194480936,0.211857236342754,0.05,reentry_holdback_only,0.0,
2026-05-08,current_broker_ledger_mark_to_market,main,equity,GOOGL,49.0,400.7999877929688,19639.19940185547,0.0434563398027348,306.3043518066406,4630.286163330078,14441.259416704175,2026-03-02,2026-03-02,67,1,49.0,306.3043518066406,target_rebalance,core_compounder,0.18,0.1169999999999999,0.1365436601972652,BUY,SCALE_OR_HOLD_MONSTER_REVIEW,Monster bridge says defend/hold and target preview wants more; scale only after gates remain valid.,153.0,61322.39813232422,1,ready,defend_or_hold_monster,monster,0.7730230062662644,monster lifecycle stage=monster,0.3421299479041023,0.6245480624282331,0.1739583333333333,simulated_broker_replay,simulation_ready_preview_only,recovery,0.0894871831053396,0.3013444194480936,0.211857236342754,0.05,reentry_holdback_only,0.0,
2026-05-08,current_broker_ledger_mark_to_market,main,equity,VRT,54.0,339.9700012207031,18358.38006591797,0.0406222262958902,257.68865966796875,4443.192443847656,1392.6394510459895,2026-03-02,2026-03-02,67,1,54.0,257.68865966796875,target_rebalance,future_winner,0.0612752991401531,0.0398289444410995,0.020653072844262904,BUY,ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,27.0,9179.190032958984,1,ready,review_rotation,nan,0.4340962991401531,challenger MTZ outranks held name,0.5173289542798298,0.0,0.2416666666666667,simulated_broker_replay,simulation_ready_preview_only,recovery,0.0894871831053396,0.3013444194480936,0.211857236342754,0.05,reentry_holdback_only,0.0,
