as_of_date,account_source,approval_status,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,target_weight,target_value_usd,delta_weight,delta_value_usd,suggested_action,suggested_quantity_delta,preview_trade_value_delta_usd,preview_order_count,preview_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,portfolio_sources,source_current,source_target,risk_state,block_reason
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,cash,CASH,0.0,1.0,100751.21444790502,0.09506317513153321,0.2733611546477489,289717.53021645657,0.17829797951621568,188966.31576855155,RESERVE_CASH,0.0,0.0,0,,,,0.0,,,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,GEV,0.0,1040.1500244140625,0.0,0.0,0.078,82667.076037205,0.078,82667.076037205,BUY,44.0,45766.60107421875,1,ready,review_rotation,nan,1.071947,challenger BE outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,GOOGL,0.0,400.7999877929688,0.0,0.0,0.078,82667.076037205,0.078,82667.076037205,BUY,114.0,45691.19860839844,1,ready,defend_or_hold_monster,monster,0.7130431817468842,monster lifecycle stage=monster,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,VRT,45.0,339.9700012207031,15298.65005493164,0.014434945101331706,0.0447568089221493,47434.80161987143,0.0303218638208176,32136.15156493979,BUY,32.0,10879.0400390625,1,ready,review_rotation,nan,0.4416776291109989,challenger MTZ outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,FTI,186.0,70.1500015258789,13047.900283813477,0.012311264301635764,0.0441795353140973,46822.98724485724,0.031868271012461535,33775.086961043766,BUY,185.0,12977.750282287598,1,ready,hold_target,nan,0.0679685158678421,existing target holding,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,PWR,0.0,745.0,0.0,0.0,0.0441779832992013,46821.342366223675,0.0441779832992013,46821.342366223675,BUY,34.0,25330.0,1,ready,review_rotation,nan,1.2813691281526174,challenger BE outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,UMC,0.0,15.420000076293944,0.0,0.0,0.0440015223244295,46634.32297110752,0.0440015223244295,46634.32297110752,BUY,1682.0,25936.440128326416,1,ready,review_rotation,nan,1.7203656497298916,challenger STM outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,NXPI,0.0,294.75,0.0,0.0,0.0438841501401223,46509.92790335398,0.0438841501401223,46509.92790335398,BUY,87.0,25643.25,1,ready,review_trim_or_replace,nan,0.1687850771386498,high_weight_low_relative_strength,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,TXN,0.0,287.79998779296875,0.0,0.0,0.0343057850218013,36358.44793478534,0.0343057850218013,36358.44793478534,BUY,70.0,20145.99914550781,1,ready,review_rotation,nan,3.223584130802771,challenger LITE outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,LRCX,80.0,294.04998779296875,23523.9990234375,0.02219592142103013,0.0339689729919701,36001.4829901661,0.011773051570939972,12477.4839667286,SELL,-11.0,-3234.549865722656,1,ready,review_rotation,nan,2.795483958449185,challenger LITE outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,GLW,0.0,186.94000244140625,0.0,0.0,0.0332806233952324,35271.94647152898,0.0332806233952324,35271.94647152898,BUY,104.0,19441.76025390625,1,ready,review_rotation,nan,1.7853869590695883,challenger LITE outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,ON,0.0,103.1999969482422,0.0,0.0,0.0321232515202243,34045.32405108517,0.0321232515202243,34045.32405108517,BUY,2239.0,231064.79316711426,2,ready,review_rotation,nan,2.441788515202244,challenger LITE outranks held name,"concentrated,main",account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,MU,46.0,746.8099975585938,34353.25988769531,0.03241380244336063,0.0265490238519314,28137.566326681823,-0.005864778591429233,-6215.69356101349,MIXED_REVIEW,194.0,144881.1395263672,2,ready,hold_target,nan,0.2654902385193139,existing target holding,"concentrated,main",account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,WDC,0.0,480.0,0.0,0.0,0.0261436847588283,27707.974049368928,0.0261436847588283,27707.974049368928,BUY,368.0,176640.0,1,ready,defend_or_hold_monster,monster,1.2397510205737654,monster lifecycle stage=monster,concentrated,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,PR,13775.0,19.719999313354492,271642.99054145813,0.2563070363429551,0.026,27555.692012401665,-0.2303070363429551,-244087.29852905645,MIXED_REVIEW,-12998.0,-256320.55107498172,2,ready,review_rotation,nan,0.434405,challenger PBR outranks held name,"concentrated,main",account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,MLI,0.0,140.8300018310547,0.0,0.0,0.026,27555.692012401665,0.026,27555.692012401665,BUY,108.0,15209.640197753906,1,ready,review_rotation,nan,2.500347,challenger MTZ outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,TKR,0.0,117.97000122070312,0.0,0.0,0.026,27555.692012401665,0.026,27555.692012401665,BUY,129.0,15218.130157470703,1,ready,review_rotation,nan,2.329777,challenger MTZ outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,AKAM,0.0,147.7100067138672,0.0,0.0,0.023361154647749,24758.953174132967,0.023361154647749,24758.953174132967,BUY,93.0,13737.030624389648,1,ready,review_rotation,nan,2.560210237919614,challenger LITE outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,ENTG,0.0,149.11000061035156,0.0,0.0,0.023361154647749,24758.953174132967,0.023361154647749,24758.953174132967,BUY,92.0,13718.120056152344,1,ready,review_rotation,nan,3.833852237919614,challenger LITE outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,HPE,0.0,31.350000381469727,0.0,0.0,0.023361154647749,24758.953174132967,0.023361154647749,24758.953174132967,BUY,439.0,13762.65016746521,1,ready,review_rotation,nan,4.265783237919614,challenger LITE outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,SNDK,0.0,1562.3399658203125,0.0,0.0,0.0151840398690158,16092.56638979335,0.0151840398690158,16092.56638979335,BUY,64.0,99989.7578125,1,cash_scaled,hold_target,nan,0.1518403986901584,existing target holding,concentrated,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,ETR,2684.0,111.58999633789062,299507.55017089844,0.28259846644165815,0.0,0.0,-0.28259846644165815,-299507.55017089844,SELL,-2684.0,-299507.55017089844,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,PEG,1734.0,77.12999725341797,133743.41523742676,0.12619275881760092,0.0,0.0,-0.12619275881760092,-133743.41523742676,SELL,-1734.0,-133743.41523742676,1,ready,,,0.0,,concentrated,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,AMAT,80.0,435.44000244140625,34835.2001953125,0.0328685341914295,0.0,0.0,-0.0328685341914295,-34835.2001953125,SELL,-80.0,-34835.2001953125,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,GOOG,41.0,397.0499877929688,16279.04949951172,0.015359994835071288,0.0,0.0,-0.015359994835071288,-16279.04949951172,SELL,-41.0,-16279.04949951172,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,SCCO,73.0,185.2899932861328,13526.169509887695,0.012762532223788951,0.0,0.0,-0.012762532223788951,-13526.169509887695,SELL,-73.0,-13526.169509887695,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,KO,172.0,78.41999816894531,13488.239685058594,0.012726743775975236,0.0,0.0,-0.012726743775975236,-13488.239685058594,SELL,-172.0,-13488.239685058594,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,COST,12.0,1008.7899780273436,12105.479736328123,0.011422049317537689,0.0,0.0,-0.011422049317537689,-12105.479736328123,SELL,-12.0,-12105.479736328123,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,VZ,235.0,47.220001220703125,11096.700286865234,0.010470221808570363,0.0,0.0,-0.010470221808570363,-11096.700286865234,SELL,-235.0,-11096.700286865234,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,ADI,26.0,416.5199890136719,10829.519714355469,0.010218125258713169,0.0,0.0,-0.010218125258713169,-10829.519714355469,SELL,-26.0,-10829.519714355469,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,APH,82.0,128.02999877929688,10498.459899902344,0.009905755851626338,0.0,0.0,-0.009905755851626338,-10498.459899902344,SELL,-82.0,-10498.459899902344,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,RGLD,43.0,238.91000366210938,10273.130157470703,0.009693147389440522,0.0,0.0,-0.009693147389440522,-10273.130157470703,SELL,-43.0,-10273.130157470703,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,BKNG,58.0,165.92999267578125,9623.939575195312,0.009080607695951292,0.0,0.0,-0.009080607695951292,-9623.939575195312,SELL,-58.0,-9623.939575195312,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,ATI,58.0,158.38999938964844,9186.61996459961,0.008667977526098509,0.0,0.0,-0.008667977526098509,-9186.61996459961,SELL,-58.0,-9186.61996459961,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,THC,41.0,190.38000488281247,7805.580200195312,0.0073649061367698915,0.0,0.0,-0.0073649061367698915,-7805.580200195312,SELL,-41.0,-7805.580200195312,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,TPR,11.0,133.47999572753906,1468.2799530029297,0.0013853863209421513,0.0,0.0,-0.0013853863209421513,-1468.2799530029297,SELL,-11.0,-1468.2799530029297,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,MSGS,4.0,330.1300048828125,1320.52001953125,0.0012459683644439202,0.0,0.0,-0.0012459683644439202,-1320.52001953125,SELL,-4.0,-1320.52001953125,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,AEM,5.0,193.21000671386722,966.050033569336,0.0009115104371720547,0.0,0.0,-0.0009115104371720547,-966.050033569336,SELL,-5.0,-966.050033569336,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,PH,1.0,878.8300170898438,878.8300170898438,0.0008292145388347458,0.0,0.0,-0.0008292145388347458,-878.8300170898438,SELL,-1.0,-878.8300170898438,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,PBA,16.0,45.720001220703125,731.52001953125,0.0006902211165392837,0.0,0.0,-0.0006902211165392837,-731.52001953125,SELL,-16.0,-731.52001953125,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,SYY,9.0,72.44000244140625,651.9600219726562,0.0006151527809085739,0.0,0.0,-0.0006151527809085739,-651.9600219726562,SELL,-9.0,-651.9600219726562,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,PEN,2.0,322.2300109863281,644.4600219726562,0.0006080762030490072,0.0,0.0,-0.0006080762030490072,-644.4600219726562,SELL,-2.0,-644.4600219726562,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,STE,3.0,207.4499969482422,622.3499908447266,0.0005872144221484423,0.0,0.0,-0.0005872144221484423,-622.3499908447266,SELL,-3.0,-622.3499908447266,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,CCJ,5.0,116.75,583.75,0.0005507936434029398,0.0,0.0,-0.0005507936434029398,-583.75,SELL,-5.0,-583.75,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,NOC,1.0,549.52001953125,549.52001953125,0.0005184961604804656,0.0,0.0,-0.0005184961604804656,-549.52001953125,SELL,-1.0,-549.52001953125,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,AMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOLD,0.0,0.0,0,,"consider_concentrated_challenger,consider_main_scout",nan,6.020340259220173,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name",,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,AMKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOLD,0.0,0.0,0,,"consider_concentrated_challenger,consider_main_scout",nan,4.900663849949129,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name,ranking_mismatch",,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOLD,0.0,0.0,0,,"consider_concentrated_challenger,consider_main_scout",nan,5.5401457161606285,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name,ranking_mismatch",,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,CIEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOLD,0.0,0.0,0,,"consider_concentrated_challenger,consider_main_scout",nan,5.922630461838827,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name",,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,FLEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOLD,0.0,0.0,0,,"consider_concentrated_challenger,consider_main_scout",nan,6.141314059648662,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name,ranking_mismatch",,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,HIMX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOLD,0.0,0.0,0,,"consider_concentrated_challenger,consider_main_scout",nan,5.293099446885481,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name,ranking_mismatch",,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,LITE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOLD,0.0,0.0,0,,"consider_concentrated_challenger,consider_main_scout",nan,5.832549366254096,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name",,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,MRVL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOLD,0.0,0.0,0,,"consider_concentrated_challenger,consider_main_scout",nan,5.295295259220174,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name",,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
2026-05-08,simulated_broker_replay,simulation_ready_preview_only,equity,MTSI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOLD,0.0,0.0,0,,"consider_concentrated_challenger,consider_main_scout",nan,5.035615259220173,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name,ranking_mismatch",,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,recovery,
