rebalance_date,net_return,equity,drawdown
2022-03-31,-0.08148996818773369,2.8975784026691813,-0.12862600183895312
2020-02-28,-0.08076332343056757,1.0009468575880514,-0.13160747267252104
2022-05-31,-0.07471972412912083,2.7237109776688686,-0.18091226720210152
2024-03-28,-0.06650370326249395,6.705293044835362,-0.06650370326249389
2021-10-29,-0.058375596981283875,3.0020689313051134,-0.09720309724262544
2023-08-31,-0.05552545166683237,4.134551535459727,-0.05552545166683254
2020-01-31,-0.055311271338413764,1.0888891654362174,-0.05531127133841374
2021-08-31,-0.05157835208032184,3.071495677743283,-0.07632474531695776
2020-08-31,-0.04356730693397222,1.8325243960129305,-0.04356730693397226
2025-02-28,-0.03502417131507041,8.1338097844819,-0.04967552776264361
