hard_stop,target_n,weighting_mode,active_rebalance_interval_months,cost_bps,cagr,sharpe,max_dd,calmar,ending_equity,months,target_cagr,target_max_dd,target_pass,rank_score
-0.08,3,score_power,1,25.0,0.48157981762839897,1.7426371358499377,-0.18091226720210152,2.661952254959109,15.16520500590657,83,0.5,-0.18,False,4.444278087561569
-0.1,3,score_power,1,25.0,0.48157981762839897,1.7426371358499377,-0.18091226720210152,2.661952254959109,15.16520500590657,83,0.5,-0.18,False,4.444278087561569
-0.12,3,score_power,1,25.0,0.48157981762839897,1.7426371358499377,-0.18091226720210152,2.661952254959109,15.16520500590657,83,0.5,-0.18,False,4.444278087561569
-0.08,2,winner_take_all,1,25.0,0.5483493857309534,1.6127678454467487,-0.20801550991420792,2.6360985580215135,20.571234229219115,83,0.5,-0.18,False,4.086695201421282
-0.1,2,winner_take_all,1,25.0,0.5483493857309534,1.6127678454467487,-0.20801550991420792,2.6360985580215135,20.571234229219115,83,0.5,-0.18,False,4.086695201421282
-0.12,2,winner_take_all,1,25.0,0.5483493857309534,1.6127678454467487,-0.20801550991420792,2.6360985580215135,20.571234229219115,83,0.5,-0.18,False,4.086695201421282
-0.08,2,score_power,1,25.0,0.5483493857309534,1.6127678454467487,-0.20801550991420792,2.6360985580215135,20.571234229219115,83,0.5,-0.18,False,4.086695201421282
-0.1,2,score_power,1,25.0,0.5483493857309534,1.6127678454467487,-0.20801550991420792,2.6360985580215135,20.571234229219115,83,0.5,-0.18,False,4.086695201421282
-0.12,2,score_power,1,25.0,0.5483493857309534,1.6127678454467487,-0.20801550991420792,2.6360985580215135,20.571234229219115,83,0.5,-0.18,False,4.086695201421282
-0.08,2,conviction_curve,1,25.0,0.5483493857309534,1.6127678454467487,-0.20801550991420803,2.636098558021512,20.57123422921911,83,0.5,-0.18,False,4.0866952014212705
-0.1,2,conviction_curve,1,25.0,0.5483493857309534,1.6127678454467487,-0.20801550991420803,2.636098558021512,20.57123422921911,83,0.5,-0.18,False,4.0866952014212705
-0.12,2,conviction_curve,1,25.0,0.5483493857309534,1.6127678454467487,-0.20801550991420803,2.636098558021512,20.57123422921911,83,0.5,-0.18,False,4.0866952014212705
-0.08,3,conviction_curve,1,25.0,0.48265335110899477,1.7365732501500875,-0.19759061111882226,2.44269375136832,15.241371983078906,83,0.5,-0.18,False,2.871790149138463
-0.1,3,conviction_curve,1,25.0,0.48265335110899477,1.7365732501500875,-0.19759061111882226,2.44269375136832,15.241371983078906,83,0.5,-0.18,False,2.871790149138463
-0.12,3,conviction_curve,1,25.0,0.48265335110899477,1.7365732501500875,-0.19759061111882226,2.44269375136832,15.241371983078906,83,0.5,-0.18,False,2.871790149138463
-0.08,4,conviction_curve,1,25.0,0.4640475724178188,1.847030665697867,-0.11967453237968662,3.877579992922417,13.966579441548395,83,0.5,-0.18,False,2.772589099278248
-0.1,4,conviction_curve,1,25.0,0.4640475724178188,1.847030665697867,-0.11967453237968662,3.877579992922417,13.966579441548395,83,0.5,-0.18,False,2.772589099278248
-0.12,4,conviction_curve,1,25.0,0.4640475724178188,1.847030665697867,-0.11967453237968662,3.877579992922417,13.966579441548395,83,0.5,-0.18,False,2.772589099278248
-0.08,4,score_power,1,25.0,0.45854120447810076,1.8525024651678523,-0.12006019699716608,3.8192608037193563,13.607270764823365,83,0.5,-0.18,False,2.171974760761769
-0.1,4,score_power,1,25.0,0.45854120447810076,1.8525024651678523,-0.12006019699716608,3.8192608037193563,13.607270764823365,83,0.5,-0.18,False,2.171974760761769
-0.12,4,score_power,1,25.0,0.45854120447810076,1.8525024651678523,-0.12006019699716608,3.8192608037193563,13.607270764823365,83,0.5,-0.18,False,2.171974760761769
-0.08,3,winner_take_all,1,25.0,0.47052802029865615,1.7422171817706558,-0.1957283502103221,2.4039850118444517,14.399818590527097,83,0.5,-0.18,False,1.7317360433803
-0.1,3,winner_take_all,1,25.0,0.47052802029865615,1.7422171817706558,-0.1957283502103221,2.4039850118444517,14.399818590527097,83,0.5,-0.18,False,1.7317360433803
-0.12,3,winner_take_all,1,25.0,0.47052802029865615,1.7422171817706558,-0.1957283502103221,2.4039850118444517,14.399818590527097,83,0.5,-0.18,False,1.7317360433803
-0.08,2,winner_take_all,1,50.0,0.5170890988093275,1.5432355056637705,-0.22908116330639683,2.2572309802605597,17.864602470905066,83,0.5,-0.18,False,1.5769289998109652
-0.1,2,winner_take_all,1,50.0,0.5170890988093275,1.5432355056637705,-0.22908116330639683,2.2572309802605597,17.864602470905066,83,0.5,-0.18,False,1.5769289998109652
-0.12,2,winner_take_all,1,50.0,0.5170890988093275,1.5432355056637705,-0.22908116330639683,2.2572309802605597,17.864602470905066,83,0.5,-0.18,False,1.5769289998109652
-0.08,2,score_power,1,50.0,0.5170890988093275,1.5432355056637705,-0.22908116330639683,2.2572309802605597,17.864602470905066,83,0.5,-0.18,False,1.5769289998109652
-0.1,2,score_power,1,50.0,0.5170890988093275,1.5432355056637705,-0.22908116330639683,2.2572309802605597,17.864602470905066,83,0.5,-0.18,False,1.5769289998109652
-0.12,2,score_power,1,50.0,0.5170890988093275,1.5432355056637705,-0.22908116330639683,2.2572309802605597,17.864602470905066,83,0.5,-0.18,False,1.5769289998109652
-0.08,2,conviction_curve,1,50.0,0.5170890988093273,1.5432355056637705,-0.22908116330639694,2.257230980260558,17.864602470905048,83,0.5,-0.18,False,1.5769289998109517
-0.1,2,conviction_curve,1,50.0,0.5170890988093273,1.5432355056637705,-0.22908116330639694,2.257230980260558,17.864602470905048,83,0.5,-0.18,False,1.5769289998109517
