rebalance_date,ticker,Name,sector,original_weight,defended_weight,cash_after_defense,list_action,reason,period_forward_return,risk_adjusted_return,hard_stop,risk_exit_proxy,target_n,weighting_mode,active_rebalance_interval_months,raw_score,concentrated_score,portfolio_sleeve_label
2019-04-30,FDS,FACTSET RESEARCH SYSTEMS INC,Financials,0.3758944014840091,0.3758944014840091,,hold,hold,0.01267176727904995,0.01267176727904995,-0.08,False,3,score_power,1,1.458359216418232,0.5983412822060665,early_scout
2019-04-30,NOW,SERVICENOW INC,Information Technology,0.3168438564922282,0.3168438564922282,,hold,hold,-0.04085514798744905,-0.04085514798744905,-0.08,False,3,score_power,1,4.879236533179213,0.5756945455414275,future_winner
2019-04-30,VICI,VICI PPTYS INC,Real Estate,0.3072617420237627,0.3072617420237627,,hold,hold,-0.02713358111585029,-0.02713358111585029,-0.08,False,3,score_power,1,1.3079327724494247,0.5718262835547184,early_scout
2019-05-31,MA,MASTERCARD INC CLASS A,Financials,0.5,0.5,,hold,hold,0.07223949658297135,0.07223949658297135,-0.08,False,3,score_power,1,5.620849058273551,0.7816706152127617,early_scout
2019-05-31,PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,0.26264650772826575,0.26264650772826575,,hold,hold,0.005619954684914719,0.005619954684914719,-0.08,False,3,score_power,1,2.9336615068898912,0.6075243003154617,early_scout
2019-05-31,TSCO,TRACTOR SUPPLY,Consumer Discretionary,0.2373534922717342,0.2373534922717342,,hold,hold,0.09155027084921308,0.09155027084921308,-0.08,False,3,score_power,1,1.738970771353563,0.5883762852710659,early_scout
2019-06-28,MA,MASTERCARD INC CLASS A,Financials,0.5,0.5,,hold,hold,0.015824999369249415,0.015824999369249415,-0.08,False,3,score_power,1,5.948855251625312,0.7690237854973703,early_scout
2019-06-28,VEEV,VEEVA SYSTEMS INC CLASS A,Health Care,0.3159100715949802,0.3159100715949802,,hold,hold,-0.000603736551590961,-0.000603736551590961,-0.08,False,3,score_power,1,3.7212826271949955,0.675176336477421,early_scout
2019-06-28,TSCO,TRACTOR SUPPLY,Consumer Discretionary,0.18408992840501984,0.18408992840501984,,hold,hold,-0.008096205137135382,-0.008096205137135382,-0.08,False,3,score_power,1,1.8863865461653844,0.5929804222587738,early_scout
2019-07-31,V,VISA INC CLASS A,Financials,0.5,0.5,,hold,hold,0.008875740844532354,0.008875740844532354,-0.08,False,3,score_power,1,5.849943832797697,0.7582642147326225,early_scout
