window_start,window_end,months,cagr,sharpe,max_dd,calmar,target_cagr,target_max_dd,target_pass
2019-04-30,2022-03-31,36,0.42564610531106606,1.6048387921652776,-0.13160747267252104,3.2342092486663088,0.5,-0.18,False
2019-05-31,2022-04-29,36,0.44175443592945474,1.6621064804953345,-0.13160747267252104,3.3566060266856774,0.5,-0.18,False
2019-06-28,2022-05-31,36,0.37926576946095536,1.4359645581203215,-0.18091226720210152,2.096407144338467,0.5,-0.18,False
2019-07-31,2022-06-30,36,0.39963863102486896,1.4977134805627983,-0.18091226720210163,2.2090189748074,0.5,-0.18,False
2019-08-30,2022-07-29,36,0.42124279329220027,1.572665346263106,-0.18091226720210163,2.3284368705722946,0.5,-0.18,False
2019-09-30,2022-08-31,36,0.4195226621988928,1.5663550767697472,-0.18091226720210152,2.318928775184901,0.5,-0.18,False
2019-10-31,2022-09-30,36,0.4584810563327002,1.6323054736758156,-0.18091226720210163,2.534272901574549,0.5,-0.18,False
2019-11-29,2022-10-31,36,0.4642214080115936,1.6518816462936772,-0.18091226720210185,2.566002931647524,0.5,-0.18,False
2019-12-31,2022-11-30,36,0.4387010092613597,1.5674061442524647,-0.18091226720210152,2.424937877602717,0.5,-0.18,False
2020-01-31,2022-12-30,36,0.42832276475722253,1.5421139148078002,-0.18091226720210163,2.3675717041273514,0.5,-0.18,False
2020-02-28,2023-01-31,36,0.4451242788693319,1.6063276478511477,-0.18091226720210174,2.4604427646250886,0.5,-0.18,False
2020-03-31,2023-02-28,36,0.5118097941013084,1.8484844461160077,-0.18091226720210174,2.8290496936260965,0.5,-0.18,False
2020-04-30,2023-03-31,36,0.43756533386468877,1.6931472943280705,-0.18091226720210152,2.4186603851239883,0.5,-0.18,False
2020-05-29,2023-04-28,36,0.4153147112365756,1.6900040207752518,-0.18091226720210163,2.295669153118385,0.5,-0.18,False
2020-06-30,2023-05-31,36,0.4196065001118261,1.7011704372877976,-0.18091226720210163,2.319392192697874,0.5,-0.18,False
2020-07-31,2023-06-30,36,0.36990810386123774,1.5685551933208048,-0.18091226720210163,2.0446822627456442,0.5,-0.18,False
2020-08-31,2023-07-31,36,0.31708640243494,1.490029459177921,-0.18091226720210174,1.7527081349365583,0.5,-0.18,False
2020-09-30,2023-08-31,36,0.31157424970524294,1.4593380994852405,-0.18091226720210174,1.722239483943758,0.5,-0.18,False
2020-10-30,2023-09-29,36,0.27556943235901943,1.3134292505111567,-0.18091226720210163,1.5232213747626848,0.5,-0.18,False
2020-11-30,2023-10-31,36,0.25484553225940454,1.2592972316737419,-0.18091226720210152,1.4086691643453364,0.5,-0.18,False
2020-12-31,2023-11-30,36,0.27737872820016185,1.3198461798494754,-0.18091226720210152,1.5332223319621288,0.5,-0.18,False
2021-01-29,2023-12-29,36,0.298370361519952,1.3938916348008936,-0.1809122672021014,1.649254448769001,0.5,-0.18,False
2021-02-26,2024-01-31,36,0.361712827125491,1.3642176046168415,-0.18091226720210174,1.9993825334210882,0.5,-0.18,False
2021-03-31,2024-02-29,36,0.41047218392031515,1.4951118352795012,-0.18091226720210152,2.2689018841478927,0.5,-0.18,False
2021-04-30,2024-03-28,36,0.3484519327904738,1.2917837107978811,-0.18091226720210163,1.9260823944083871,0.5,-0.18,False
2021-05-28,2024-04-30,36,0.35042530198260646,1.2974965011608857,-0.1809122672021014,1.9369902738056894,0.5,-0.18,False
2021-06-30,2024-05-31,36,0.2823969503547634,1.1147215667473283,-0.18091226720210174,1.5609607613799374,0.5,-0.18,False
2021-07-30,2024-06-28,36,0.2814976128744733,1.1119965451719187,-0.18091226720210152,1.555989636457352,0.5,-0.18,False
2021-08-31,2024-07-31,36,0.31530513745591215,1.222399404362226,-0.1589679019846132,1.9834515868897304,0.5,-0.18,False
2021-09-30,2024-08-30,36,0.3534355167845271,1.3574865020670652,-0.14568493194858334,2.4260265770605933,0.5,-0.18,False
2021-10-29,2024-09-30,36,0.36019042935422974,1.3765269263944035,-0.14568493194858323,2.4723931606142506,0.5,-0.18,False
2021-11-30,2024-10-31,36,0.41797033853050203,1.5736972874486634,-0.13660460250480455,3.0597090498162496,0.5,-0.18,False
2021-12-31,2024-11-29,36,0.39047410928795534,1.484658315860432,-0.13660460250480433,2.8584257201306413,0.5,-0.18,False
2022-01-31,2024-12-31,36,0.40758853316031396,1.5476431860680373,-0.13660460250480444,2.9837101070293652,0.5,-0.18,False
2022-02-28,2025-01-31,36,0.4025726599884216,1.529658086635722,-0.13660460250480455,2.9469919212587485,0.5,-0.18,False
2022-03-31,2025-02-28,36,0.3712424202637934,1.4195159005624252,-0.13660460250480455,2.717642110563122,0.5,-0.18,False
2022-04-29,2025-03-31,36,0.40065568540297747,1.5443901712931625,-0.07917432988137396,5.060424079411541,0.5,-0.18,False
2022-05-31,2025-04-30,36,0.404566212780169,1.5571662687179815,-0.07917432988137407,5.1098154336932895,0.5,-0.18,False
2022-06-30,2025-05-30,36,0.4515754939107435,1.751081698486729,-0.07917432988137407,5.703559406026341,0.5,-0.18,False
2022-07-29,2025-06-30,36,0.44523604467585254,1.7327727816072518,-0.07917432988137385,5.623489903140898,0.5,-0.18,False
2022-08-31,2025-07-31,36,0.4436409834140693,1.7273722326263354,-0.07917432988137396,5.603343711007997,0.5,-0.18,False
2022-09-30,2025-08-29,36,0.44349975550306553,1.7267982727506663,-0.07917432988137396,5.601559952165764,0.5,-0.18,False
2022-10-31,2025-09-30,36,0.4610203986108843,1.7267222311001724,-0.07917432988137396,5.8228519180601355,0.5,-0.18,False
2022-11-30,2025-10-31,36,0.4622444672862487,1.731124574741441,-0.07917432988137396,5.838312341624167,0.5,-0.18,False
2022-12-30,2025-11-28,36,0.5146253627697985,1.8940675604651254,-0.07917432988137396,6.499901717398254,0.5,-0.18,True
2023-01-31,2025-12-31,36,0.5991341933921337,1.949954025904563,-0.07917432988137396,7.5672783626941955,0.5,-0.18,True
2023-02-28,2026-01-30,36,0.639835823743131,2.0685443876392218,-0.07917432988137396,8.081354457963712,0.5,-0.18,True
2023-03-31,2026-02-27,36,0.6367484330379203,2.0612017848109927,-0.07917432988137396,8.042359613172016,0.5,-0.18,True
