as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,avg_entry_price,entry_reasons,entry_sleeves,daily_review_action,daily_review_reason,risk_state,account_source,approval_status,backtest_metric_mode,official_broker_cagr,official_broker_max_dd,official_broker_sharpe,official_broker_avg_cash_weight,daily_monitoring_backtest_status,daily_monitoring_position_risk_cagr,daily_monitoring_position_risk_max_dd,daily_monitoring_risk_action_count
2026-06-05,current_broker_ledger_mark_to_market,concentrated,equity,SNDK,208.0,1559.3199462890625,324338.548828125,0.3284805249740523,77442.548828125,0.0,,,,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3865800079525741,-0.2725669999703043,1.3054127894269458,0.44357320470609507,missing,,,0
2026-06-05,current_broker_ledger_mark_to_market,concentrated,equity,BE,850.0,263.6099853515625,224068.48754882807,0.2269299615667472,-22873.50311279297,0.0,,,,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3865800079525741,-0.2725669999703043,1.3054127894269458,0.44357320470609507,missing,,,0
2026-06-05,current_broker_ledger_mark_to_market,concentrated,equity,WDC,392.0,511.7200012207031,200594.2404785156,0.2031559358492151,44942.3741890626,100005.43667393638,,,,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3865800079525741,-0.2725669999703043,1.3054127894269458,0.44357320470609507,missing,,,0
2026-06-05,current_broker_ledger_mark_to_market,concentrated,equity,CIEN,145.0,488.2099914550781,70790.44876098633,0.0716944805240527,15781.798951608696,68065.66381391331,,,,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3865800079525741,-0.2725669999703043,1.3054127894269458,0.44357320470609507,missing,,,0
2026-06-05,current_broker_ledger_mark_to_market,concentrated,equity,LITE,60.0,863.6599731445312,51819.59838867188,0.0524813622807313,27547.991306314383,255127.8677278043,,,,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3865800079525741,-0.2725669999703043,1.3054127894269458,0.44357320470609507,missing,,,0
2026-06-05,current_broker_ledger_mark_to_market,concentrated,cash,CASH,0.0,1.0,115779.17305324656,0.1172577348052012,0.0,0.0,,,,0.0,,,RESERVE_CASH,Combined cash is below target under macro gate `none`.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3865800079525741,-0.2725669999703043,1.3054127894269458,0.44357320470609507,missing,,,0
2026-06-05,current_broker_ledger_mark_to_market,main,equity,SNDK,64.0,1559.3199462890625,99796.4765625,0.1375642682644536,50520.715759277344,1654.1171838378907,,,,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.32689367839232153,-0.2844980835986508,1.1918905381974925,0.23346246957326552,missing,,,0
2026-06-05,current_broker_ledger_mark_to_market,main,equity,STM,1334.0,70.72000122070312,94340.48162841795,0.1300434621537136,19969.98162841797,209.54486854076373,,,,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.32689367839232153,-0.2844980835986508,1.1918905381974925,0.23346246957326552,missing,,,0
2026-06-05,current_broker_ledger_mark_to_market,main,equity,WDC,177.0,511.7200012207031,90574.44021606444,0.1248521693446976,31291.7316709097,36478.8212889139,,,,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.32689367839232153,-0.2844980835986508,1.1918905381974925,0.23346246957326552,missing,,,0
2026-06-05,current_broker_ledger_mark_to_market,main,equity,MRVL,304.0,263.4700012207031,80094.88037109375,0.1104066394876981,29950.081298828125,-6000.279212741853,,,,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.32689367839232153,-0.2844980835986508,1.1918905381974925,0.23346246957326552,missing,,,0
