book,ticker,name,sector,first_sleeve,last_sleeve,entry_date,exit_date,status,months_held,total_return,recent_3m_return,weighted_contribution,avg_weight,max_weight,entry_score,exit_score,entry_regime,exit_regime,journey_tag
concentrated_grid_presence,APH,AMPHENOL CORP CLASS A,Information Technology,early_scout,early_scout,2019-04-30,2019-04-30,closed,1,-0.08000000000000007,-0.08000000000000007,-0.0044444444444444,0.1237759510739051,0.1237759510739051,1.8898229765703336,1.8898229765703336,,,normal
concentrated_grid_presence,FAST,FASTENAL,Industrials,early_scout,early_scout,2019-04-30,2019-04-30,closed,1,-0.08000000000000007,-0.08000000000000007,-0.0032420130872498,0.1205638436111092,0.1205638436111092,1.3037714633116018,1.3037714633116018,,,normal
concentrated_grid_presence,FDS,FACTSET RESEARCH SYSTEMS INC,Financials,early_scout,early_scout,2019-04-30,2019-07-31,closed,4,-0.014255191275814427,-0.026590016059413357,0.0450453303481169,0.6550062134988255,1.0,1.334739408569825,2.16641781124164,,,normal
concentrated_grid_presence,GDDY,GODADDY INC CLASS A,Information Technology,early_scout,early_scout,2019-04-30,2019-04-30,closed,1,-0.07999999999999996,-0.07999999999999996,-0.0016806595844303,0.0887520304645671,0.0887520304645671,0.718250459401814,0.718250459401814,,,normal
concentrated_grid_presence,GPK,GRAPHIC PACKAGING HOLDING,Materials,early_scout,early_scout,2019-04-30,2019-09-30,closed,6,0.14421253059401407,0.07120212713778717,0.0289305973996673,0.12203118943334418,0.1783668707670201,1.4793373022708391,0.9792941359407342,,,normal
concentrated_grid_presence,JD,JD.com,Internet,early_scout,early_scout,2019-04-30,2019-04-30,closed,1,-0.07999999999999996,-0.07999999999999996,-0.0023342494228198,0.0888930613644638,0.0888930613644638,1.5493756994260095,1.5493756994260095,,,normal
concentrated_grid_presence,MKTX,MARKETAXESS HOLDINGS INC,Financials,early_scout,early_scout,2019-04-30,2019-06-28,closed,3,0.21717793149307485,0.21717793149307485,0.047285784897084605,0.23303535616036783,0.2422153480687996,1.0917350005897457,1.0917350005897457,,,short_big_win_review
concentrated_grid_presence,NOW,SERVICENOW INC,Information Technology,future_winner,future_winner,2019-04-30,2019-06-28,closed,3,0.015448853611271796,0.015448853611271796,0.0339284601573589,0.4936183723347181,0.5,4.991392366511402,4.991392366511402,,,normal
concentrated_grid_presence,TSCO,TRACTOR SUPPLY,Consumer Discretionary,early_scout,early_scout,2019-04-30,2019-08-30,closed,5,-0.09956845497917444,-0.15432816894553025,0.0142252004834717,0.29634405035949246,0.5,0.9366571367438814,1.9093707268188496,,,normal
concentrated_grid_presence,VICI,VICI PPTYS INC,Real Estate,early_scout,early_scout,2019-04-30,2019-06-28,closed,3,-0.05123300790793017,-0.05123300790793017,0.0016069545595046998,0.3085031605112553,0.3134452663077733,1.3031187674679527,1.3031187674679527,,,normal
concentrated_grid_presence,CBOE,CBOE GLOBAL MARKETS INC,Financials,early_scout,early_scout,2019-05-31,2019-05-31,closed,1,-0.03297899890440714,-0.03297899890440714,-0.0009622651144723,0.0765465229164947,0.0765465229164947,1.7516343439969635,1.7516343439969635,,,normal
concentrated_grid_presence,CMS,CMS ENERGY CORP,Utilities,early_scout,early_scout,2019-05-31,2019-07-31,closed,3,0.13007577798966707,0.13007577798966707,0.009914620145283999,0.0817001760794772,0.1043608902953389,2.396070724299997,2.68877390366706,,,normal
concentrated_grid_presence,ELS,EQUITY LIFESTYLE PROPERTIES REIT I,Real Estate,early_scout,early_scout,2019-05-31,2019-05-31,closed,1,0.00872087001718902,0.00872087001718902,0.0008592518338162,0.0985282239183265,0.0985282239183265,2.575337323332547,2.575337323332547,,,normal
concentrated_grid_presence,MA,MASTERCARD INC CLASS A,Financials,early_scout,early_scout,2019-05-31,2019-07-31,closed,3,0.11330385550564603,0.11330385550564603,0.0661549063787342,0.6666666666666666,1.0,5.571582748985903,5.697436022336015,,,normal
concentrated_grid_presence,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,early_scout,2019-05-31,2019-05-31,closed,1,0.0040646871962970454,0.0040646871962970454,0.0006774478660495,0.1666666666666666,0.1666666666666666,3.233920417532364,3.233920417532364,,,normal
concentrated_grid_presence,PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,early_scout,early_scout,2019-05-31,2019-07-31,closed,3,0.036564761693280934,0.036564761693280934,0.007052133564983701,0.2264524741987609,0.5,3.227225355572565,3.092566022649485,,,normal
concentrated_grid_presence,WRB,WR BERKLEY CORP,Financials,early_scout,early_scout,2019-05-31,2019-09-30,closed,5,0.1404376857846279,0.017751228443892986,0.0170546471146418,0.1388146792286802,0.1793973662114543,1.8864201382513173,2.082986074574156,,,normal
concentrated_grid_presence,AVGO,BROADCOM INC,Information Technology,early_scout,early_scout,2019-06-28,2019-09-30,closed,4,-0.019868797392271764,0.022674964609927573,0.0018945788034661001,0.1712978054596836,0.25,3.511470169845821,3.886063666246037,,,normal
concentrated_grid_presence,CP,Canadian Pacific Kansas City,Industrials,early_scout,early_scout,2019-06-28,2019-07-31,closed,2,0.0041622278845017124,0.0041622278845017124,0.0002650473654909795,0.06398650770429615,0.0642974222286131,1.0897208717191464,1.0897208717191464,,,normal
concentrated_grid_presence,JD,JD.com,Internet,early_scout,early_scout,2019-06-28,2019-09-30,closed,4,0.008928455905763855,0.057840156312437774,0.0072167131337571005,0.0729606393779006,0.089597320854808,1.4652397530999883,1.8476102596667667,,,normal
concentrated_grid_presence,VEEV,VEEVA SYSTEMS INC CLASS A,Health Care,early_scout,early_scout,2019-06-28,2019-07-31,closed,2,-0.03586524946582248,-0.03586524946582248,-0.0019896913574158313,0.49796191909246357,0.5,3.8483724304725095,3.8483724304725095,,,normal
concentrated_grid_presence,CBOE,CBOE GLOBAL MARKETS INC,Financials,early_scout,early_scout,2019-07-31,2019-09-30,closed,3,0.09824594261833286,0.09824594261833286,0.014503907721396002,0.1399495039845308,0.1435568993354823,2.025894308899826,2.025894308899826,,,normal
concentrated_grid_presence,CBRE,CBRE GROUP INC CLASS A,Real Estate,early_scout,early_scout,2019-07-31,2019-12-31,closed,6,0.14785046443760952,0.14017822412741476,0.0166601262544707,0.10390633054239594,0.1083835321045379,1.6998242770711782,2.3806080619778345,,,normal
concentrated_grid_presence,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,early_scout,2019-07-31,2019-12-31,closed,6,0.07083965155706595,-0.06870962854785179,0.03806293274243559,0.2550016151042448,0.2737553384549979,3.491261329095209,3.287170304244535,,,normal
concentrated_grid_presence,TER,TERADYNE INC,Information Technology,early_scout,early_scout,2019-07-31,2019-09-30,closed,3,0.09245919002380965,0.09245919002380965,0.010344108250342,0.07171073932438303,0.0752618581060219,1.132200742059879,1.132200742059879,,,normal
concentrated_grid_presence,V,VISA INC CLASS A,Financials,early_scout,future_winner,2019-07-31,2020-01-31,closed,7,0.04454522161308949,0.01275433053538344,0.08859060462312549,0.5891163851658173,1.0,5.871956051730469,5.789096011580254,,,normal
concentrated_grid_presence,XPO,XPO INC,Industrials,early_scout,early_scout,2019-07-31,2019-09-30,closed,3,0.14690184792358352,0.14690184792358352,0.0107413251101791,0.07580626451299373,0.078247753138289,0.0222348313069285,0.0222348313069285,,,normal
concentrated_grid_presence,AEP,AMERICAN ELECTRIC POWER INC,Utilities,early_scout,early_scout,2019-08-30,2019-09-30,closed,2,0.038369091131567945,0.038369091131567945,0.013202618008144401,0.375,0.5,4.033073498015446,4.32161246913475,,,normal
concentrated_grid_presence,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,early_scout,early_scout,2019-08-30,2019-12-31,closed,5,-0.027411496075475106,-0.05964182105758453,0.0826502465757063,0.7026407226325853,1.0,4.2995993543021,5.407069878658209,,,normal
concentrated_grid_presence,DUK,DUKE ENERGY CORP,Utilities,early_scout,early_scout,2019-08-30,2019-12-31,closed,5,0.0668475568365916,0.04648371644263216,0.013813102226747899,0.14155171728139634,0.1988819837398073,3.3562788069425338,4.499099841275859,,,normal
concentrated_grid_presence,ELS,EQUITY LIFESTYLE PROPERTIES REIT I,Real Estate,early_scout,early_scout,2019-08-30,2019-09-30,closed,2,0.04369881009554,0.04369881009554,0.002971119573806797,0.0635725169089794,0.0639433335222706,2.2954632541768483,2.2954632541768483,,,normal
concentrated_grid_presence,JKHY,JACK HENRY AND ASSOCIATES INC,Financials,early_scout,early_scout,2019-08-30,2019-09-30,closed,2,-0.014312004109044651,-0.014312004109044651,0.0003265281124842001,0.074124099361285,0.0744707190210311,2.0835912540361377,2.0835912540361377,,,normal
concentrated_grid_presence,LRCX,LAM RESEARCH CORP,Information Technology,early_scout,early_scout,2019-08-30,2020-02-28,closed,7,0.30550534704756926,-0.07732518046825942,0.0818645857327047,0.39481855993028575,1.0,2.311553226081334,4.172187509739127,,,normal
concentrated_grid_presence,TTWO,TAKE TWO INTERACTIVE SOFTWARE INC,Communication,early_scout,early_scout,2019-08-30,2019-09-30,closed,2,-0.07391575624854718,-0.07391575624854718,-0.0011143264011175,0.0589227794859859,0.0604547538635796,1.466186305740273,1.466186305740273,,,normal
concentrated_grid_presence,CSX,CSX CORP,Industrials,early_scout,early_scout,2019-09-30,2019-09-30,closed,1,0.01910616499012563,0.01910616499012563,0.0012273104383679,0.0642363571654609,0.0642363571654609,3.0203021335654348,3.0203021335654348,,,normal
concentrated_grid_presence,MLM,MARTIN MARIETTA MATERIALS INC,Materials,early_scout,early_scout,2019-09-30,2019-09-30,closed,1,-0.03928395863221246,-0.03928395863221246,-0.0011462319720415,0.0701445988549741,0.0701445988549741,1.0572716566949882,1.0572716566949882,,,normal
concentrated_grid_presence,VICI,VICI PPTYS INC,Real Estate,early_scout,early_scout,2019-09-30,2019-09-30,closed,1,0.0512594650292173,0.0512594650292173,0.0050712800589234,0.0989335346366351,0.0989335346366351,2.6592942267903306,2.6592942267903306,,,normal
concentrated_grid_presence,WU,WESTERN UNION,Financials,early_scout,early_scout,2019-09-30,2019-12-31,closed,4,0.175733214261939,0.08163725888374174,0.0128815219284594,0.08228504722365908,0.0893322960811221,2.2319689121532083,3.1609662732589188,,,normal
concentrated_grid_presence,CPRT,COPART INC,Industrials,early_scout,early_scout,2019-10-31,2020-03-31,closed,6,0.2575788872788596,0.024520782464829027,0.06588524865738199,0.24111480640950447,0.5,1.517319787353614,2.2865473605471447,,,normal
concentrated_grid_presence,CTAS,CINTAS CORP,Industrials,early_scout,early_scout,2019-10-31,2019-12-31,closed,3,0.04516444535123054,0.04516444535123054,0.004045285435788699,0.05465081089334636,0.0555555555555555,2.249113825204208,2.249113825204208,,,normal
concentrated_grid_presence,LPX,LOUISIANA PACIFIC CORP,Materials,early_scout,early_scout,2019-10-31,2019-12-31,closed,3,0.05154385063334277,0.05154385063334277,0.00491494169038036,0.09745379072275955,0.0990691362392815,1.9091554000351325,1.9091554000351325,,,normal
concentrated_grid_presence,BIO,BIO RAD LABORATORIES INC CLASS A,Health Care,early_scout,early_scout,2019-11-29,2019-11-29,closed,1,0.0072276951996093075,0.0072276951996093075,0.0006728075296802,0.0930874242893626,0.0930874242893626,0.2791609919275121,0.2791609919275121,,,normal
concentrated_grid_presence,JKHY,JACK HENRY AND ASSOCIATES INC,Financials,early_scout,early_scout,2019-11-29,2019-11-29,closed,1,-0.03720487752744617,-0.03720487752744617,-0.0020669376404136,0.1666666666666666,0.1666666666666666,3.459715839930606,3.459715839930606,,,normal
concentrated_grid_presence,LITE,LUMENTUM HOLDINGS INC,Information Technology,early_scout,early_scout,2019-11-29,2019-11-29,closed,1,0.09797297297297303,0.09797297297297303,0.0122466216216216,0.125,0.125,1.6787880650768132,1.6787880650768132,,,normal
concentrated_grid_presence,MA,MASTERCARD INC CLASS A,Financials,early_scout,early_scout,2019-11-29,2020-03-31,closed,5,0.10417316598751358,0.005125946681224125,0.1018910858109187,0.6028159699545677,1.0,5.907533306556873,5.635723512631269,,,normal
concentrated_grid_presence,PANW,PALO ALTO NETWORKS INC,Information Technology,early_scout,early_scout,2019-11-29,2019-11-29,closed,1,0.023521154445121706,0.023521154445121706,0.0058802886112804,0.25,0.25,5.364280048397229,5.364280048397229,,,normal
concentrated_grid_presence,RNG,RINGCENTRAL INC CLASS A,Information Technology,future_winner,future_winner,2019-11-29,2019-11-29,closed,1,-0.012202166590774333,-0.012202166590774333,-0.0003560362540208,0.0700140041418618,0.0700140041418618,4.572926690275641,4.572926690275641,,,normal
concentrated_grid_presence,AVGO,BROADCOM INC,Information Technology,early_scout,early_scout,2019-12-31,2020-01-31,closed,2,-0.11944258579612543,-0.11944258579612543,-0.0064756776880846995,0.15957510723663135,0.1666666666666666,3.955735282520598,3.955735282520598,,,quick_loss
concentrated_grid_presence,CP,Canadian Pacific Kansas City,Industrials,early_scout,early_scout,2019-12-31,2020-02-28,closed,3,-0.10842045562551594,-0.10842045562551594,0.0004153470878157997,0.06057450720778767,0.0640851078215134,1.615805635268197,1.4806743365625157,,,normal
concentrated_grid_presence,JD,JD.com,Internet,early_scout,early_scout,2019-12-31,2020-03-31,closed,4,0.16740809825911884,0.10473686633617607,0.0509241420336992,0.2772045226073158,0.5,1.8213773729567744,4.333240985785153,,,normal
