ticker,trade_count,win_rate,compound_realized_return,avg_realized_return,best_trade_return,worst_trade_return,avg_alpha_vs_benchmark,avg_holding_days,max_holding_days,dominant_exit_reason,churn_tag
NVDA,7,0.8571428571428571,10.08348732329678,0.4657082764894894,1.2045528736423838,-0.0799999999999999,0.3675066233163539,153.28571428571428,306.0,scheduled_rebalance,normal
SHOP,6,0.8333333333333334,3.536068922947151,0.35659395906811286,1.3528614546132998,-0.0799999999999999,0.26633634344577767,92.5,186.0,scheduled_rebalance,normal
LRCX,9,0.6666666666666666,3.4292339367545175,0.21940107313367857,0.8735197066278955,-0.1298047084854825,0.20448024654367816,93.77777777777777,241.0,scheduled_rebalance,normal
AVGO,6,0.6666666666666666,2.2291571807778543,0.26876265377835235,1.016203813999398,-0.0799999999999999,0.2370537743658688,153.5,368.0,scheduled_rebalance,normal
ORLY,10,1.0,1.7661294284143505,0.11214510773629796,0.3162968064458131,0.0013015815296806,0.0565964265975553,121.1,334.0,scheduled_rebalance,normal
VST,2,1.0,1.5122856104718383,0.6019787652576507,0.8344660850507712,0.3694914454645301,0.5195298107685892,46.5,62.0,scheduled_rebalance,normal
GOOGL,8,0.5,1.4669582677049124,0.1494310562122719,0.7814148875157199,-0.1331071956838223,0.10714333841396195,99.25,213.0,scheduled_rebalance,normal
TSLA,2,0.5,1.254119520816714,0.7415836588920732,1.6241900944584513,-0.1410227766743048,0.7865635560192367,75.5,121.0,scheduled_rebalance,normal
MSFT,7,0.8571428571428571,1.1841455473007652,0.1261353640909633,0.374124777398112,-0.0425021227102402,0.08353665398697821,64.57142857142857,182.0,scheduled_rebalance,profitable_reentry_churn
MRNA,1,1.0,1.0885191319449867,1.0885191319449867,1.0885191319449867,1.0885191319449867,0.851631862161542,30.0,30.0,scheduled_rebalance,normal
PYPL,5,0.6,0.9849979576058847,0.17199234188134727,0.6706210314264016,-0.0598425651240399,0.07676507325736091,54.4,214.0,scheduled_rebalance,profitable_reentry_churn
JD,4,0.5,0.9798287316738774,0.27324738513887536,1.1800000694375803,-0.0799999999999999,0.2510690865339581,60.75,243.0,single_period_hold,profitable_reentry_churn
PLTR,2,1.0,0.9548058535598845,0.40770413961620144,0.5714878113686244,0.2439204678637785,0.33412057348582747,137.5,184.0,scheduled_rebalance,normal
ADBE,4,1.0,0.9535665468712262,0.19606344477367207,0.5276014425653837,0.068311382060566,0.15917574148449612,75.0,182.0,scheduled_rebalance,profitable_reentry_churn
MELI,7,0.5714285714285714,0.9277548463567784,0.11179230972624339,0.3754362491006937,-0.1154218671976929,0.06530862518059781,56.857142857142854,122.0,scheduled_rebalance,profitable_reentry_churn
BLDR,5,0.6,0.9073604123261372,0.151189486058867,0.4606325009500833,-0.0195011149678917,0.1447125109455842,73.2,213.0,scheduled_rebalance,profitable_reentry_churn
NOW,9,0.7777777777777778,0.8996211111609531,0.09421003812897652,0.6737972483963153,-0.144432023990788,0.033475319900455054,74.22222222222223,215.0,scheduled_rebalance,profitable_reentry_churn
VRT,2,1.0,0.8647453091830002,0.42000687503425727,0.8094606154984574,0.0305531345700571,0.3710666944577626,137.0,274.0,scheduled_rebalance,normal
UNH,9,0.6666666666666666,0.8092254760462576,0.07566672337615474,0.4205663495578973,-0.049799343152953,-0.02581225001837748,77.77777777777777,275.0,scheduled_rebalance,normal
DKS,5,0.4,0.755876052679644,0.15412765194361733,0.7264729381311179,-0.0961766766431774,0.1010887563929173,103.6,153.0,scheduled_rebalance,normal
TPL,1,1.0,0.7399014577860907,0.7399014577860907,0.7399014577860907,0.7399014577860907,0.6624469350309448,121.0,121.0,scheduled_rebalance,normal
AMD,3,1.0,0.7389468926125686,0.212628733703623,0.4380155721447383,0.0756613621635227,0.15978921286553185,50.666666666666664,62.0,scheduled_rebalance,normal
BKNG,8,0.75,0.7324314629272446,0.07835706265619946,0.2886242195580619,-0.0799999999999999,-0.01234467559457084,91.375,427.0,scheduled_rebalance,normal
SMCI,1,1.0,0.7207407407407407,0.7207407407407407,0.7207407407407407,0.7207407407407407,0.6978716712591264,57.0,57.0,scheduled_rebalance,normal
AMAT,5,0.8,0.709880867514985,0.13257773391033212,0.5649493957061167,-0.0799999999999999,0.07714498999082901,91.0,274.0,scheduled_rebalance,normal
MA,11,0.5454545454545454,0.7055079223143841,0.058443285359048365,0.4299666000423991,-0.0687994076758997,-0.00089312856154413,115.9090909090909,427.0,scheduled_rebalance,normal
SE,4,1.0,0.6828069804173191,0.14211034631899233,0.2599125740584593,0.0216560120795183,0.07321758116713255,68.5,186.0,single_period_hold,profitable_reentry_churn
HD,7,0.8571428571428571,0.6758330408901951,0.08114191322830232,0.2747001742147517,-0.0430969006323056,-0.004930272288158428,86.42857142857143,182.0,scheduled_rebalance,normal
FTNT,6,0.5,0.6378461014876347,0.1019986741152999,0.4229058271818224,-0.0799999999999999,0.08968587229229523,25.333333333333332,123.0,single_period_hold,profitable_reentry_churn
VEEV,3,0.6666666666666666,0.624524855674796,0.20080960970404102,0.5631236246130751,-0.0006037365515909,0.10364287576203617,19.666666666666668,59.0,single_period_hold,normal
TMUS,6,0.8333333333333334,0.6237453146856242,0.08880243094928657,0.288063349146975,-0.0205177175047164,0.02014596770919012,76.33333333333333,154.0,scheduled_rebalance,normal
ETR,3,0.6666666666666666,0.6210755970095723,0.2084787770237206,0.6264404741067466,-0.0484045546892043,0.1504737000383628,152.0,426.0,scheduled_rebalance,normal
WDC,1,1.0,0.604234721073192,0.604234721073192,0.604234721073192,0.604234721073192,0.5860691424147917,61.0,61.0,scheduled_rebalance,normal
CCJ,2,1.0,0.5484429058115141,0.24522555052624445,0.2915263698696932,0.1989247311827957,0.2162858662676177,90.5,123.0,scheduled_rebalance,normal
XYZ,6,0.3333333333333333,0.531233621628326,0.10032494933513475,0.5414328505522035,-0.0981725623727849,0.07868500244433178,35.833333333333336,63.0,scheduled_rebalance,profitable_reentry_churn
COST,7,0.5714285714285714,0.51765824296067,0.06814819831017732,0.3529303129555385,-0.0428508342127537,-0.0008946652009690295,64.42857142857143,121.0,scheduled_rebalance,profitable_reentry_churn
LNG,5,0.6,0.5156728611796384,0.09704466043647843,0.2981200336925618,-0.0799999999999999,0.08938268228301571,23.6,62.0,scheduled_rebalance,profitable_reentry_churn
DUOL,2,1.0,0.5139323902603201,0.23295166376327558,0.3119289701006607,0.1539743574258905,0.191001712925803,61.5,123.0,scheduled_rebalance,normal
CPRT,6,0.6666666666666666,0.5068334913029646,0.07382409721093018,0.2037688955483931,-0.0267530525410627,0.0790679389125752,55.666666666666664,92.0,scheduled_rebalance,profitable_reentry_churn
BILL,1,1.0,0.4862982818434911,0.4862982818434911,0.4862982818434911,0.4862982818434911,0.4777101996016082,62.0,62.0,scheduled_rebalance,normal
TPR,2,1.0,0.4731564520201388,0.2183188242086364,0.3238854164666784,0.1127522319505944,0.26588802737605033,59.5,91.0,scheduled_rebalance,normal
GOOG,7,0.7142857142857143,0.4661592798438785,0.058822806873842934,0.2141847427768661,-0.0257491461755362,0.01263826796331069,56.42857142857143,123.0,scheduled_rebalance,profitable_reentry_churn
APP,2,1.0,0.4467248006513509,0.21117442284826055,0.3533668344266083,0.0689820112699128,0.20404215899304698,61.0,89.0,scheduled_rebalance,normal
AMT,2,1.0,0.3825168997117554,0.17593782743133496,0.1936260798089117,0.1582495750537582,0.12438059707454746,137.5,213.0,scheduled_rebalance,normal
V,9,0.5555555555555556,0.36968513846781126,0.037986539051523646,0.1414434242617779,-0.0715694099900362,0.01429489976075989,60.55555555555556,212.0,scheduled_rebalance,profitable_reentry_churn
RNG,1,1.0,0.35603272522680207,0.356032725226802,0.356032725226802,0.356032725226802,0.5504988165043421,120.0,120.0,scheduled_rebalance,normal
WMT,2,1.0,0.34571785281384315,0.17145232038329145,0.3344942969339779,0.008410343832605,0.1040402241453148,137.5,245.0,scheduled_rebalance,normal
CBRE,3,0.6666666666666666,0.34502469040651085,0.1089319153820862,0.2115385162414333,-0.0340186858845648,0.046830839699011195,30.333333333333332,62.0,scheduled_rebalance,normal
ANET,4,0.5,0.33472917129825075,0.08662860241889248,0.3434940128553776,-0.0670441631543986,0.06272195750829113,84.0,245.0,scheduled_rebalance,normal
CNQ,1,1.0,0.33352063365164164,0.3335206336516416,0.3335206336516416,0.3335206336516416,0.3910170071601933,28.0,28.0,scheduled_rebalance,normal
THC,1,1.0,0.3328310186486019,0.3328310186486019,0.3328310186486019,0.3328310186486019,0.2474869142645266,59.0,59.0,scheduled_rebalance,normal
AEM,1,1.0,0.3288713666230265,0.3288713666230265,0.3288713666230265,0.3288713666230265,0.3637051973168993,91.0,91.0,scheduled_rebalance,normal
ISRG,1,1.0,0.3281917679057358,0.3281917679057358,0.3281917679057358,0.3281917679057358,0.2383645704202954,273.0,273.0,scheduled_rebalance,patient_winner
ON,2,1.0,0.3240000560706069,0.1565014608747971,0.2726719086441547,0.0403310131054395,0.14572627126201565,61.5,92.0,scheduled_rebalance,normal
NDAQ,2,0.5,0.31695120966683765,0.15859001478879925,0.3178998158101818,-0.0007197862325833,0.10805177677568226,76.5,153.0,scheduled_rebalance,normal
CTAS,6,0.6666666666666666,0.3138686778533988,0.05110802527284828,0.2420802918400955,-0.0688364587091205,-0.012804381797889933,46.166666666666664,91.0,scheduled_rebalance,profitable_reentry_churn
LITE,1,1.0,0.31053752350168695,0.3105375235016869,0.3105375235016869,0.3105375235016869,0.2895621390696925,0.0,0.0,single_period_hold,normal
PANW,5,0.8,0.30814315050611163,0.05750105094086851,0.1895116190409418,-0.0185778313844939,0.026678296702321663,72.8,182.0,scheduled_rebalance,profitable_reentry_churn
INTU,2,1.0,0.3071981179513379,0.1510035796133525,0.283710483470738,0.018296675755967,0.052330834890247056,45.5,59.0,scheduled_rebalance,normal
NOC,3,1.0,0.3063847739946328,0.09768760401865563,0.2396402456017412,0.0095588580528713,0.16700206548056828,79.66666666666667,183.0,scheduled_rebalance,normal
P,1,1.0,0.2775680650200838,0.2775680650200838,0.2775680650200838,0.2775680650200838,0.1865627824493789,31.0,31.0,scheduled_rebalance,normal
PR,3,1.0,0.2771711082898831,0.0862928088995542,0.1369074105441463,0.0128478830031839,0.08472009688701214,0.0,0.0,single_period_hold,normal
ZTO,1,1.0,0.27263443455855496,0.2726344345585549,0.2726344345585549,0.2726344345585549,0.1087532881323933,61.0,61.0,scheduled_rebalance,normal
DHR,4,1.0,0.26260010994264404,0.0600668663967327,0.0684981772482233,0.0447149962875235,0.001746905954167927,60.25,92.0,scheduled_rebalance,profitable_reentry_churn
FISV,2,1.0,0.25655461166410753,0.1251900176320972,0.2226475166499342,0.0277325186142602,0.1124707177146289,121.5,151.0,scheduled_rebalance,normal
LULU,2,1.0,0.2562356011194684,0.12327155129288475,0.197456299216266,0.0490868033695035,0.0591689501817952,15.5,31.0,single_period_hold,normal
MSGS,1,1.0,0.25303021940912207,0.253030219409122,0.253030219409122,0.253030219409122,0.2943149374293218,58.0,58.0,scheduled_rebalance,normal
ALGN,1,1.0,0.24954868097463878,0.2495486809746387,0.2495486809746387,0.2495486809746387,0.1094923708581518,62.0,62.0,scheduled_rebalance,normal
DXCM,2,0.5,0.24925611598159203,0.13894354129434344,0.3578870825886868,-0.0799999999999999,0.1014661379842104,60.5,121.0,single_period_hold,normal
ELF,2,1.0,0.24810949967586682,0.11739342219045429,0.1388074427991152,0.0959794015817934,0.08435110222420315,0.0,0.0,single_period_hold,normal
XPO,1,1.0,0.24444447712531248,0.2444444771253124,0.2444444771253124,0.2444444771253124,0.1043881670088255,62.0,62.0,scheduled_rebalance,normal
TW,3,1.0,0.24287983026566362,0.07600039420841644,0.1326283514127306,0.0302061876414831,0.0149449219263298,60.333333333333336,181.0,single_period_hold,normal
