year,start_eq,end_eq,year_return,year_cagr,max_dd_in_year,avg_cash_weight,avg_positions,year_frac,days,avg_stock_weight_sum,avg_stock_names,regime_dist,leak_tag
2020,99919.87600979806,185663.77706917765,0.8581265758473482,1.5184993473770572,-0.1913083688143712,0.2870585448462419,5.0,0.6707734428473648,245,0.7300684362863036,5.0,neutral=56%; bull=33%; bear=11%,healthy
2021,181179.096358366,186863.60993644485,0.0313751072410422,0.03166120291453134,-0.1952050620537451,0.3663185899209237,5.0,0.9911019849418207,362,0.5724957753665962,5.0,bull=58%; neutral=42%,structural_underinvestment_bull
2022,188974.8905121137,170412.8777231885,-0.09822475747239734,-0.09906141928718637,-0.10485906997687333,0.8134170613788018,4.616379310344827,0.9911019849418207,362,0.185835160997731,4.636363636363637,bear=80%; neutral=20%,over_defense_bear_ok
2023,169609.82353564273,189757.0577333165,0.11878577418270764,0.12026515045232067,-0.09765117818968583,0.520860928067823,4.664,0.9883641341546886,361,0.5446291205804824,4.666666666666667,bull=46%; neutral=36%; bear=18%,structural_underinvestment_bull
2024,184710.96186996467,293312.19774305343,0.587952305448679,0.5884553584869663,-0.18497530791225958,0.25533192918932013,5.0,0.999315537303217,365,0.7243728918438612,5.0,neutral=83%; strong_bull=8%; bull=8%,healthy
2025,296365.8019059944,580597.1730133009,0.9590559007798851,0.9635851392936052,-0.23128073413092642,0.32396868680778235,5.0,0.9965776865160849,364,0.6967364770983772,5.0,neutral=50%; bull=33%; bear=17%,healthy
2026,615668.4520497083,1230061.2987248944,0.9979280968997593,3.543661184539854,-0.1501232641384782,0.3236257437967599,5.0,0.45722108145106094,167,0.6496914195294037,5.0,neutral=80%; bear=20%,healthy
