comparison_method,rebalance_date,target_cash_weight,target_stock_weight,broker_cash_date,broker_cash_weight,cash_drift
rebalance_day_next_close,2019-07-31,0.0846666666666667,0.9153333333333327,2019-08-01,0.0909996057874346,0.006332939120767905
rebalance_day_next_close,2019-09-30,0.0870981680202431,0.9129018319797564,2019-10-01,0.0879350829511408,0.0008369149308977003
rebalance_day_next_close,2019-10-31,0.1814285714285713,0.8185714285714285,2019-11-01,0.183947450013929,0.002518878585357709
rebalance_day_next_close,2019-12-31,0.0300000000000003,0.9699999999999995,2020-01-02,0.030626459874525,0.0006264598745246985
rebalance_day_next_close,2020-03-31,0.79,0.20999999999999952,2020-04-01,0.786072713339423,-0.003927286660577067
rebalance_day_next_close,2020-04-30,0.3199999999999998,0.6799999999999996,2020-05-01,0.3218274694351291,0.001827469435129292
rebalance_day_next_close,2020-06-30,0.1199999999999998,0.879999999999999,2020-07-01,0.1288565277372376,0.008856527737237802
rebalance_day_next_close,2020-08-31,0.03,0.9699999999999993,2020-09-01,0.0241511842806064,-0.0058488157193936005
rebalance_day_next_close,2020-09-30,0.1999999999999998,0.7999999999999993,2020-10-01,0.1995617137480619,-0.00043828625193789716
rebalance_day_next_close,2020-11-30,0.4520332165465959,0.5479667834534037,2020-12-01,0.4531704142079668,0.0011371976613708812
rebalance_day_next_close,2021-03-31,0.0621428571428569,0.937857142857143,2021-04-01,0.0633429955774903,0.001200138434633402
rebalance_day_next_close,2021-06-30,0.0450142078209698,0.9549857921790299,2021-07-01,0.0453412826910631,0.0003270748700932996
rebalance_day_next_close,2021-08-31,0.0300000000000002,0.9699999999999995,2021-09-01,0.0307286161139231,0.0007286161139229003
rebalance_day_next_close,2021-09-30,0.0799999999999997,0.9199999999999992,2021-10-01,0.0848660079071155,0.004866007907115805
rebalance_day_next_close,2021-11-30,0.3496050731185322,0.6503949268814675,2021-12-01,0.3486163522316073,-0.0009887208869248654
rebalance_day_next_close,2022-01-31,0.6000000000000001,0.3999999999999993,2022-02-01,0.604744306383907,0.004744306383906882
rebalance_day_next_close,2022-02-28,0.6000000000000001,0.3999999999999991,2022-03-01,0.6018326901141433,0.0018326901141432206
rebalance_day_next_close,2022-03-31,0.842029842570663,0.1579701574293367,2022-04-01,0.8445742606131244,0.002544418042461305
rebalance_day_next_close,2022-05-31,0.6,0.39999999999999936,2022-06-01,0.601233101432499,0.0012331014324989953
rebalance_day_next_close,2022-06-30,0.79,0.20999999999999924,2022-07-01,0.7916502493702664,0.0016502493702663656
rebalance_day_next_close,2022-08-31,0.6,0.39999999999999947,2022-09-01,0.5998131386102342,-0.00018686138976575783
rebalance_day_next_close,2022-10-31,0.4399999999999999,0.5599999999999993,2022-11-01,0.4439481708121772,0.0039481708121772985
rebalance_day_next_close,2022-11-30,0.6669891735382235,0.33301082646177627,2022-12-01,0.6668469085860069,-0.00014226495221658642
rebalance_day_next_close,2023-01-31,0.32,0.6799999999999995,2023-02-01,0.3236483574791147,0.0036483574791146833
rebalance_day_next_close,2023-02-28,0.2754150709586815,0.7245849290413177,2023-03-01,0.2741744129943795,-0.0012406579643020055
rebalance_day_next_close,2023-05-31,0.2,0.7999999999999994,2023-06-01,0.2002021391397316,0.0002021391397315775
rebalance_day_next_close,2023-07-31,0.3292413811972514,0.6707586188027481,2023-08-01,0.3285878704385803,-0.0006535107586710942
rebalance_day_next_close,2023-08-31,0.0300000000000003,0.9699999999999984,2023-09-01,0.0298847838343911,-0.00011521616560920128
rebalance_day_next_close,2023-10-31,0.44,0.5599999999999995,2023-11-01,0.4347358489109292,-0.005264151089070801
rebalance_day_next_close,2023-11-30,0.1464745393179894,0.8535254606820102,2023-12-01,0.1402411618330683,-0.006233377484921088
rebalance_day_next_close,2024-01-31,0.1280254574991585,0.8719745425008407,2024-02-01,0.1271718654217847,-0.0008535920773737882
rebalance_day_next_close,2024-02-29,0.19,0.8099999999999994,2024-03-01,0.1883916343538781,-0.0016083656461219065
rebalance_day_next_close,2024-04-30,0.1237478619855723,0.8762521380144268,2024-05-01,0.1233804326732063,-0.0003674293123660105
rebalance_day_next_close,2024-07-31,0.1489026716148218,0.8510973283851777,2024-08-01,0.1465199408319497,-0.0023827307828721
rebalance_day_next_close,2024-09-30,0.2947304780482909,0.7052695219517087,2024-10-01,0.2941190542219374,-0.0006114238263534855
rebalance_day_next_close,2024-10-31,0.4309752580575502,0.5690247419424496,2024-11-01,0.4318585183977578,0.0008832603402075812
rebalance_day_next_close,2024-12-31,0.1763267315443475,0.8236732684556521,2025-01-02,0.1774491393070522,0.0011224077627046969
rebalance_day_next_close,2025-03-31,0.5999999999999999,0.39999999999999947,2025-04-01,0.5984869787600172,-0.0015130212399826481
rebalance_day_next_close,2025-04-30,0.6000000000000001,0.3999999999999994,2025-05-01,0.6007275230900623,0.0007275230900621876
rebalance_day_next_close,2025-06-30,0.0299999999999998,0.9699999999999996,2025-07-01,0.0328200492770809,0.0028200492770810957
rebalance_day_next_close,2025-07-31,0.2598541672946572,0.7401458327053423,2025-08-01,0.2600310748624919,0.0001769075678346721
rebalance_day_next_close,2025-09-30,0.0300000000000001,0.9699999999999993,2025-10-01,0.0288171817114075,-0.0011828182885925999
rebalance_day_next_close,2025-12-31,0.11414571105337,0.8858542889466291,2026-01-02,0.1142515884429691,0.00010587738959909332
rebalance_day_next_close,2026-03-31,0.6,0.3999999999999993,2026-04-01,0.5958673638928395,-0.0041326361071605255
rebalance_day_next_close,2026-04-30,0.1920601608248339,0.8079398391751655,2026-05-01,0.1978444819793526,0.0057843211545186846
month_mean,2019-07-31,0.0700000000000004,0.9299999999999994,,0.0735329247845457,0.0035329247845453104
month_mean,2019-08-31,0.0846666666666667,0.9153333333333327,,0.0909996057874346,0.006332939120767905
month_mean,2019-09-30,0.2514285714285712,0.7485714285714281,,0.2489979705101144,-0.0024306009184568156
