stress_window,status,reason
2020,not_backtested,E6 uses simplified Layer 2 DD breaker comparison; full position-aware risk backtest is not available
2022,not_backtested,E6 uses simplified Layer 2 DD breaker comparison; full position-aware risk backtest is not available
2025-2026 momentum,not_backtested,E6 uses simplified Layer 2 DD breaker comparison; full position-aware risk backtest is not available
