as_of_date,portfolio_kind,row_type,ticker,current_weight,target_portfolio_weight,target_combined_weight,delta_portfolio_weight,preview_action,review_action,review_reason,review_quantity_delta,review_trade_value_delta_usd,review_order_count,review_order_status,cash_policy_flag,macro_recommended_cash_floor,macro_cash_raise_gate,macro_cash_raise_confirmation_count
2026-05-27,concentrated,equity,ETR,0.3509286072913614,0.0,0.0,-0.3509286072913614,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-2346.0,-261602.46501159668,1,ready,,0.05,reentry_holdback_only,0.0
2026-05-27,concentrated,equity,PR,0.3461445724813042,0.0,0.0,-0.3461445724813042,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-13349.0,-258036.16898155207,1,ready,,0.05,reentry_holdback_only,0.0
2026-05-27,concentrated,equity,PEG,0.182134818091058,0.0,0.0,-0.182134818091058,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-1701.0,-135773.819480896,1,ready,,0.05,reentry_holdback_only,0.0
2026-05-27,concentrated,equity,THC,0.1207134993547143,0.0,0.0,-0.1207134993547143,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-497.0,-89986.8187866211,1,ready,,0.05,reentry_holdback_only,0.0
2026-05-27,concentrated,cash,CASH,7.850278156192659e-05,0.0,0.02435708793620814,,DEPLOY_CASH_REVIEW,DEPLOY_CASH_REVIEW,Combined cash is above target; review deploy candidates before acting.,0.0,0.0,0,,cash_above_target,0.05,reentry_holdback_only,0.0
2026-05-27,main,equity,MU,0.1166038942047128,0.0,0.1631282553376822,-0.1166038942047128,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-54.0,-50134.13854980469,1,ready,,0.05,reentry_holdback_only,0.0
2026-05-27,main,equity,WDC,0.0728112916122047,0.0559856850501207,0.18841363619844836,-0.016825606562084004,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-13.0,-6897.799682617188,1,ready,,0.05,reentry_holdback_only,0.0
2026-05-27,main,equity,LRCX,0.0697272784341723,0.0559856850501207,0.020478964860076134,-0.0137415933840516,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-18.0,-5740.739868164063,1,ready,,0.05,reentry_holdback_only,0.0
2026-05-27,main,equity,ETR,0.0440902177150277,0.0,0.0,-0.0440902177150277,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-170.0,-18956.70036315918,1,ready,,0.05,reentry_holdback_only,0.0
2026-05-27,main,equity,PR,0.0436996154317923,0.0,0.0,-0.0436996154317923,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-972.0,-18788.759925842285,1,ready,,0.05,reentry_holdback_only,0.0
