as_of_date,account_source,approval_status,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,target_weight,target_value_usd,delta_weight,delta_value_usd,suggested_action,suggested_quantity_delta,preview_trade_value_delta_usd,preview_order_count,preview_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,portfolio_sources,source_current,source_target,risk_state,block_reason
2026-05-27,simulated_broker_replay,simulation_ready_preview_only,cash,CASH,0.0,1.0,101639.8852875365,0.08647183361463207,0.02435708793620814,28629.572431730237,-0.06211474567842393,-73010.31285580626,DEPLOY_CASH,0.0,0.0,0,,,,0.0,,,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,recovery,
2026-05-27,simulated_broker_replay,simulation_ready_preview_only,equity,ON,0.0,124.88999938964844,0.0,0.0,0.23859674079701,280449.0705339296,0.23859674079701,280449.0705339296,BUY,2244.0,280253.1586303711,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,recovery,
2026-05-27,simulated_broker_replay,simulation_ready_preview_only,equity,WDC,59.0,530.5999755859375,31305.398559570312,0.026633591801336422,0.18841363619844836,221463.33169206048,0.16178004439711194,190157.93313249017,MIXED_REVIEW,359.0,190485.39123535156,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,recovery,
2026-05-27,simulated_broker_replay,simulation_ready_preview_only,equity,MU,54.0,928.4099731445312,50134.13854980469,0.04265245749567194,0.1631282553376822,191742.6341803904,0.12047579784201025,141608.4956305857,MIXED_REVIEW,152.0,141118.31591796875,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,recovery,
2026-05-27,simulated_broker_replay,simulation_ready_preview_only,equity,GOOG,0.0,384.8299865722656,0.0,0.0,0.08013375666903863,94190.04426109746,0.08013375666903863,94190.04426109746,BUY,244.0,93898.5167236328,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,recovery,
2026-05-27,simulated_broker_replay,simulation_ready_preview_only,equity,SNDK,0.0,1589.93994140625,0.0,0.0,0.07918259911574628,93072.04386066823,0.07918259911574628,93072.04386066823,BUY,56.0,89036.63671875,1,cash_scaled,,,0.0,,concentrated,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,recovery,
2026-05-27,simulated_broker_replay,simulation_ready_preview_only,equity,VRT,44.0,319.7799987792969,14070.319946289062,0.011970560197487174,0.029263144450932446,34396.201870779994,0.01729258425344527,20325.881924490932,BUY,63.0,20146.139923095703,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,recovery,
2026-05-27,simulated_broker_replay,simulation_ready_preview_only,equity,LRCX,94.0,318.9299926757813,29979.41931152344,0.025505492762369637,0.020478964860076134,24071.186560723258,-0.005026527902293503,-5908.232750800184,SELL,-18.0,-5740.739868164063,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,recovery,
2026-05-27,simulated_broker_replay,simulation_ready_preview_only,equity,UMC,0.0,22.21999931335449,0.0,0.0,0.01688804470430153,19850.38196513441,0.01688804470430153,19850.38196513441,BUY,893.0,19842.45938682556,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,recovery,
2026-05-27,simulated_broker_replay,simulation_ready_preview_only,equity,RKLB,0.0,150.22999572753906,0.0,0.0,0.01607518007469587,18894.932493857847,0.01607518007469587,18894.932493857847,BUY,125.0,18778.749465942383,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,recovery,
