rebalance_date,ticker,action,reason,stage,score,bad_months,distribution_risk,theme_event_risk,theme_structural_growth
2019-04-30,NOW,enter,monster_scout,scout,1.393819744516775,0,0.3672253274665397,0.35,1.0
2019-04-30,ALGN,enter,monster_scout,scout,1.3775872145854384,0,0.5299106625000946,0.35,0.35
2019-04-30,CDNS,enter,monster_scout,scout,1.3547328844484254,0,0.4061809542536485,0.35,0.35
2019-05-31,NOW,hold,hold,confirm,0.9170869408635413,0,0.5259785323702689,0.35,1.0
2019-05-31,ALGN,trim,distribution_trim,scout,0.48369400466906204,0,0.866236407293981,0.35,0.35
2019-05-31,CDNS,hold,watch_stale,scout,0.31649678269608533,1,0.5259785323702689,0.35,0.35
2019-05-31,SBAC,enter,monster_scout,scout,0.9861917010639445,0,0.5259785323702689,0.35,0.35
2019-05-31,BR,enter,monster_scout,scout,0.9642403917692768,0,0.5259785323702689,0.35,0.35
2019-05-31,SHOP,enter,monster_scout,scout,0.9384780461877381,0,0.5259785323702689,0.35,0.35
2019-06-28,NOW,hold,hold,confirm,0.8008190898116667,0,0.0516149525445256,0.35,1.0
2019-06-28,ALGN,trim,distribution_trim,scout,0.12426735620636925,1,0.8208780313850029,0.35,0.35
2019-06-28,CDNS,hold,hold,confirm,0.8186168806657728,0,0.1758980694768895,0.35,0.35
2019-06-28,SBAC,hold,hold,scout,0.6833288502478492,0,0.0516149525445256,0.35,0.35
2019-06-28,BR,hold,hold,confirm,0.8654600079295678,0,0.1619163951527758,0.35,0.35
2019-06-28,SHOP,hold,hold,confirm,0.77277637632085,0,0.3594822239715212,0.35,0.35
2019-06-28,ADBE,enter,monster_scout,scout,1.1444497001523362,0,0.0516149525445256,0.15,1.0
2019-06-28,HEI,enter,monster_scout,scout,1.0813938806878687,0,0.509923840889344,0.35,0.35
2019-07-31,NOW,hold,watch_stale,confirm,0.05315707171652195,1,0.2846848712565041,0.35,1.0
2019-07-31,ALGN,exit,failed_recovery_after_peak,scout,,,,,
