portfolio,candidate_id,source,valid_for_production,metrics_valid,invalid_reason,target_pass,cagr,cagr_target,cagr_gap_pp,max_dd,max_dd_target,max_dd_gap_pp,sharpe,avg_turnover_monthly,governance_action,distance_to_target_pp,rank_score,notes,params
main,main_v2_position_aware_risk_proxy,sidecar:outputs/position_aware_risk_replay/metrics.json#with_position_risk,False,True,,True,0.36401077378048763,0.3,0.0,-0.12808026666674188,-0.15,0.0,1.7347903746938673,,target_pass_review,0.0,1000.3602825012744,Monthly proxy for position-level stops/decay. Target pass here is not production evidence until weekly/intramonth replay confirms it.,"{""data_mode"": ""monthly_position_proxy"", ""experiment_id"": ""position_aware_risk_replay"", ""hard_stop"": -0.08, ""risk_exit_count"": 210, ""risk_exit_rate"": 0.2346368715083799, ""trailing_stop"": -0.15}"
main,orchestrator_replay_main_proxy,sidecar:outputs/orchestrator_replay/concentrated_balanced/metrics.json#metrics.main_proxy,False,True,,True,0.33755938711108113,0.3,0.0,-0.13328782842211195,-0.15,0.0,1.9815042113363863,,target_pass_review,0.0,1000.3372031228112,Orchestrator replay proxy for main returns; discovery-only until wired as a true portfolio path.,"{""data_mode"": ""historical_concentrated_monthly"", ""experiment_id"": ""E4_concentrated_balanced_replay"", ""valid_for_promotion"": true}"
main,main_rebalance_interval_fixed_interval_I1,latest_run_report:outputs/reports/rebalance_interval_comparison.csv,False,True,,False,0.29906599056710004,0.3,0.0934,-0.15188929509575044,-0.15,0.1889,1.791559050925233,0.521203548309282,blocked_both,0.2823,0.006999930191839532,Comparison artifact; requires champion/challenger gate before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""1""}"
main,main_latest_champion,latest_run:outputs/backtest_metrics.json,False,True,,False,0.29661380780480173,0.3,0.3386,-0.1565521458123409,-0.15,0.6552,1.7776333218625067,0.5301673508759183,blocked_both,0.9938,-0.7086329702555658,"Legacy target-weight champion artifact. Useful for research comparison, but not production-compatible after broker-ledger replay is available.",{}
main,main_rebalance_interval_adaptive_I1,latest_run_report:outputs/reports/rebalance_interval_comparison.csv,False,True,,False,0.29661380780480173,0.3,0.3386,-0.1565521458123409,-0.15,0.6552,1.7776333218625067,0.5301673508759183,blocked_both,0.9938,-0.7086329702555658,Comparison artifact; requires champion/challenger gate before production.,"{""policy_mode"": ""adaptive"", ""rebalance_interval_months"": ""1""}"
main,main_sleeve_cap_policy_sleeve_cap_policy_I1,latest_run_report:outputs/reports/sleeve_cap_policy_comparison.csv,False,True,,False,0.2828651628813701,0.3,1.7135,-0.13350444615712376,-0.15,0.0,1.666181398593997,0.5006482959640286,needs_alpha_boost,1.7135,-1.4373462548568767,Comparison artifact; requires champion/challenger gate before production.,"{""policy_mode"": ""sleeve_cap_policy"", ""rebalance_interval_months"": ""1""}"
main,main_sleeve_cap_policy_sleeve_cap_policy_I1,latest_run_report:outputs/reports/sleeve_cap_policy_comparison.csv,False,True,,False,0.2826378319719425,0.3,1.7362,-0.1571961889088166,-0.15,0.7196,1.6402455568696293,0.5197935282437129,blocked_both,2.4558,-2.187551807250721,Comparison artifact; requires champion/challenger gate before production.,"{""policy_mode"": ""sleeve_cap_policy"", ""rebalance_interval_months"": ""1""}"
main,main_sleeve_cap_policy_sleeve_cap_policy_I1,latest_run_report:outputs/reports/sleeve_cap_policy_comparison.csv,False,True,,False,0.2809054516058229,0.3,1.9095,-0.1607656209720736,-0.15,1.0766,1.6327131418508383,0.5082032917007049,blocked_both,2.986,-2.7206869084738483,Comparison artifact; requires champion/challenger gate before production.,"{""policy_mode"": ""sleeve_cap_policy"", ""rebalance_interval_months"": ""1""}"
main,main_rebalance_interval_fixed_interval_I6,latest_run_report:outputs/reports/rebalance_interval_comparison.csv,False,True,,False,0.24790918894934255,0.3,5.2091,-0.0994519375190871,-0.15,0.0,1.6156452316982848,0.1406587999862646,needs_alpha_boost,5.2091,-4.958694592738162,Comparison artifact; requires champion/challenger gate before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""6""}"
main,main_rebalance_interval_fixed_interval_I3,latest_run_report:outputs/reports/rebalance_interval_comparison.csv,False,True,,False,0.22619117888904428,0.3,7.3809,-0.12270579181873131,-0.15,0.0,1.5792088659337677,0.23099762539394808,needs_alpha_boost,7.3809,-7.159918492433471,Comparison artifact; requires champion/challenger gate before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""3""}"
