rebalance_date,ticker,weight,baseline_weight,stage,months_held,cum_return,peak_return,period_forward_return,weighted_forward_return,monster_onset_score,sector,portfolio_defensive_rotation_action
2019-04-30,NOW,0.33,0.0639943405669794,scout,1,-0.04085514798744905,0.0,-0.040855147987449,-0.01348219883585817,1.393819744516775,Information Technology,promote_monster_early
2019-04-30,CDNS,0.33,0.0435942300007817,scout,1,-0.07999999999999996,0.0,-0.08,-0.026400000000000003,1.3547328844484254,Information Technology,promote_monster_early
2019-04-30,EL,0.33,0.0430026885849006,scout,1,-0.07999999999999996,0.0,-0.08,-0.026400000000000003,1.0222139046502248,Consumer Staples,neutral
2019-05-31,NOW,0.10771954730723651,0.0863999999999999,confirm,2,0.03232535585954244,0.03232535585954244,0.0762976558685986,0.008218748950768759,0.9170869408635413,Information Technology,promote_monster_early
2019-05-31,CDNS,0.2608942794054764,,scout,2,0.06589791711267368,0.06589791711267368,0.1585846925137757,0.041373839078120554,0.31649678269608533,Information Technology,neutral
2019-05-31,EL,0.2608942794054764,,scout,2,0.04026494621352872,0.04026494621352872,0.1307227676234006,0.03410482226099664,0.009682855072722374,Consumer Staples,neutral
2019-05-31,SHOP,0.023233627850580453,0.0288,scout,1,0.12512764973378965,0.12512764973378965,0.1251276497337896,0.0029071692477326497,0.9384780461877381,Software,neutral
2019-05-31,PYPL,0.02525808340767414,0.0313094798117308,scout,1,0.05067973659302649,0.05067973659302649,0.0506797365930264,0.0012800730139456162,0.8629956182479849,Financials,neutral
2019-05-31,AMT,0.04200018262355605,0.0520626940974349,scout,1,-0.014245334678866906,0.0,-0.0142453346788669,-0.000598306658046086,0.8206976222766361,Real Estate,neutral
2019-06-28,NOW,0.12423674977689457,0.0759369440460567,confirm,3,0.015448853611271796,0.03232535585954244,-0.0163480458486064,-0.002031028081434513,0.8008190898116667,Information Technology,neutral
2019-06-28,CDNS,0.33,,confirm,3,0.11246493325620377,0.11246493325620377,0.0436880637403549,0.014417061034317119,0.8186168806657728,Information Technology,neutral
2019-06-28,EL,0.27066453945084323,,scout,3,0.060746045801494786,0.060746045801494786,0.0196883492638249,0.0053289379860405155,0.5870096290052065,Consumer Staples,neutral
2019-06-28,SHOP,0.08392865326849087,0.0512995185285794,confirm,2,0.2177702198395275,0.2177702198395275,0.082339608423682,0.006910652445654517,0.77277637632085,Software,neutral
2019-06-28,PYPL,0.002716347411812784,0.001660306807695,confirm,2,-0.005761062271518402,0.05067973659302649,-0.0537183662145822,-0.00014591774503379168,0.7842383474752731,Financials,neutral
2019-06-28,AMT,0.047894026630364316,0.0452418777838034,scout,2,0.01032625703609047,0.01032625703609047,0.0249266806228631,0.0011938391055579915,0.24345445830651433,Real Estate,neutral
2019-06-28,ADBE,0.051929319835646554,0.0490537151852435,scout,1,-0.0013353160166402755,0.0,-0.0013353160166403,-6.934205250977568e-05,1.1444497001523362,Information Technology,neutral
2019-06-28,HEI,0.030887370175296323,0.0291769710097399,scout,1,0.01929970901171907,0.01929970901171907,0.019299709011719,0.000596117256520467,1.0813938806878687,Industrials,neutral
2019-06-28,V,0.0577429934506513,0.088834926710603,scout,1,0.022015924410047516,0.022015924410047516,0.0220159244100475,0.0012712653790194067,0.8291111550868427,Financials,neutral
2019-07-31,NOW,0.07892480253997161,0.0677227949236204,confirm,4,-0.03320396794989544,0.03232535585954244,-0.0479126264096332,-0.0037814945785517294,0.05315707171652195,Information Technology,neutral
2019-07-31,CDNS,0.33,,confirm,4,0.04623780348644213,0.11246493325620377,-0.0595318807721099,-0.01964552065479627,0.5869931231521643,Information Technology,neutral
2019-07-31,EL,0.20002295162993367,,scout,4,0.16890534325433704,0.16890534325433704,0.1019653081724358,0.020395401904506408,0.4886500861744961,Consumer Staples,neutral
2019-07-31,SHOP,0.0768641879537249,0.0659546488586324,confirm,3,0.40002924860907396,0.40002924860907396,0.1496661897295894,0.011503970137693012,0.5213197024064363,Software,neutral
2019-07-31,PYPL,0.003102344486551345,,confirm,3,-0.00864159441294976,0.05067973659302649,-0.0028972232248442,-8.988184497903913e-06,-0.1347665234028704,Financials,rotate_out_stale_core
2019-07-31,ADBE,0.058011876989514745,0.0497780966446573,confirm,2,-0.05107657625258577,0.0,-0.0498077693481092,-0.002889442188544634,0.9000736051562384,Information Technology,neutral
2019-07-31,HEI,0.056147954358680606,0.0481787255215234,confirm,2,0.061102889553014794,0.061102889553014794,0.04101166729639,0.0023027212235310996,0.9873560139243899,Industrials,neutral
