rebalance_date,net_return,drawdown,regime_state
2022-03-31,-0.14937089208766877,-0.18500177313003596,
2025-10-31,-0.11968422148173158,-0.11968422148173152,
2022-05-31,-0.10901816284295202,-0.27518613436846795,
2021-12-31,-0.08378943523582705,-0.08378943523582716,
2019-04-30,-0.06875719883585818,-0.06875719883585818,
2022-08-31,-0.06573881722377295,-0.2852615694123267,
2025-03-31,-0.0628640086895121,-0.13078332245108315,
2022-11-30,-0.062259982658011755,-0.27147271400994144,
2020-02-28,-0.059685453782942564,-0.08105014827044088,
2025-01-31,-0.05846718761342778,-0.05846718761342773,
