strategy,status,n,avg_return,median_return,hit_rate,loss_rate,worst_return,best_return,trade_sharpe
hold_3m_return,event_level,28,0.32216462794026635,0.3094141745541408,0.8928571428571429,0.10714285714285714,-0.06394467883746813,0.8620460060622035,1.3483563779595056
hold_6m_return,event_level,28,0.8995702614168388,0.7664819986380245,1.0,0.0,0.5047478992588612,2.752749146539351,1.8238819948335703
hold_12m_return,event_level,28,2.3026255087433944,1.5510745538247084,1.0,0.0,0.7982026667040656,7.5120303308718785,1.3058201082547063
hold_18m_return,event_level,19,2.8050790684330003,1.8960336467509826,1.0,0.0,0.9011013405286403,13.037434129028082,1.019405465226265
trail20_after_50pct_return,event_level,27,1.6251830194651058,1.1735219892123556,1.0,0.0,0.3295917836093556,6.015578054602121,1.1427571660585194
ma50_5d_after_50pct_return,event_level,25,1.2299340999387296,1.0437341105470326,1.0,0.0,0.2751829321058068,5.3771149332937105,1.2719826248173345
ma200_after_50pct_return,event_level,19,2.5507671323310137,1.1760435860414202,1.0,0.0,0.1526945609798036,18.142335887099815,0.6467194904839343
