ticker,target_weight,Name,sector,portfolio_sleeve_label
GLW,0.3777706389406775,CORNING INC,Information Technology,future_winner
WDC,0.3568348105118002,WESTERN DIGITAL CORP,Information Technology,future_winner
MU,0.2653945505475223,MICRON TECHNOLOGY INC,Information Technology,future_winner
