comparison_method,rebalance_date,target_cash_weight,target_stock_weight,broker_cash_date,broker_cash_weight,cash_drift
rebalance_day_next_close,2019-07-31,0.0785,0.9214999999999999,2019-08-01,0.0770269006605515,-0.0014730993394485026
rebalance_day_next_close,2019-09-30,0.4952706348335569,0.5047293651664431,2019-10-01,0.4951821735996849,-8.846123387196148e-05
rebalance_day_next_close,2019-10-31,0.1860830507011417,0.8139169492988582,2019-11-01,0.1860801400856594,-2.910615482298873e-06
rebalance_day_next_close,2019-12-31,0.0785000000000002,0.9214999999999998,2020-01-02,0.0767389919784749,-0.00176100802152529
rebalance_day_next_close,2020-03-31,0.97125,0.028749999999999797,2020-04-01,0.9709060568282424,-0.00034394317175756584
rebalance_day_next_close,2020-04-30,0.72,0.27999999999999986,2020-05-01,0.7203164294988794,0.0003164294988794447
rebalance_day_next_close,2020-06-30,0.027870335093231,0.9721296649067689,2020-07-01,0.0263869414313974,-0.0014833936618335979
rebalance_day_next_close,2020-08-31,0.05,0.9499999999999997,2020-09-01,0.0474644823090923,-0.0025355176909077
rebalance_day_next_close,2020-09-30,0.4725899787643149,0.5274100212356849,2020-10-01,0.4703327924925918,-0.0022571862717231106
rebalance_day_next_close,2020-11-30,0.2846040819946107,0.7153959180053893,2020-12-01,0.287933641267616,0.0033295592730053225
rebalance_day_next_close,2021-03-31,0.5327899848076498,0.46721001519235017,2021-04-01,0.5332314329304068,0.0004414481227569267
rebalance_day_next_close,2021-06-30,1.1102230246251565e-16,0.9999999999999999,2021-07-01,0.0009282483447881,0.000928248344787989
rebalance_day_next_close,2021-08-31,0.1505171788463538,0.8494828211536459,2021-09-01,0.1499642808342352,-0.0005528980121186078
rebalance_day_next_close,2021-09-30,0.4654743961421329,0.5345256038578671,2021-10-01,0.4636053536254574,-0.0018690425166754676
rebalance_day_next_close,2021-11-30,0.6134920182736237,0.38650798172637635,2021-12-01,0.6120899366344414,-0.0014020816391822066
rebalance_day_next_close,2022-01-31,0.7579645686148597,0.2420354313851401,2022-02-01,0.7594515933772521,0.001487024762392375
rebalance_day_next_close,2022-02-28,0.8615786859486231,0.13842131405137678,2022-03-01,0.8601457418038297,-0.0014329441447933355
rebalance_day_next_close,2022-03-31,0.9449,0.0551,2022-04-01,0.9458847189640566,0.0009847189640566079
rebalance_day_next_close,2022-05-31,0.8725,0.1274999999999997,2022-06-01,0.8738035388495551,0.0013035388495550304
