rebalance_date,next_rebalance_date,regime_label,core_target,future_target,early_target,cash_target_used,cash_weight,cash_weight_start,cash_weight_end,stock_weight_start,stock_weight_end,rebalance_action,due_sleeves,active_rebalance_interval_months,target_n,drawdown_before_month,drawdown_after_month,equity_after_month,regime_state,style_breakout_preference,style_turnaround_preference,style_quality_compounder_preference,style_cash_defense_preference,style_liquidity_tailwind_score,style_rate_pressure_score,style_inflation_pressure_score,style_overheat_risk_score,market_style_regime_label,regime_state_from_candidates,macro_snapshot_source,index_trend_damage_score,liquidity_drain_score,breadth_credit_stress_score,event_shock_score,cash_raise_confirmation_count,confirmed_cash_raise,macro_risk_score,macro_risk_state,macro_style_state,recommended_cash_floor,recommended_target_n,recommended_core_capacity,recommended_future_capacity,recommended_early_capacity,recommended_concentrated_capacity,recommended_tactical_capacity,recommended_monster_exception_capacity,cash_raise_gate,monster_exception_allowed,recommended_new_buy_policy,recommended_trim_policy,recommended_action,research_only,production_activation_allowed
2019-05-31,2019-06-28,risk_off_alert,0.18,0.36,0.18,0.28,0.2687043810270493,0.28,0.2687043810270493,0.72,0.7312956189729507,initial_rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.039537345761823,bear,0.04431801338411219,0.192176600526103,0.4202811447616173,0.5907781509154042,0.35397830820614884,0.0,0.0,0.23519382804866418,cash_defense,bear,regime_by_month,0.73,0.17979656497219879,0.8658501679119319,0.0,2,True,0.6431191748254361,red,cash_defense,0.28,16,0.35,0.25,0.12,0.05,0.0,0.03,confirmed_long_trend_plus_liquidity_or_breadth,True,no_new_buy_except_confirmed_monster_scout_or_top_quality,half_trim_then_exit_relative_losers,defend_half_trim_stale_leaders_no_tactical_new_buys,True,False
2019-06-28,2019-07-31,balanced,0.5,0.3,0.2,0.0,0.0002824409205262,0.0,0.0002824409205262,1.0000000000000002,0.9997175590794736,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.0590742069700332,neutral,0.32193557248415955,0.24538235314617343,0.34864423701144365,0.028630947181852603,0.13800500119519427,0.0,0.0,0.10295148504810325,balanced,neutral,regime_by_month,0.0,0.06251598632647175,0.01288392623183367,0.0,0,False,0.01820578182798467,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2019-07-31,2019-08-30,balanced,0.5,0.3,0.2,0.0,0.0331763485589146,0.0,0.0331763485589146,1.0,0.9668236514410852,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.062939954869009,neutral,0.1951683942016156,0.2338586473769948,0.5018283905093154,0.1761568336127493,0.15358669956814808,0.0897116306671677,0.0765661184771924,0.13967374955710712,quality_compounder,neutral,regime_by_month,0.0,0.1400341595727453,0.1592705751257372,0.0,0,False,0.06686265491833376,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2019-08-30,2019-09-30,balanced,0.5,0.3,0.2,0.0,0.0385860915624924,0.0,0.0385860915624924,1.0,0.9614139084375074,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.070760827359552,neutral,0.14987077007588145,0.15741243443773492,0.534357869995439,0.4100184017202097,0.14334730093386283,0.0,0.0,0.2279744147525191,quality_compounder,neutral,regime_by_month,0.0,0.1632638332011595,0.2645082807740944,0.0,0,False,0.09371761445510876,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2019-09-30,2019-10-31,balanced,0.5,0.3,0.2,0.0,0.0,0.0,0.0,1.0,1.0,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.0772663223779293,neutral,0.20558283176661382,0.3027605333947481,0.512500800597521,0.07462330854545762,0.24772219257536446,0.46685658563681076,0.427705380620016,0.20329070588111897,quality_compounder,neutral,regime_by_month,0.0,0.3064086354428253,0.11358048884545593,0.0,0,False,0.09931825662979751,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2019-10-31,2019-11-29,growth_reentry_alert,0.5,0.3,0.2,0.0,0.0,0.0,0.0,1.0,1.0,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,20,0.0,0.0,1.0796667131011892,neutral,0.559047551319532,0.41027605754144364,0.4857770935475667,0.011230382130235,0.4135472243113166,0.3249096942471594,0.4148573589770666,0.15363008543459042,breakout_growth,neutral,regime_by_month,0.1,0.22206175115139457,0.00505367195860575,0.0,0,False,0.10652617217956979,recovery,breakout_growth,0.05,14,0.25,0.4,0.3,0.1,0.03,0.1,reentry_holdback_only,True,staged_scout_then_confirm,keep_cash_until_confirmation,staged_reentry_scout_then_scale_confirmed_new_leaders,True,False
2019-11-29,2019-12-31,balanced,0.5,0.3,0.2,0.0,0.0292394226111801,0.0,0.0292394226111801,1.0,0.97076057738882,rebalance,"core_compounder,early_scout,future_winner",1,21,0.0,0.0,1.0906497484564284,bull,0.39823041848998825,0.32625508233771816,0.36518685682831775,0.02208585396096119,0.4318487666999615,0.1641522447202206,0.07750073440949559,0.11186092262670629,balanced,bull,regime_by_month,0.0,0.09835029894550265,0.009938634282432536,0.0,0,False,0.02657530159286217,green,breakout_growth,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_future_winners_and_monster_breakouts,True,False
2019-12-31,2020-01-31,balanced,0.5,0.3,0.2,0.0,0.0594686893824318,0.0,0.0594686893824318,1.0,0.9405313106175682,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.137780284748127,neutral,0.37469655605889324,0.2815566589898174,0.5445122355061843,0.09487596389833437,0.18057063733538498,0.5333430296748346,0.7352574879210987,0.20988856384591031,quality_compounder,neutral,regime_by_month,0.0,0.3999502483019805,0.12269418375425048,0.0,1,False,0.12452639882634522,yellow,quality_compounder,0.05,14,0.35,0.35,0.2,0.1,0.0,0.08,no_big_cash_without_second_confirmation,True,scout_only_top_relative_strength_or_structural_turnaround,half_trim_stale_leaders,slow_new_buys_scout_only_require_confirmation,True,False
2020-01-31,2020-02-28,balanced,0.5,0.3,0.2,0.0,0.2611638550779037,0.0,0.2611638550779037,1.0,0.7388361449220963,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.0444126272481794,1.087248473071281,neutral,0.22010737728519858,0.11988376408427152,0.5982152308706474,0.5048248423345577,0.1251908177343617,0.0,0.0,0.27523747722524217,quality_compounder,neutral,regime_by_month,0.0,0.19349338213852382,0.30717117905055097,0.0,0,False,0.10980758134474115,green,quality_compounder,0.03,12,0.3,0.45,0.25,0.2,0.05,0.15,none,True,normal,winner_hold_stale_watch,favor_core_compounders_long_hold,True,False
2020-02-28,2020-03-31,risk_off_alert,0.18,0.36,0.18,0.28,0.8514562477331363,0.2794939875286971,0.8514562477331363,0.7205060124713029,0.1485437522668637,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.0444126272481794,-0.0925673892045092,1.0324589343006298,bear,0.04831231397268142,0.1721468481168594,0.4553846715655032,0.6453811942759752,0.2040090351341076,0.0,0.0,0.26383381060748606,cash_defense,bear,regime_by_month,0.77,0.2114420974632815,0.8904215374241888,0.0,2,True,0.6759448318506582,red,cash_defense,0.28,16,0.35,0.25,0.12,0.05,0.0,0.03,confirmed_long_trend_plus_liquidity_or_breadth,True,no_new_buy_except_confirmed_monster_scout_or_top_quality,half_trim_then_exit_relative_losers,defend_half_trim_stale_leaders_no_tactical_new_buys,True,False
