date,signal_date,ticker,decision,reason,current_weight,target_weight,unrealized_return,held_days
2019-06-03,2019-05-31,HD,buy,staged_new_entry,0.0,0.0697809909428004,0.0,0
2019-06-03,2019-05-31,UNH,buy,staged_new_entry,0.0,0.0697809909428004,0.0,0
2019-06-03,2019-05-31,SBUX,buy,staged_new_entry,0.0,0.0634243439356627,0.0,0
2019-06-03,2019-05-31,AMT,buy,staged_new_entry,0.0,0.0504,0.0,0
2019-06-03,2019-05-31,NOW,buy,staged_new_entry,0.0,0.0504,0.0,0
2019-06-03,2019-05-31,DHR,buy,staged_new_entry,0.0,0.0492539291396438,0.0,0
2019-06-03,2019-05-31,PEG,buy,staged_new_entry,0.0,0.0434849839167636,0.0,0
2019-06-03,2019-05-31,KO,buy,staged_new_entry,0.0,0.0333842195968162,0.0,0
2019-06-03,2019-05-31,SHOP,buy,staged_new_entry,0.0,0.0323661747504937,0.0,0
2019-06-03,2019-05-31,AZO,buy,staged_new_entry,0.0,0.0308846385445804,0.0,0
2019-06-03,2019-05-31,SUI,buy,staged_new_entry,0.0,0.0288988373357357,0.0,0
2019-06-03,2019-05-31,CMS,buy,staged_new_entry,0.0,0.0288,0.0,0
2019-06-03,2019-05-31,ELS,buy,staged_new_entry,0.0,0.0288,0.0,0
2019-06-03,2019-05-31,FDS,buy,staged_new_entry,0.0,0.0288,0.0,0
2019-06-03,2019-05-31,HEI,buy,staged_new_entry,0.0,0.0287552961423055,0.0,0
2019-06-03,2019-05-31,DG,buy,staged_new_entry,0.0,0.0286423897335469,0.0,0
2019-06-03,2019-05-31,ORLY,buy,staged_new_entry,0.0,0.0275392408719801,0.0,0
2019-06-03,2019-05-31,CSX,buy,staged_new_entry,0.0,0.02660396414687,0.0,0
2019-07-01,2019-06-28,ORCL,buy,staged_new_entry,0.0,0.1207218606536462,0.0,0
2019-07-01,2019-06-28,DHR,hold,skip_buy_inside_band,0.036115474886803424,0.0517687425402693,0.0928890888400773,28
2019-07-01,2019-06-28,MDT,buy,staged_new_entry,0.0,0.0399507593104374,0.0,0
2019-07-01,2019-06-28,WRB,buy,staged_new_entry,0.0,0.0397589981825047,0.0,0
2019-07-01,2019-06-28,DG,hold,skip_buy_inside_band,0.02038715003347827,0.0382380644241253,0.05325602681407027,28
2019-07-01,2019-06-28,ABT,buy,staged_new_entry,0.0,0.0373723658708624,0.0,0
2019-07-01,2019-06-28,AMT,hold,skip_buy_inside_band,0.032717924945276644,0.034812303567901,-0.02922693106131502,28
2019-07-01,2019-06-28,VEEV,buy,staged_new_entry,0.0,0.0327172541566292,0.0,0
2019-07-01,2019-06-28,KO,hold,skip_buy_inside_band,0.02328009050651393,0.0300598849917517,0.04047237135510984,28
2019-07-01,2019-06-28,SHOP,hold,skip_buy_inside_band,0.025178730293258674,0.0271808203341637,0.14973586460329447,28
2019-07-01,2019-06-28,YUM,buy,staged_new_entry,0.0,0.0271167721865353,0.0,0
2019-07-01,2019-06-28,ELS,hold,skip_buy_inside_band,0.019972893742318223,0.0262084918628891,0.02266470609593374,28
2019-07-01,2019-06-28,HEI,hold,skip_buy_inside_band,0.0204963253785384,0.0217180018964629,0.08433901968443114,28
2019-07-01,2019-06-28,SNPS,buy,staged_new_entry,0.0,0.0195912702300319,0.0,0
2019-07-01,2019-06-28,PEG,hold,skip_sell_inside_band,0.02895330655388808,0.000488926142082,-0.008284405931256456,28
2019-07-01,2019-06-28,AZO,hold,skip_sell_inside_band,0.021365627712294666,0.0003728404154483,0.05892161442675414,28
2019-07-01,2019-06-28,SUI,hold,skip_sell_inside_band,0.01945570227612479,0.0003318267459673,0.024007852705253407,28
2019-07-01,2019-06-28,CMS,hold,skip_sell_inside_band,0.01958738657545012,0.0003311756522914,0.011578999732820172,28
2019-07-01,2019-06-28,CSX,hold,skip_sell_inside_band,0.01908185276781951,0.0003136197754728,0.055153104784794627,28
2019-07-01,2019-06-28,ORLY,hold,skip_sell_inside_band,0.018682570878273904,0.000309160325432,0.00032064374621998404,28
2019-08-01,2019-07-31,ABT,hold,defer_target_exit_min_holding,0.026292391671777802,0.0,0.02263452133378796,31
2019-08-01,2019-07-31,AZO,hold,defer_target_exit_min_holding,0.021126428765610498,0.0,0.06280530076776114,59
2019-08-01,2019-07-31,CMS,hold,defer_target_exit_min_holding,0.019873172949874656,0.0,0.041765541315849086,59
2019-08-01,2019-07-31,CSX,sell,target_exit_policy,0.016205196093297257,0.0,-0.09044556252830449,59
2019-08-01,2019-07-31,DG,hold,defer_target_exit_min_holding,0.019580092613344483,0.0,0.02676638339039039,59
2019-08-01,2019-07-31,ELS,hold,defer_target_exit_min_holding,0.02023596244928258,0.0,0.05170904028401635,59
2019-08-01,2019-07-31,FDS,hold,defer_target_exit_min_holding,0.05754080965097112,0.0,-0.015197505983082782,59
2019-08-01,2019-07-31,HEI,hold,defer_target_exit_min_holding,0.020992911565242554,0.0,0.12730444957386733,59
2019-08-01,2019-07-31,PEG,hold,defer_target_exit_min_holding,0.02791909061117548,0.0,-0.029334245864341857,59
2019-08-01,2019-07-31,SBUX,hold,defer_target_exit_min_holding,0.1300024227976746,0.0,0.17480593597765792,59
2019-08-01,2019-07-31,SNPS,hold,defer_target_exit_min_holding,0.012693252600759163,0.0,0.008293476812165634,31
2019-08-01,2019-07-31,SUI,hold,defer_target_exit_min_holding,0.019818690067270182,0.0,0.058792331313782364,59
2019-08-01,2019-07-31,VEEV,hold,defer_target_exit_min_holding,0.02215821224415705,0.0,0.010827700857916067,31
2019-08-01,2019-07-31,YUM,hold,defer_target_exit_min_holding,0.019774594296581988,0.0,0.06804264483482836,31
2019-08-01,2019-07-31,ORCL,hold,skip_sell_inside_band,0.0800990621389294,0.0789880619151835,-0.03281853661299339,31
2019-08-01,2019-07-31,TXN,buy,staged_new_entry,0.0,0.0578290310318555,0.0,0
2019-08-01,2019-07-31,DHR,hold,skip_buy_inside_band,0.03464666381541022,0.0453171038758319,0.0642009641427228,59
2019-08-01,2019-07-31,AMT,hold,skip_buy_inside_band,0.033684952546983914,0.0413019418369198,0.0144890727597351,59
2019-08-01,2019-07-31,MDT,hold,skip_buy_inside_band,0.02835430642776273,0.03953144909999,0.04926108794008521,31
2019-08-01,2019-07-31,WRB,hold,skip_buy_inside_band,0.028203698986724497,0.0382245342611417,0.03583240515134478,31
2019-08-01,2019-07-31,CBRE,buy,staged_new_entry,0.0,0.0380789483755595,0.0,0
