as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,daily_review_action,daily_review_reason,monster_recommendation,monster_stage,monster_priority_score,monster_reason,risk_state,account_source,approval_status,target_weight,position_state,is_emerging_seat,cleanup_action,cleanup_reason,projected_weight_after_cleanup_review,operator_review_only
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,PR,11499.0,19.51000022888184,224345.49263191223,0.3041218531262784,18.6336612701416,10077.021686553957,7718.178037195205,2026-03-02,2026-03-02,102.0,1.0,11499.0,18.6336612701416,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only,0.0,EXIT_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,ETR,1834.0,111.11000061035156,203775.7411193848,0.2762375801910482,106.0512237548828,9277.796752929688,5731.762539901735,2026-03-02,2026-03-02,102.0,1.0,1834.0,106.0512237548828,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only,0.0,EXIT_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,AKAM,1324.0,133.5,176754.0,0.2396070159326919,115.75,23501.0,0.0,2026-04-01,2026-04-01,72.0,1.0,1324.0,115.75,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only,0.0,EXIT_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,BKNG,805.0,164.94000244140625,132776.70196533203,0.1799915664895708,166.96266174316406,-1628.240737915039,30212.52278541565,2026-04-01,2026-04-01,72.0,1.0,805.0,166.96266174316406,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only,0.0,EXIT_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-12,current_broker_ledger_mark_to_market,concentrated,cash,CASH,0.0,1.0,30.9710712590022,4.198426041056088e-05,1.0,0.0,0.0,,,,0.0,0.0,0.0,,,DEPLOY_CASH_REVIEW,Combined cash is above target; review deploy candidates before acting.,,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only,0.0,DEPLOY_CASH_REVIEW,False,CASH_NO_ACTION,cash row,4.198426041056088e-05,True
2026-06-12,current_broker_ledger_mark_to_market,main,equity,AMAT,83.0,567.25,47081.75,0.1324476881735719,350.18948731939474,18016.02255249024,4338.731642684935,2026-02-02,2026-04-01,130.0,3.0,83.0,350.18948731939474,target_rebalance,"core_compounder,future_winner",EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only,0.0336828109423192,EXIT_REVIEW,False,TRIM_REVIEW,current weight materially above target,0.0336828109423192,True
2026-06-12,current_broker_ledger_mark_to_market,main,equity,GOOG,83.0,358.1600036621094,29727.28030395508,0.0836270859079496,294.7226257324219,5265.302368164063,293.077582187648,2026-04-01,2026-04-01,72.0,1.0,83.0,294.7226257324219,target_rebalance,core_compounder,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only,0.0,EXIT_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-12,current_broker_ledger_mark_to_market,main,equity,PR,1208.0,19.51000022888184,23568.080276489258,0.0663003764157059,19.76821289315129,-311.9208984375,399.2656437563896,2026-03-02,2026-04-01,102.0,2.0,1208.0,19.76821289315129,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only,0.0,EXIT_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-12,current_broker_ledger_mark_to_market,main,equity,COST,18.0,982.3499755859376,17682.299560546875,0.049742834503539,995.1160278320312,-229.7889404296875,4110.083144912722,2026-04-01,2026-04-01,72.0,1.0,18.0,995.1160278320312,target_rebalance,core_compounder,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only,0.0,EXIT_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-12,current_broker_ledger_mark_to_market,main,equity,ETR,134.0,111.11000061035156,14888.74008178711,0.0418841526419451,106.0512237548828,677.8760986328125,3283.3738723373413,2026-03-02,2026-03-02,102.0,1.0,134.0,106.0512237548828,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only,0.0,EXIT_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
