rebalance_date,target_n,single_name_cap,gross_return,cost,turnover,net_return,cash_weight,n_positions,selected_tickers,equity,drawdown
2019-04-30,3,0.5,-0.07225217167147702,0.0025,0.5,-0.07475217167147702,0.0,3,"NOW,AMZN,MU",0.925247828328523,-0.07475217167147696
2019-05-31,3,0.5,0.07430225084712244,0.005,1.0,0.06930225084712244,0.0,3,"V,TGT,KO",0.9893695854231016,-0.010630414576898395
2019-06-28,3,0.5,0.014135611366389217,0.005,1.0,0.009135611366389216,0.0,3,"AMZN,HD,AAPL",0.9984080814532527,-0.0015919185467473396
2019-07-31,3,0.5,-0.019203064503985325,0.005,1.0,-0.024203064503985326,0.0,3,"GOOG,GOOGL,INTC",0.9742435462565393,-0.025756453743460694
2019-08-30,3,0.5,-0.02888720328257372,0.0038200875407847757,0.7640175081569551,-0.0327072908233585,0.0,3,"ABT,CRM,GOOG",0.9423786792563466,-0.05762132074365345
2019-09-30,3,0.5,0.0530311760729053,0.005,1.0,0.0480311760729053,0.0,3,"INTC,NRG,GOOGL",0.9876422355270601,-0.012357764472939903
2019-10-31,3,0.5,0.0049931855117774215,0.003853900068317029,0.7707800136634058,0.0011392854434603924,0.0,3,"CRM,GOOG,GOOGL",0.9887674419493427,-0.01123255805065726
2019-11-29,3,0.5,-0.03503085466435357,0.0025,0.5,-0.037530854664353575,0.0,3,"XYZ,CRM,GOOG",0.9516581547886973,-0.04834184521130269
2019-12-31,3,0.5,0.022429532283827238,0.005,1.0,0.017429532283827237,1.1102230246251565e-16,3,"AVGO,V,PLNT",0.9682451113207543,-0.031754888679245696
2020-01-31,3,0.5,0.008629371013651603,0.004999999999999999,0.9999999999999999,0.0036293710136516034,0.0,3,"XYZ,AMZN,PYPL",0.9717592320618917,-0.028240767938108258
2020-02-28,3,0.5,-0.2344364431538392,0.005,1.0,-0.23943644315383922,0.0,3,"ETSY,CSGP,HUBS",0.7390846579350862,-0.26091534206491385
2020-03-31,3,0.5,0.23468268232790912,0.005,1.0,0.22968268232790912,0.0,3,"AMZN,VEEV,MOH",0.908839604637022,-0.09116039536297804
2020-04-30,3,0.5,0.03830812830773007,0.0025,0.5,0.035808128307730065,0.0,3,"AMZN,ABT,COST",0.9413834498110111,-0.058616550188988925
2020-05-29,3,0.5,0.16537246676775966,0.003246685605409577,0.6493371210819154,0.16212578116235007,0.0,3,"SE,COST,ABT",1.094005976984929,0.0
2020-06-30,3,0.5,0.12934379333791457,0.004439161149296308,0.8878322298592616,0.12490463218861826,1.1102230246251565e-16,3,"MELI,NOW,SE",1.2306523911523817,0.0
2020-07-31,3,0.5,0.0937226555984805,0.005,1.0,0.0887226555984805,0.0,3,"MA,CMCSA,ORCL",1.339839139414041,0.0
2020-08-31,3,0.5,-0.04063459214957268,0.005,1.0,-0.045634592149572675,0.0,3,"AMZN,SE,JD",1.2786961267408468,-0.04563459214957266
2020-09-30,3,0.5,-0.09098901401043631,0.005,1.0,-0.09598901401043632,0.0,3,"MA,CMCSA,APH",1.1559553463160288,-0.13724318665480328
2020-10-30,3,0.5,0.19119826959993982,0.005,1.0,0.18619826959993982,0.0,3,"COST,MU,ADI",1.3711922315348726,0.0
2020-11-30,3,0.5,0.04184750546137858,0.005,1.0,0.036847505461378584,0.0,3,"CSCO,COR,BURL",1.4217172447749538,0.0
2020-12-31,3,0.5,0.022321609114823678,0.0026292060282016782,0.5258412056403357,0.019692403086622,1.1102230246251565e-16,3,"CSCO,CIEN,AZO",1.4497142738342637,0.0
2021-01-29,3,0.5,0.04218447412708382,0.0024999999999999996,0.49999999999999994,0.03968447412708382,0.0,3,"INTC,CSCO,CIEN",1.5072454224259038,0.0
2021-02-26,3,0.5,-0.07217205619176116,0.005,1.0,-0.07717205619176117,0.0,3,"DXCM,MSFT,V",1.390928193991677,-0.07717205619176115
2021-03-31,3,0.5,0.0735504578204117,0.002817958821401434,0.5635917642802868,0.07073249899901027,0.0,3,"MSFT,SPGI,MCO",1.4893120210808888,-0.01189812958008607
2021-04-30,3,0.5,-0.05726094066269131,0.005,1.0,-0.062260940662691305,0.0,3,"DXCM,MA,AMZN",1.3965860537081387,-0.07341828150299468
2021-05-28,3,0.5,0.02480023524496134,0.005,1.0,0.01980023524496134,0.0,3,"HD,DHR,V",1.424238786111392,-0.055071745503073366
2021-06-30,3,0.5,0.06585637521505247,0.004022744543917022,0.8045489087834043,0.061833630671135446,0.0,3,"AAPL,NOW,HD",1.51230464119931,0.0
2021-07-30,3,0.5,0.034269431927821024,0.0034772554560829785,0.6954510912165957,0.030792176471738045,0.0,3,"NOW,TWLO,AVGO",1.5588717925901476,0.0
2021-08-31,3,0.5,-0.0011859062702658518,0.005,1.0,-0.006185906270265852,0.0,3,"TSLA,PYPL,HD",1.5492287577938237,-0.0061859062702658285
2021-09-30,3,0.5,0.2661517092460857,0.0024999999999999996,0.49999999999999994,0.2636517092460857,0.0,3,"TSLA,LOW,MTCH",1.9576855677993554,0.0
2021-10-29,3,0.5,-0.004322228724683788,0.005,1.0,-0.009322228724683787,0.0,3,"DOCU,AAPL,ABT",1.9394355751653174,-0.009322228724683801
2021-11-30,3,0.5,0.04410058376793474,0.005,1.0,0.039100583767934745,0.0,3,"MU,ADI,PG",2.0152686383345815,0.0
2021-12-31,3,0.5,-0.14447473228324367,0.005,1.0,-0.14947473228324368,0.0,3,"DG,SBUX,BIO",1.7140368981407028,-0.1494747322832437
2022-01-31,3,0.5,-0.08461795179883445,0.005,1.0,-0.08961795179883446,0.0,3,"MA,V,SJM",1.5604284220217055,-0.22569706472917483
2022-02-28,3,0.5,-0.0010752603122550792,0.005,1.0,-0.006075260312255079,0.0,3,"LAD,KO,UNP",1.5509484131592823,-0.2304011566214882
2022-03-31,3,0.5,-0.13297661438098424,0.005,1.0,-0.13797661438098424,0.0,3,"FCX,AM,URI",1.3369538020320046,-0.3365877994623766
2022-04-29,3,0.5,-0.010535041956929015,0.005,1.0,-0.015535041956929015,0.0,3,"KO,GTLS,DG",1.3161841686229616,-0.3468939358324672
