ticker,side,quantity,fill_price,gross_value,fee_usd,cash_delta,cash_after,shares_after,date,signal_date,reason,target_weight,fill_mode
FDS,BUY,123.0,258.8158874511719,31834.35415649414,79.58588539123535,-31913.940041885377,68086.05995811462,123.0,2019-06-03,2019-05-31,target_rebalance,0.32,next_close
HEI,BUY,263.0,121.5122299194336,31957.716468811035,79.8942911720276,-32037.61075998306,36048.449198131566,263.0,2019-06-03,2019-05-31,target_rebalance,0.32,next_close
HEI,SELL,99.0,124.1807632446289,12293.895561218262,30.734738903045656,12263.160822315216,48311.61002044678,164.0,2019-06-04,2019-06-03,target_rebalance,0.2,next_close
FDS,SELL,46.0,266.3777770996094,12253.377746582031,30.63344436645508,12222.744302215577,60534.35432266236,77.0,2019-06-04,2019-06-03,target_rebalance,0.2,next_close
FDS,BUY,39.0,281.81005859375,10990.59228515625,27.476480712890627,-11018.06876586914,49516.28555679322,116.0,2019-06-12,2019-06-11,target_rebalance,0.32,next_close
HEI,BUY,97.0,126.18463134765625,12239.909240722656,30.59977310180664,-12270.509013824463,37245.77654296876,261.0,2019-06-12,2019-06-11,target_rebalance,0.32,next_close
HEI,BUY,63.0,126.44256591796875,7965.881652832031,19.91470413208008,-7985.7963569641115,29259.980186004646,324.0,2019-06-13,2019-06-12,target_rebalance,0.4,next_close
FDS,BUY,31.0,277.5010070800781,8602.531219482422,21.506328048706056,-8624.037547531128,20635.94263847352,147.0,2019-06-13,2019-06-12,target_rebalance,0.4,next_close
FDS,SELL,147.0,268.02288818359375,39399.36456298828,98.49841140747071,39300.86615158081,59936.80879005433,0.0,2019-07-01,2019-06-28,target_exit,,next_close
HEI,SELL,12.0,131.7604522705078,1581.1254272460938,3.9528135681152343,1577.1726136779785,61513.98140373231,312.0,2019-07-01,2019-06-28,target_rebalance,0.4,next_close
HD,BUY,230.0,178.43072509765625,41039.06677246094,102.59766693115235,-41141.66443939209,20372.31696434022,230.0,2019-07-01,2019-06-28,target_rebalance,0.4,next_close
HEI,SELL,312.0,136.9812774658203,42738.15856933594,106.84539642333985,42631.313172912596,63003.63013725282,0.0,2019-08-01,2019-07-31,target_exit,,next_close
HD,BUY,1.0,180.5945281982422,180.5945281982422,0.4514863204956055,-181.0460145187378,62822.58412273408,231.0,2019-08-01,2019-07-31,target_rebalance,0.4,next_close
CTAS,BUY,693.0,60.32117462158203,41802.57401275635,104.50643503189087,-41907.08044778824,20915.503674945838,693.0,2019-08-01,2019-07-31,target_rebalance,0.4,next_close
HD,SELL,114.0,177.17495727539062,20197.94512939453,50.49486282348633,20147.450266571046,41062.953941516884,117.0,2019-08-06,2019-08-05,target_rebalance,0.2,next_close
CTAS,SELL,347.0,59.892677307128906,20782.75902557373,51.95689756393433,20730.802128009796,61793.75606952668,346.0,2019-08-06,2019-08-05,target_rebalance,0.2,next_close
CTAS,SELL,346.0,60.530757904052734,20943.642234802246,52.359105587005615,20891.28312921524,82685.03919874193,0.0,2019-09-03,2019-08-30,target_exit,,next_close
HD,SELL,6.0,190.13209533691406,1140.7925720214844,2.851981430053711,1137.9405905914307,83822.97978933336,111.0,2019-09-03,2019-08-30,target_rebalance,0.2,next_close
RMD,BUY,161.0,129.8518524169922,20906.148239135742,52.26537059783936,-20958.413609733583,62864.56617959977,161.0,2019-09-03,2019-08-30,target_rebalance,0.2,next_close
HD,BUY,58.0,198.91688537597656,11537.17935180664,28.842948379516603,-11566.022300186158,51298.54387941361,169.0,2019-09-10,2019-09-09,target_rebalance,0.32,next_close
RMD,BUY,105.0,126.6378402709961,13296.97322845459,33.242433071136475,-13330.215661525726,37968.32821788789,266.0,2019-09-10,2019-09-09,target_rebalance,0.32,next_close
HD,BUY,42.0,198.6266326904297,8342.318572998047,20.85579643249512,-8363.174369430542,29605.153848457347,211.0,2019-09-11,2019-09-10,target_rebalance,0.4,next_close
RMD,BUY,67.0,126.00633239746094,8442.424270629883,21.106060676574707,-8463.530331306458,21141.62351715089,333.0,2019-09-11,2019-09-10,target_rebalance,0.4,next_close
HD,SELL,211.0,197.27772521972656,41625.600021362305,104.06400005340576,41521.5360213089,62663.15953845979,0.0,2019-10-01,2019-09-30,target_exit,,next_close
RMD,SELL,333.0,125.91206359863281,41928.71717834473,104.82179294586182,41823.895385398864,104487.05492385865,0.0,2019-10-01,2019-09-30,target_exit,,next_close
MLM,BUY,163.0,256.3644714355469,41787.40884399414,104.46852210998536,-41891.87736610413,62595.17755775453,163.0,2019-10-01,2019-09-30,target_rebalance,0.4,next_close
SHW,BUY,243.0,171.4847412109375,41670.79211425781,104.17698028564453,-41774.969094543456,20820.20846321107,243.0,2019-10-01,2019-09-30,target_rebalance,0.4,next_close
MLM,SELL,80.0,248.4738311767578,19877.906494140625,49.694766235351565,19828.211727905273,40648.42019111634,83.0,2019-10-03,2019-10-02,target_rebalance,0.2,next_close
SHW,SELL,122.0,170.9591064453125,20857.010986328125,52.142527465820315,20804.868458862304,61453.28864997864,121.0,2019-10-03,2019-10-02,target_rebalance,0.2,next_close
SHW,BUY,66.0,177.58424377441406,11720.560089111328,29.30140022277832,-11749.861489334107,49703.42716064453,187.0,2019-10-16,2019-10-15,target_rebalance,0.32,next_close
MLM,BUY,47.0,255.0349884033203,11986.644454956055,29.96661113739014,-12016.611066093445,37686.81609455109,130.0,2019-10-16,2019-10-15,target_rebalance,0.32,next_close
MLM,BUY,32.0,255.388916015625,8172.4453125,20.43111328125,-8192.87642578125,29493.93966876984,162.0,2019-10-17,2019-10-16,target_rebalance,0.4,next_close
SHW,BUY,48.0,176.4197235107422,8468.146728515625,21.17036682128906,-8489.317095336914,21004.622573432927,235.0,2019-10-17,2019-10-16,target_rebalance,0.4,next_close
MLM,SELL,162.0,251.87867736816406,40804.34573364258,102.01086433410644,40702.33486930847,61706.9574427414,0.0,2019-11-01,2019-10-31,target_exit,,next_close
SHW,SELL,235.0,182.43104553222656,42871.29570007324,107.17823925018311,42764.11746082306,104471.07490356445,0.0,2019-11-01,2019-10-31,target_exit,,next_close
BKNG,BUY,523.0,79.79021453857422,41730.28220367432,104.3257055091858,-41834.607909183505,62636.46699438095,523.0,2019-11-01,2019-10-31,target_rebalance,0.4,next_close
ORLY,BUY,1434.0,29.134000778198242,41778.15711593628,104.4453927898407,-41882.60250872612,20753.864485654827,1434.0,2019-11-01,2019-10-31,target_rebalance,0.4,next_close
BKNG,SELL,523.0,73.99527740478516,38699.53008270264,96.74882520675659,38602.78125749588,59356.64574315071,0.0,2019-12-02,2019-11-29,target_exit,,next_close
ORLY,SELL,1434.0,29.757333755493164,42672.0166053772,106.680041513443,42565.336563863755,101921.98230701446,0.0,2019-12-02,2019-11-29,target_exit,,next_close
AAPL,BUY,640.0,63.6181640625,40715.625,101.7890625,-40817.4140625,61104.56824451446,640.0,2019-12-02,2019-11-29,target_rebalance,0.4,next_close
BABA,BUY,218.0,186.4346160888672,40642.74630737305,101.60686576843261,-40744.35317314148,20360.215071372986,218.0,2019-12-02,2019-11-29,target_rebalance,0.4,next_close
AAPL,SELL,640.0,72.3338851928711,46293.6865234375,115.73421630859376,46177.95230712891,66538.1673785019,0.0,2020-01-02,2019-12-31,target_exit,,next_close
BABA,SELL,3.0,208.7144775390625,626.1434326171875,1.5653585815429687,624.5780740356445,67162.74545253754,215.0,2020-01-02,2019-12-31,target_rebalance,0.4,next_close
TSLA,BUY,1562.0,28.68400001525879,44804.40802383423,112.01102005958558,-44916.41904389382,22246.32640864372,1562.0,2020-01-02,2019-12-31,target_rebalance,0.4,next_close
TSLA,SELL,1562.0,52.0,81224.0,203.06,81020.94,103267.26640864371,0.0,2020-02-03,2020-01-31,target_exit,,next_close
BABA,BUY,75.0,202.38002014160156,15178.501510620117,37.94625377655029,-15216.447764396667,88050.81864424705,290.0,2020-02-03,2020-01-31,target_rebalance,0.4,next_close
GOOG,BUY,796.0,73.69198608398438,58658.82092285156,146.64705230712892,-58805.46797515869,29245.35066908836,796.0,2020-02-03,2020-01-31,target_rebalance,0.4,next_close
GOOG,SELL,124.0,66.42118835449219,8236.227355957031,20.590568389892578,8215.636787567139,37460.98745665549,672.0,2020-02-28,2020-02-27,target_rebalance,0.32,next_close
BABA,SELL,64.0,197.53656005859375,12642.33984375,31.605849609375,12610.733994140624,50071.72145079612,226.0,2020-02-28,2020-02-27,target_rebalance,0.32,next_close
GOOG,SELL,672.0,68.88992309570312,46294.0283203125,115.73507080078126,46178.29324951172,96250.01470030783,0.0,2020-03-02,2020-02-28,target_exit,,next_close
NOW,BUY,657.0,68.87999725341797,45254.158195495605,113.13539548873902,-45367.29359098434,50882.72110932349,657.0,2020-03-02,2020-02-28,target_rebalance,0.32,next_close
NOW,SELL,221.0,62.560001373291016,13825.760303497314,34.56440075874329,13791.195902738571,64673.917012062055,436.0,2020-03-10,2020-03-09,target_rebalance,0.2,next_close
BABA,SELL,86.0,196.00755310058594,16856.64956665039,42.141623916625974,16814.507942733766,81488.42495479582,140.0,2020-03-10,2020-03-09,target_rebalance,0.2,next_close
BABA,BUY,93.0,179.10296630859375,16656.57586669922,41.64143966674805,-16698.21730636597,64790.207648429845,233.0,2020-03-27,2020-03-26,target_rebalance,0.32,next_close
NOW,BUY,325.0,54.79999923706055,17809.999752044678,44.524999380111694,-17854.52475142479,46935.682897005056,761.0,2020-03-27,2020-03-26,target_rebalance,0.32,next_close
BABA,SELL,86.0,181.64816284179688,15621.742004394531,39.05435501098633,15582.687649383544,62518.3705463886,147.0,2020-03-30,2020-03-27,target_rebalance,0.2,next_close
NOW,SELL,297.0,57.27799987792969,17011.565963745117,42.5289149093628,16969.037048835755,79487.40759522436,464.0,2020-03-30,2020-03-27,target_rebalance,0.2,next_close
