ticker,name,sector,score_rank,score,missed_winner_score,mom_1m,mom_3m,mom_6m,mom_12m,relative_strength_composite,entry_quality_score,future_winner_score,early_scout_score,portfolio_sleeve_label,diagnosis,policy_probe,production_activation_allowed
SNDK,SanDisk,Information Technology,124,2.019710547472946,6.819249,0.5308928297844828,1.2465685502367676,3.9721298304630537,32.5704740068368,5.138132646120821,0.0,0.856604917914764,0.9082668985580564,unassigned,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name,ranking_mismatch",fundamental_acceleration_override_replay,False
INTC,Intel,Information Technology,108,2.1785724694885835,6.244557,0.5878831626725023,1.3246419002947891,1.870678236874884,4.054367766234222,5.138132646120821,0.0,0.7948102753503562,0.9681522532723928,core_compounder,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name,ranking_mismatch",fundamental_acceleration_override_replay,False
STX,Seagate Technology,Information Technology,35,3.586035401241093,5.444529,0.4957785193112729,0.8706016197313537,1.8205471973839615,6.659686759294576,5.138132646120821,0.0,0.6700448606352323,0.7126611648707875,future_winner,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name",fundamental_acceleration_override_replay,False
HIMX,Himax Technologies,Information Technology,472,-0.2063821672224176,5.301104,0.6912155006002987,1.4689119150182277,1.507894698041297,1.3338269756162044,4.904407369623343,0.0,0.9058370060600035,0.9681522532723928,early_scout,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name,ranking_mismatch",fundamental_acceleration_override_replay,False
LITE,Lumentum,Information Technology,21,4.093559075863363,5.281092,0.08918117200762543,0.7249529606075187,2.824514485419112,11.398773800684824,5.138132646120821,0.0,0.8192979666549574,0.7160662635450674,unassigned,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name",fundamental_acceleration_override_replay,False
RKLB,ROCKET LAB CORP,Industrials,116,2.057025867384975,5.192193,0.5045218399122486,0.8500888512195719,1.4968980107083292,4.170741855885854,4.631131563436292,0.0,0.9359194677828497,0.9681522532723928,future_winner,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name,ranking_mismatch",fundamental_acceleration_override_replay,False
WDC,Western Digital,Information Technology,54,2.7954204160535716,5.147306,0.3326881742930097,0.7126596886558476,1.905535246432771,8.839443727528902,5.138132646120821,0.0,0.9096412829907005,0.9681522532723928,future_winner,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name",fundamental_acceleration_override_replay,False
PL,Planet Labs,Information Technology,722,-2.7298046584455893,5.060894,0.04336925466800756,0.8563781797615677,2.345659190979038,9.69922822866094,5.138132646120821,0.0,0.6509987884717794,0.7122711570278768,early_scout,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name,ranking_mismatch",fundamental_acceleration_override_replay,False
FLEX,FLEX LTD,Information Technology,112,2.1297457226106546,5.027598,0.7249750221330726,1.1460150248246301,1.191036309953256,2.2776984334074597,4.385457401304841,0.0,0.9081773483569494,0.9681522532723928,future_winner,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name,ranking_mismatch",fundamental_acceleration_override_replay,False
BE,Bloom Energy,Industrials,195,1.4076300647717532,4.875545,0.3136723574894751,0.9747388103582868,1.1776358076766447,12.627161096643519,4.310459582958568,0.0,0.8414061606141002,0.7392497485766445,future_winner,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name,ranking_mismatch",fundamental_acceleration_override_replay,False
