ticker,source_etf,source_etf_theme,source_etf_label,etf_attention_score,ticker_in_scored_universe,ticker_participation_score,ticker_ret_5d,ticker_ret_21d,ticker_dollar_volume_20d,ticker_market_cap,ticker_name,combined_watch_score
MU,DRAM,memory_semiconductors,Roundhill Memory ETF,2.0486217172680994,True,4.646518690590975,0.3773445109730109,0.7717491406048635,23095762852.473907,842203063874.053,MICRON TECHNOLOGY INC,4.371881062563586
SNDK,DRAM,memory_semiconductors,Roundhill Memory ETF,2.0486217172680994,True,4.480871312060632,0.3162089012808025,0.83465828103723,18281070841.283875,231366547452.05835,SANDISK CORP,4.289057373298416
MU,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.6174523820699274,True,4.646518690590975,0.3773445109730109,0.7717491406048635,23095762852.473907,842203063874.053,MICRON TECHNOLOGY INC,3.940711727365415
AMD,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.6174523820699274,True,4.434479301823408,0.2625228591924531,0.9235547820125545,15814573613.707275,742233108847.3687,ADVANCED MICRO DEVICES INC,3.834692032981631
QCOM,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.6174523820699274,True,4.198986723127779,0.23772669983010264,0.7149901865979698,4029200480.78804,230920856140.13672,QUALCOMM INC,3.7169457436338167
MU,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.361222382951446,True,4.646518690590975,0.3773445109730109,0.7717491406048635,23095762852.473907,842203063874.053,MICRON TECHNOLOGY INC,3.6844817282469338
MU,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.3566412107297516,True,4.646518690590975,0.3773445109730109,0.7717491406048635,23095762852.473907,842203063874.053,MICRON TECHNOLOGY INC,3.679900556025239
AMD,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.361222382951446,True,4.434479301823408,0.2625228591924531,0.9235547820125545,15814573613.707275,742233108847.3687,ADVANCED MICRO DEVICES INC,3.5784620338631496
AMD,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.3566412107297516,True,4.434479301823408,0.2625228591924531,0.9235547820125545,15814573613.707275,742233108847.3687,ADVANCED MICRO DEVICES INC,3.5738808616414555
STX,DRAM,memory_semiconductors,Roundhill Memory ETF,2.0486217172680994,True,2.9187838827904997,0.07663739635723554,0.5628732388495232,3058404292.6376343,175490581583.48438,Seagate Technology,3.5080136586633492
QCOM,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.3566412107297516,True,4.198986723127779,0.23772669983010264,0.7149901865979698,4029200480.78804,230920856140.13672,QUALCOMM INC,3.456134572293641
WDC,DRAM,memory_semiconductors,Roundhill Memory ETF,2.0486217172680994,True,2.787078650313671,0.11234708060022713,0.4206226857563804,3234589783.880615,165447422880.0,WESTERN DIGITAL CORP,3.442161042424935
MRVL,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.6174523820699274,True,2.705833429583277,0.031403504276485084,0.4192876600728124,4057012507.445221,147332584228.51562,MARVELL TECHNOLOGY INC,2.9703690968615657
MRVL,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.361222382951446,True,2.705833429583277,0.031403504276485084,0.4192876600728124,4057012507.445221,147332584228.51562,MARVELL TECHNOLOGY INC,2.7141390977430846
NVDA,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.6174523820699274,True,2.1138427370112867,0.08440413332114383,0.1701375273942176,30702558842.28554,5267450325302.124,NVIDIA CORP,2.6743737505755707
ON,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.6174523820699274,True,2.101425051910192,0.0016499871004509448,0.5067893147480134,1258418980.056305,40444408115.206375,ON SEMICONDUCTOR CORP,2.668164908025023
AMAT,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.6174523820699274,True,1.9517520817476472,0.11915291834351383,0.09459290896094164,2409375603.433075,353577281982.4219,APPLIED MATERIAL INC,2.5933284229437508
AVGO,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.6174523820699274,True,1.8971678975030049,0.020698825593358894,0.2115747529319567,8422065186.62735,2014980000000.0,BROADCOM INC,2.56603633082143
LRCX,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.6174523820699274,True,1.7709131439073664,0.1454112901011282,0.1363811125966028,2577500157.4481964,367730387284.2407,LAM RESEARCH CORP,2.5029089540236105
MCHP,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.6174523820699274,True,1.7161517584919603,0.05470994738275614,0.3913225869067509,969643483.078804,53620827847.763214,MICROCHIP TECHNOLOGY INC,2.4755282613159073
ARM,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.3566412107297516,True,2.2242775949904887,0.009896825784478702,0.42374583183295456,2193363024.678726,226492744537.35352,Arm Holdings,2.468780008224996
NVDA,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.3566412107297516,True,2.1138427370112867,0.08440413332114383,0.1701375273942176,30702558842.28554,5267450325302.124,NVIDIA CORP,2.413562579235395
ON,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.361222382951446,True,2.101425051910192,0.0016499871004509448,0.5067893147480134,1258418980.056305,40444408115.206375,ON SEMICONDUCTOR CORP,2.411934908906542
KLAC,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.6174523820699274,True,1.5740619125748254,0.08279745277771378,0.08217056542626944,1847318746.675415,244167648324.0337,KLA CORP,2.4044833383573403
AMAT,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.3566412107297516,True,1.9517520817476472,0.11915291834351383,0.09459290896094164,2409375603.433075,353577281982.4219,APPLIED MATERIAL INC,2.3325172516035755
AVGO,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.3566412107297516,True,1.8971678975030049,0.020698825593358894,0.2115747529319567,8422065186.62735,2014980000000.0,BROADCOM INC,2.305225159481254
LRCX,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.3566412107297516,True,1.7709131439073664,0.1454112901011282,0.1363811125966028,2577500157.4481964,367730387284.2407,LAM RESEARCH CORP,2.2420977826834347
MCHP,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.361222382951446,True,1.7161517584919603,0.05470994738275614,0.3913225869067509,969643483.078804,53620827847.763214,MICROCHIP TECHNOLOGY INC,2.219298262197426
ASML,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.3566412107297516,True,1.7059899030095529,0.11562556778579713,0.10137597808366339,2712960036.798706,626141473681.6406,ASML Holding,2.209636162234528
MPWR,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.6174523820699274,True,1.1133415814901657,0.010963185872689962,0.19984111398438476,969743638.4442139,78649267520.75195,MONOLITHIC POWER SYSTEMS INC,2.17412317281501
KLAC,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.3566412107297516,True,1.5740619125748254,0.08279745277771378,0.08217056542626944,1847318746.675415,244167648324.0337,KLA CORP,2.143672167017164
