signal,ic_all,n_all,ic_deep_bear,n_deep_bear,ic_bear,n_bear,ic_neutral,n_neutral,ic_bull,n_bull,ic_strong_bull,n_strong_bull
rs_acceleration_score,0.01602367312679334,624,,5,0.06201179877128169,130,-0.014400703560325079,303,0.030676072419913894,171,,5
h1_oversold_value_score,0.011899185488318668,624,,5,,130,0.019078528984215033,303,,171,,5
h6_dynamic_leader_score,-0.01234087775391423,624,,5,0.013542709567231548,130,-0.046230223644938354,303,0.01616996613722832,171,,5
stage2_overext_penalty,,624,,5,,130,,303,,171,,5
theme_phase_multiplier_primary,-0.06445938036525703,624,,5,-0.011171549804767738,130,-0.13346311151321466,303,-0.010623137298513127,171,,5
theme_phase_multiplier_max,-0.04269509564442865,624,,5,0.005535807152581266,130,-0.12037658227038785,303,0.03376599978284019,171,,5
explosion_entry_score,,624,,5,,130,,303,,171,,5
explosion_exit_score,,624,,5,,130,,303,,171,,5
explosion_net_score,,624,,5,,130,,303,,171,,5
