signal_date,effective_next_trading_day,portfolio,crisis_state,prior_cash_weight,target_cash_weight,policy_cash_floor,equity_drawdown,equity_drawdown_cash_floor,base_cash_floor,turnover_from_cash_action,estimated_cost_usd,cash_action
2019-07-01,2019-07-02,concentrated,GREEN,0.831960163162854,0.7319601631628541,0.03,-0.008160800775136368,0.0,0.1257778039653219,0.09999999999999998,25.38976927987693,RELEASE_CASH
2019-07-02,2019-07-03,concentrated,GREEN,0.7319601631628541,0.6319601631628541,0.03,-0.00384995595836668,0.0,0.123919653103476,0.09999999999999998,25.500121195171943,RELEASE_CASH
2019-07-03,2019-07-05,concentrated,GREEN,0.6319601631628541,0.5319601631628541,0.03,-0.0012449270168352067,0.0,0.1230800295564373,0.09999999999999998,25.566806484324236,RELEASE_CASH
2019-07-05,2019-07-08,concentrated,GREEN,0.5319601631628541,0.4319601631628541,0.03,-0.0044955165854428936,0.0,0.123777006392215,0.09999999999999998,25.483595698508324,RELEASE_CASH
2019-07-08,2019-07-09,concentrated,GREEN,0.4319601631628541,0.33196016316285415,0.03,-0.003239685328934705,0.0,0.1234890136186062,0.09999999999999998,25.5157433146563,RELEASE_CASH
2019-07-09,2019-07-10,concentrated,GREEN,0.33196016316285415,0.23196016316285414,0.03,0.0,0.0,0.1225372437145491,0.1,25.660375348110783,RELEASE_CASH
2019-07-10,2019-07-11,concentrated,GREEN,0.23196016316285414,0.13196016316285414,0.03,-0.0007499248682097948,0.0,0.1226072882985862,0.1,25.64113199450964,RELEASE_CASH
2019-08-02,2019-08-05,concentrated,WATCH,0.13196016316285414,0.25,0.25,-0.014695055564540649,0.0,0.1271176366270364,0.11803983683714586,31.00958619565429,RAISE_CASH
2019-09-03,2019-09-04,concentrated,GREEN,0.25,0.5704677356505882,0.03,-0.016442171487541457,0.0,0.5704677356505882,0.32046773565058817,90.56562278832108,RAISE_CASH
2019-11-01,2019-11-04,concentrated,GREEN,0.5704677356505882,0.4704677356505882,0.03,-0.061092045999386224,0.0,0.2296324017125808,0.09999999999999998,26.97753005054122,RELEASE_CASH
2019-11-04,2019-11-05,concentrated,GREEN,0.4704677356505882,0.3704677356505882,0.03,-0.07661283270515185,0.0,0.2352046782055759,0.09999999999999998,26.531573140730483,RELEASE_CASH
2019-11-05,2019-11-06,concentrated,GREEN,0.3704677356505882,0.27046773565058824,0.03,-0.06838218383086392,0.0,0.2326144630959389,0.09999999999999998,26.768063391340725,RELEASE_CASH
2019-11-06,2019-11-07,concentrated,GREEN,0.27046773565058824,0.2335709688398176,0.03,-0.07224109673983103,0.0,0.2335709688398176,0.03689676681077064,9.835639648934201,RELEASE_CASH
2019-11-07,2019-11-08,concentrated,GREEN,0.2335709688398176,0.45,0.03,-0.11268425571064744,0.45,0.2441944242302756,0.21642903116018242,55.178878551252446,RAISE_CASH
2019-11-13,2019-11-14,concentrated,GREEN,0.45,0.35,0.03,-0.07861317562517667,0.0,0.2316475483708993,0.10000000000000003,26.47409752663391,RELEASE_CASH
2019-11-14,2019-11-15,concentrated,GREEN,0.35,0.24999999999999997,0.03,-0.0696810651435612,0.0,0.2289555374074946,0.1,26.73074278978861,RELEASE_CASH
2019-11-21,2019-11-22,concentrated,GREEN,0.24999999999999997,0.45,0.03,-0.08306636541303414,0.45,0.2323605431431421,0.20000000000000004,52.69228911315771,RAISE_CASH
2019-11-22,2019-11-25,concentrated,GREEN,0.45,0.35,0.03,-0.07698572286729033,0.0,0.2300694045172522,0.10000000000000003,26.52085893225907,RELEASE_CASH
2019-11-25,2019-11-26,concentrated,GREEN,0.35,0.24999999999999997,0.03,-0.06874603014278624,0.0,0.2275947931409941,0.1,26.757609038736902,RELEASE_CASH
2019-12-02,2019-12-03,concentrated,GREEN,0.24999999999999997,0.45,0.03,-0.11314033668384038,0.45,0.1250184410503618,0.20000000000000004,50.96406546729272,RAISE_CASH
2019-12-11,2019-12-12,concentrated,GREEN,0.45,0.35,0.03,-0.07897055239990425,0.0,0.1176288995567417,0.10000000000000003,26.46382906246924,RELEASE_CASH
2019-12-12,2019-12-13,concentrated,GREEN,0.35,0.45,0.03,-0.0817666630593592,0.45,0.1180755469237272,0.10000000000000003,26.383488749003288,RAISE_CASH
2019-12-16,2019-12-17,concentrated,GREEN,0.45,0.35,0.03,-0.07867398433335948,0.0,0.1174001336009789,0.10000000000000003,26.472350317287834,RELEASE_CASH
2019-12-17,2019-12-18,concentrated,GREEN,0.35,0.24999999999999997,0.03,-0.07767210109454614,0.0,0.1171872645271246,0.1,26.50113730867186,RELEASE_CASH
2019-12-18,2019-12-19,concentrated,GREEN,0.24999999999999997,0.14999999999999997,0.03,-0.07539424403482675,0.0,0.1168132175882746,0.1,26.566586703383642,RELEASE_CASH
2019-12-19,2019-12-20,concentrated,GREEN,0.14999999999999997,0.1147731088817619,0.03,-0.059811912546563484,0.0,0.1147731088817619,0.03522689111823807,9.516302264744288,RELEASE_CASH
2020-02-04,2020-02-05,concentrated,WATCH,0.1147731088817619,0.25,0.25,0.0,0.0,0.1179854995168523,0.1352268911182381,43.78238302881011,RAISE_CASH
2020-02-06,2020-02-07,concentrated,GREEN,0.25,0.15,0.03,-0.029145573114533807,0.0,0.1221751170394472,0.1,31.433334029656294,RELEASE_CASH
2020-02-10,2020-02-11,concentrated,GREEN,0.15,0.1188905233908308,0.03,-0.0034107245251093765,0.0,0.1188905233908308,0.031109476609169198,10.037955042267704,RELEASE_CASH
2020-02-25,2020-02-26,concentrated,WATCH,0.1188905233908308,0.45,0.03,-0.11364551552511326,0.45,0.1238230494985327,0.33110947660916923,102.6129390365809,RAISE_CASH
2020-02-26,2020-02-27,concentrated,WATCH,0.45,0.65,0.25,-0.12619345239129598,0.65,0.1265115944608282,0.2,61.10381976770792,RAISE_CASH
2020-03-02,2020-03-03,concentrated,DEFENSE_REVIEW,0.65,0.7965464799537127,0.45,-0.13084612812034335,0.65,0.7965464799537127,0.14654647995371273,44.53435124083643,RAISE_CASH
2020-03-09,2020-03-10,concentrated,DEFENSE_REVIEW,0.7965464799537127,0.8270832180936455,0.45,-0.1644467680701207,0.65,0.8270832180936455,0.03053673813993274,8.92112938443293,RAISE_CASH
2020-03-16,2020-03-17,concentrated,CRISIS_DEFENSE,0.8270832180936455,0.8666452788775739,0.7,-0.20361887307763737,0.85,0.8666452788775739,0.03956206078392843,11.015974829508478,RAISE_CASH
2020-04-01,2020-04-02,concentrated,CRISIS_DEFENSE,0.8666452788775739,0.9706605323034908,0.7,-0.19138546152941704,0.85,0.9706605323034908,0.10401525342591689,29.407739775801673,RAISE_CASH
2020-05-01,2020-05-04,concentrated,DEFENSE_REVIEW,0.9706605323034908,0.8706605323034908,0.45,-0.1853831329636617,0.85,0.7210200138368105,0.09999999999999998,28.48239256122705,RELEASE_CASH
2020-05-04,2020-05-05,concentrated,DEFENSE_REVIEW,0.8706605323034908,0.7706605323034909,0.45,-0.17824024986513265,0.65,0.7072587542026546,0.09999999999999998,28.73213745194042,RELEASE_CASH
2020-05-05,2020-05-06,concentrated,DEFENSE_REVIEW,0.7706605323034909,0.7018326419578742,0.45,-0.17346962105169106,0.65,0.7018326419578742,0.06882789034561665,19.890529681075904,RELEASE_CASH
