rebalance_date,selected_theme,selected_tickers,n_positions,invested_weight,cash_weight,gross_return,turnover,cost,net_return,equity,drawdown
2023-07-31,ai_compute_semiconductors,"ON,MRVL,AVGO",3,1.0,0.0,-0.1011154531511589,1.0,0.005,-0.1061154531511589,1.4232205713002566,-0.22174298770185452
2023-08-31,information_technology,"ADBE,INTU,AKAM",3,1.0,0.0,-0.062110345188456734,1.0,0.005,-0.06711034518845674,1.3277077474809837,-0.2739720844425201
2023-09-29,energy,"FANG,XOM,PSX",3,0.9999999999999999,1.1102230246251565e-16,-0.02547653962199157,1.0,0.005,-0.03047653962199157,1.2872438097084544,-0.2960989029776796
2023-10-31,energy,"CHRD,OXY,MPC",3,1.0,0.0,-0.022924611717498322,1.0,0.005,-0.027924611717498323,1.2512980261365927,-0.31575506779954887
2023-11-30,ai_compute_semiconductors,"QCOM,INTC,AMD",3,1.0,0.0,0.07518683497597999,1.0,0.005,0.07018683497597998,1.3391226742028113,-0.2677300816600452
2023-12-29,ai_compute_semiconductors,"AVGO,QCOM,AMD",3,1.0,0.0,0.05397430515090464,0.5,0.0025,0.05147430515090464,1.4080530833692222,-0.2300369964305864
2024-01-31,ai_compute_semiconductors,"AMD,AVGO,LRCX",3,1.0,0.0,0.19816170561544105,0.6305713682218423,0.0031528568411092117,0.19500884877433183,1.6826358941702024,-0.0798873975056883
2024-02-29,ai_compute_semiconductors,"NVDA,AMAT,AVGO",3,1.0,0.0,0.05742705793674605,0.8667195395942873,0.0043335976979714365,0.05309346023877461,1.7719728561136632,-0.031035435629961028
2024-03-28,ai_compute_semiconductors,"NVDA,AMAT,LRCX",3,1.0,0.0,-0.030360509657491763,0.16404975053418092,0.0008202487526709046,-0.031180758410162667,1.7167213985778171,-0.06124848561959173
2024-04-30,ai_compute_semiconductors,"NVDA,NXPI,AMAT",3,1.0,0.0,0.20581911357820792,0.266165326776951,0.001330826633884755,0.20448828694432317,2.0677708165336575,0.0
2024-05-31,ai_compute_semiconductors,"NVDA,QCOM,TER",3,1.0,0.0,0.0336348500717861,0.5,0.0025,0.0311348500717861,2.1321505508892478,0.0
2024-06-28,information_technology,"AAPL,ANET,ORCL",3,1.0,0.0,0.0006583526690672817,1.0,0.005,-0.004341647330932718,2.1228935051408326,-0.004341647330932785
2024-07-31,health_care,"HALO,VRTX,UTHR",3,1.0,0.0,0.11067600484457903,1.0,0.005,0.10567600484457902,2.347232409474621,0.0
2024-08-30,information_technology,"ADBE,PANW,FTNT",3,0.9999999999999999,1.1102230246251565e-16,-0.08372105188297559,1.0,0.005,-0.08872105188297559,2.1389834810922213,-0.08872105188297563
2024-09-30,information_technology,"ORCL,CSCO,AAPL",3,1.0,0.0,0.036019865744990096,1.0,0.005,0.031019865744990095,2.2053344615064536,-0.06045330125614967
2024-10-31,information_technology,"CSCO,ORCL,PANW",3,1.0,0.0,0.0760631341374029,0.13956031507129335,0.0006978015753564667,0.07536533256204643,2.3715402266084293,0.0
2024-11-29,information_technology,"ORCL,CSCO,FICO",3,1.0,0.0,-0.0684378605266378,0.2070254573265787,0.0010351272866328935,-0.0694729878132707,2.2067822413465805,-0.06947298781327083
2024-12-31,information_technology,"CSCO,AAPL,DBX",3,1.0,0.0,-0.01613706995405035,0.6490131553664061,0.0032450657768320307,-0.01938213573088238,2.1640100884163003,-0.08750858866472644
2025-01-31,information_technology,"HUBS,DBX,FFIV",3,1.0,0.0,-0.11855561933120086,0.8814084655024645,0.004407042327512323,-0.12296266165871318,1.8979176480883249,-0.1997109613432273
2025-02-28,information_technology,"VRSN,FTNT,CSCO",3,1.0,0.0,-0.018298067167449618,1.0,0.005,-0.02329806716744962,1.853699835244875,-0.2183561491192264
2025-03-31,energy,"AM,XOM,CVX",3,1.0,0.0,-0.10789469066132922,1.0,0.005,-0.11289469066132922,1.644426965765948,-0.3065995898717415
2025-04-30,software_ai_platforms,"PLTR,TTWO,GWRE",3,1.0,0.0,0.03187908100852184,1.0,0.005,0.02687908100852184,1.6886276513913685,-0.2879616240765619
2025-05-30,nuclear_power,"CEG,CCJ",2,1.0,0.0,0.10763662631350851,1.0,0.005,0.1026366263135085,1.861942696629882,-0.21488040736603042
2025-06-30,ai_compute_semiconductors,"NVDA,AVGO,AMAT",3,1.0,0.0,0.12778772440396127,1.0,0.005,0.12278772440396127,2.0905664033196403,-0.11847735920154023
2025-07-31,ai_compute_semiconductors,"AMD,NVDA,AVGO",3,0.9999999999999999,1.1102230246251565e-16,-0.0446197969753399,0.4884987751387007,0.002442493875693504,-0.0470622908510334,1.9921795592032125,-0.15996383411456838
2025-08-29,communication,"GOOGL,GOOG,EA",3,1.0,0.0,0.15644766432005783,1.0,0.005,0.15144766432005782,2.293890500350701,-0.03274231884684331
2025-09-30,ai_compute_semiconductors,"LRCX,TER,NVDA",3,1.0,0.0,0.21127371357655547,1.0,0.005,0.20627371357655547,2.7670598123960235,0.0
2025-10-31,ai_compute_semiconductors,"AMD,LRCX,TER",3,1.0,0.0,-0.08782533142319837,0.5,0.0025,-0.09032533142319837,2.5171242177735396,-0.09032533142319832
2025-11-28,optical_networking_ai_infra,"LITE,CIEN,COHR",3,1.0,0.0,0.19784357085583987,1.0,0.005,0.19284357085583986,3.0025354402167017,0.0
2025-12-31,space_launch,"RKLB,ASTS,GE",3,1.0,0.0,0.24619712992679393,1.0,0.005,0.24119712992679393,3.7267383709004527,0.0
2026-01-30,memory_semiconductors,"MU,WDC,PSA",3,1.0,0.0,0.004879957962462802,1.0,0.005,-0.00012004203753719807,3.7262910056330414,-0.00012004203753723797
2026-02-27,optical_networking_ai_infra,"LITE,CIEN,COHR",3,1.0,0.0,-0.02506699380270648,1.0,0.005,-0.03006699380270648,3.6142526370595918,-0.03018342653704509
2026-03-31,energy,"LNG,PR,PBR",3,1.0,0.0,0.009292925549895865,1.0,0.005,0.004292925549895865,3.6297683545490034,-0.026020076190113484
