rebalance_date,portfolio_sleeve_label,candidate_count,gate_pass_count,adr_candidate_count,adr_gate_pass_count,adr_candidate_share,source_mix,latest_core_selected_count,latest_concentrated_selected_count,top10_gate_tickers,avg_score,gate_avg_score,avg_portfolio_core_compounder_engine_score,gate_avg_portfolio_core_compounder_engine_score,avg_portfolio_future_winner_engine_score,gate_avg_portfolio_future_winner_engine_score,avg_portfolio_early_scout_engine_score,gate_avg_portfolio_early_scout_engine_score,avg_selection_confirmation_score,gate_avg_selection_confirmation_score,avg_sage_g_score,gate_avg_sage_g_score,avg_sage_q_score,gate_avg_sage_q_score,avg_sage_v_score,gate_avg_sage_v_score,avg_sales_growth_yoy,gate_avg_sales_growth_yoy,avg_eps_growth_yoy,gate_avg_eps_growth_yoy,avg_sales_cagr_3y,gate_avg_sales_cagr_3y,avg_sales_cagr_5y,gate_avg_sales_cagr_5y,avg_mom_6m,gate_avg_mom_6m,avg_mom_12m,gate_avg_mom_12m,avg_mom_24m,gate_avg_mom_24m,avg_mom_36m,gate_avg_mom_36m,avg_multi_year_winner_score,gate_avg_multi_year_winner_score
2019-04-30,core_compounder,13,7,0,0,0.0,current_constituents_proxy,0,0,"UNH,HD,V,AAPL,INTC,BAC,SIRI",2.9865722054753503,3.1385349038557493,0.1722427617804097,0.40097497440243096,0.02403713379861843,0.08097654324873396,-0.07024646617156492,-0.02132025306912286,0.6030347435897435,0.892388125,0.37292334245845044,0.6925719217085506,0.505492960987731,0.730430920701049,0.17693043916538093,0.009306706420090825,0.06356614377740967,0.07416050107364462,0.682590558151817,0.8532381976897713,0.2969289373233727,0.2969289373233727,0.2976300148442658,0.2976300148442658,0.11009866296190937,0.06739676531644731,0.19305028620930936,0.08954203183292313,0.42568236017797534,0.42147271115298884,0.7777136299656124,0.8731230375497391,0.536874917136328,0.4112117331086452
2019-04-30,early_scout,215,207,6,5,0.027906976744186046,adr_whitelist+current_constituents_proxy,0,0,"CPRT,OKTA,PAYC,AXON,IR,FDS,NXST,ENTG,HUBS,PEG",-0.15582758808420444,-0.14495049315140024,0.09625283376687821,0.09928631603811294,0.09931735617188056,0.09921275234333894,0.023611061107165696,0.02463640724738556,0.8439876180232558,0.8690950662238325,0.2720055419182795,0.28251783339338216,0.0433100220723725,0.04346014534700816,0.08973709002825934,0.07980179737961487,0.38014917848688734,0.38662899402927736,-7.99941029898015,-8.136152355372975,0.14840905863675116,0.14840905863675116,0.11321060851316986,0.11321060851316987,0.22328284872040358,0.22170181309556844,0.21782976977615706,0.21732133259859976,0.4460655201238212,0.4449519471659753,0.8359242845441683,0.810698410448478,0.515056080569053,0.5112595141099558
2019-04-30,future_winner,48,43,4,3,0.08333333333333333,adr_whitelist+current_constituents_proxy,0,0,"NOW,W,UI,MELI,EPAM,AMD,ON,CDNS,AVGO,SSNC",1.800087941080899,1.9840249795712819,0.24627813972337634,0.27131533954682746,0.27138991747796193,0.2932113711111575,0.1727282188320726,0.19222743804446266,0.8687260746527778,0.9424608701550387,0.35385491073356895,0.3950008305863095,0.010879761010192843,-0.024941491144716336,-0.07724752197980789,-0.16289798735158892,0.7170856135273825,0.7538592347339149,-0.07312011374006369,-0.07660202391816198,0.3411593084723676,0.34115930847236764,0.22839580172726245,0.22839580172726245,0.3060200899544287,0.31818188841219863,0.4094799568320699,0.432067139198709,0.887384974810136,0.9087390122418361,1.5540160857464471,1.545287897197434,2.5791601239750226,2.6288900343505954
2019-04-30,unassigned,221,0,8,0,0.03619909502262444,adr_whitelist+current_constituents_proxy,0,0,,0.3216772608142335,,-0.042135463683056436,,-0.12403115498388445,,-0.19236899631464147,,0.8473731989064855,,0.0951006056138128,,-0.0543056071694963,,0.21458817529421398,,2.0588004158143987,,0.19465137060294763,,0.11607102706298211,,0.09232494078020359,,0.10326397990374706,,0.12506643038033083,,0.3087613766821078,,0.608479492337154,,-0.23870697717025063,
2019-05-31,core_compounder,13,7,0,0,0.0,current_constituents_proxy,0,0,"HD,UNH,V,AAPL,INTC,BAC,SIRI",3.0664961566730917,3.372932044152306,0.2028848127818646,0.3710216078211203,0.020919383142300844,0.06044005882924818,-0.05603446290516905,-0.04169463394396087,0.6030347435897435,0.892388125,0.5239061987896428,0.9729686548950509,0.40493752884999845,0.6317217310018977,0.12002975792144657,0.13687330013404725,0.0791660026130429,0.09236033638188339,0.7587487536910263,0.9484359421137829,0.4308721352273426,0.4308721352273426,0.369376551297326,0.36937655129732594,0.04195216587793744,-0.0023446041960837167,0.09334080838747602,-0.04174653340269568,0.3294644335306671,0.30130611927724804,0.6399901291163425,0.7241145007424207,0.42172588576042863,0.18665253301592474
2019-05-31,early_scout,100,97,8,8,0.08,adr_whitelist+current_constituents_proxy,0,0,"MELI,MA,SHOP,TSCO,PODD,FDS,VEEV,WRB,PEG,CBOE",0.6099999765309932,0.6173160491422061,0.15107432380585034,0.1533562931854602,0.15982242795123797,0.16236937043623687,0.09685686577565301,0.09959521472598201,0.7906920562499999,0.8087316666666667,0.2596104096480881,0.2676395975753485,0.044428829354410386,0.05774033343999941,0.2541845197702384,0.2513114541402902,0.20503088262893446,0.20503088262893449,-0.31013439850268226,-0.31633708647273595,0.19049893457132155,0.1904989345713215,0.17524463062059856,0.17524463062059856,0.184164102635938,0.18490896973825022,0.20349986574537263,0.20533567163019392,0.39956317126230245,0.40097353204544295,0.8685211215926062,0.8717164888667547,0.8076643188762311,0.810091527776504
2019-05-31,future_winner,43,40,0,0,0.0,current_constituents_proxy,0,0,"PAYC,HEI,NOW,MSCI,MKTX,AMT,PYPL,TWLO,DHR,DG",1.8044130290574076,1.8763336082130713,0.2569885820267943,0.2637438679311339,0.21596294473195352,0.21812822099887214,0.1552703232871877,0.15674802358561818,0.8975474166666666,0.9477885625000001,0.4734901989295855,0.5090019638493044,0.025814496767973462,0.010535047391532515,-0.35488673957241246,-0.4027439956270843,0.5129463352056329,0.5332741087914062,0.5468841784219121,0.5527119548862283,0.2533834241309223,0.2533834241309223,0.16088967836257037,0.16088967836257043,0.248417446651829,0.25495793947364054,0.340965590967588,0.34743165149343697,0.870215391113873,0.8902458051030624,1.30450222155273,1.3326323001241491,2.6021035409253694,2.6699784404257074
2019-05-31,unassigned,334,0,8,0,0.023952095808383235,adr_whitelist+current_constituents_proxy+cycle_play_whitelist,0,0,,0.13546711041899043,,0.004211576693172022,,-0.0758371739474308,,-0.14425301374617808,,0.8333330026197606,,0.20858625277564388,,-0.06572485103237671,,0.15261782444542263,,1.5179099236025044,,-4.576480945025907,,0.19042262742346203,,0.12053341077297465,,0.04774032180134599,,0.026269381596982506,,0.2595149716476122,,0.5756858196839171,,-0.053403058477605285,
2019-06-28,core_compounder,14,9,0,0,0.0,current_constituents_proxy,0,0,"HD,AAPL,UNH,V,ORCL,INTC,BAC,KO,SIRI",3.522762531333098,3.5903134566097332,0.2348588102476772,0.3518802504184144,0.042543686666428375,0.0749391888535399,-0.027179247477227803,-0.00514453988722352,0.6729530654761905,0.916301875,0.5024960110372393,0.7816604616134833,0.3859165574234284,0.5144511092997232,0.155944939334763,0.09890516926329923,1.2326386387051127,1.3867184685432519,0.7587487536910263,0.9484359421137829,0.4687357320000014,0.4687357320000014,0.3434436718461261,0.3434436718461261,0.19382711298648522,0.15870707757671443,0.17849315014253073,0.10790815666075886,0.4180267287211568,0.36682010307275625,0.8592376229515356,0.8755460282184903,0.4747250513613623,0.22359075059409989
2019-06-28,early_scout,181,176,9,8,0.049723756906077346,adr_whitelist+current_constituents_proxy+cycle_play_whitelist,0,0,"VEEV,SHOP,BRKR,RGEN,MA,KBR,CHDN,OLED,WING,CASY",0.3721099885048348,0.38895567971586575,0.13393356510607185,0.1409509810364232,0.10910814794899618,0.11283920494265742,0.047204794826266085,0.049669206513147664,0.839550549723757,0.8580673681344698,0.19037392880320606,0.19578227905329718,-0.006481328901360201,0.006771411348976,0.1206495761683549,0.12087841474703395,0.3354167626958335,0.3377956049844564,-0.0988718984681827,-0.0988718984681827,0.1819155862403677,0.18191558624036772,0.1217001223774208,0.1217001223774208,0.33984454084862276,0.3424312661510021,0.2505710044873678,0.25336559368273714,0.4285384179724753,0.4320598996572752,0.9040467338687092,0.9147161484110338,0.5209213241891856,0.5387332256728642
