rebalance_date,net_return,drawdown,regime_state
2023-08-31,-0.05931742164919435,-0.07717213103635978,
2022-05-31,-0.054142536384777916,-0.12808026666674188,
2021-12-31,-0.05283851586728376,-0.05902501519455727,
2025-02-28,-0.05270059407456424,-0.07507291686381612,
2026-02-27,-0.046634065400309864,-0.0466340654003099,
2022-11-30,-0.042960461409996265,-0.059633426818423985,
2020-02-28,-0.0424872584780087,-0.08726952102798258,
2022-03-31,-0.039477805980578345,-0.09601574429285387,
2021-08-31,-0.03781631430866104,-0.03781631430866117,
2021-02-26,-0.03556868842105999,-0.03556868842105998,
