rebalance_date,ticker,original_weight,defended_weight,cash_after_defense,list_action,reason,period_forward_return,bench_return,risk_adjusted_return,risk_return_cap,risk_exit_proxy,relative_trim_or_exit,sector,regime_state,theme_horizon_primary,theme_holding_profile_primary,theme_event_risk_sensitivity_max,theme_structural_growth_max,market_style_regime_label,style_cash_defense_preference,style_row_breakout_fit,style_row_turnaround_fit,score,main_v2_score,risk_penalty,stage2_overext_penalty,explosion_exit_score,rs_acceleration_score
2019-04-30,NOW,0.15,0.15,,hold,hold,-0.0507028931635488,-0.0613189316386945,-0.0507028931635488,-0.08,False,False,Information Technology,bull,structural_growth,long_duration,0.35,1.0,balanced,0.0776774263942241,0.2146133179340512,0.039146420588175,5.195568045875387,2.1091191604803363,-1.4645960370275328,0.0,0.0,0.6953912592009726
2019-04-30,CPRT,0.1298337799716978,0.1298337799716978,,hold,hold,0.0538130359332365,-0.0613189316386945,0.0538130359332365,-0.08,False,False,Industrials,bull,unknown,neutral,0.35,0.35,balanced,0.0776774263942241,0.2919909087538112,0.075850187164717,1.494721000777925,2.061045641428126,0.5698065605889419,0.0,0.0,1.296291511611006
2019-04-30,SBUX,0.1154130547655505,0.1154130547655505,,hold,hold,-0.0221356924698541,-0.0613189316386945,-0.0221356924698541,-0.08,False,False,Consumer Discretionary,bull,unknown,neutral,0.35,0.35,balanced,0.0776774263942241,0.2202739653439996,0.0310704578145315,4.564186443509655,2.2124992944551307,-2.8502987309874466,0.0,0.0,-0.5860846154266495
2019-04-30,SHOP,0.101094278010334,0.101094278010334,,hold,hold,0.1256331321500048,-0.0613189316386945,0.1256331321500048,-0.08,False,False,Software,bull,unknown,neutral,0.35,0.35,balanced,0.0776774263942241,0.2189931815653584,0.0225309152501421,1.0511840572660855,1.8376565383189327,0.1699419960168685,0.0,0.0,0.2693426631483615
2019-04-30,PAYC,0.0822510790973514,0.0,,risk_exit_proxy,distribution_risk_decay,0.0169291817007437,-0.0613189316386945,0.0169291817007437,-0.08,True,False,Industrials,bull,unknown,neutral,0.35,0.35,balanced,0.0776774263942241,0.2189931815653584,0.0032694648835785,0.6343777876007959,1.7803927546531684,1.303680683800994,0.0,0.0,-0.1561564089454412
2019-04-30,ADBE,0.0789278221954366,0.0789278221954366,,hold,hold,-0.067766327218911,-0.0613189316386945,-0.067766327218911,-0.08,False,False,Information Technology,bull,structural_growth,long_duration,0.15,1.0,balanced,0.0776774263942241,0.2919909087538112,0.0165161147509485,4.67338371300352,1.5290479919460214,-2.739863078944601,0.0,0.0,0.0796861128832904
2019-04-30,CDNS,0.0672529713499086,0.0,,risk_exit_proxy,hard_stop,-0.0883620380174052,-0.0613189316386945,-0.08,-0.08,True,False,Information Technology,bull,unknown,neutral,0.35,0.35,balanced,0.0776774263942241,0.2447728250384993,0.0145295210626812,1.2097307617248507,1.7299216192763336,-0.3181338616923446,0.0,0.0,0.6344869514899893
2019-04-30,MCO,0.0625983629327232,0.0625983629327232,,hold,hold,-0.0552851935884617,-0.0613189316386945,-0.0552851935884617,-0.08,False,False,Financials,bull,unknown,neutral,0.35,0.35,balanced,0.0776774263942241,0.2919909087538112,0.2061118240481852,1.720483797559797,1.1898774087730948,-0.3885988502970522,0.0,0.0,0.9240092414314668
2019-04-30,HD,0.0260377553404543,0.0260377553404543,,hold,hold,-0.0667322627626032,-0.0613189316386945,-0.0667322627626032,-0.08,False,False,Consumer Discretionary,bull,unknown,neutral,0.35,0.35,balanced,0.0776774263942241,0.2686758124382558,0.0454398856680923,5.150272623397575,1.9361601068779044,-3.6470744210825226,0.0,0.0,0.2613484641893014
2019-04-30,ENTG,0.0202607143510216,0.0,,risk_exit_proxy,hard_stop,-0.1735017034777989,-0.0613189316386945,-0.08,-0.08,True,False,Information Technology,bull,structural_growth,long_duration,0.15,1.0,balanced,0.0776774263942241,0.2919909087538112,0.0210899564078494,0.2831422062496906,1.514913673889802,1.412131604539719,0.0,0.0,0.3276552876822988
