rebalance_date,ticker,weight,raw_score,portfolio_sleeve_label,portfolio_sleeve_role,portfolio_selection_path,period_forward_return,weighted_forward_return,target_n,entry_signal_breakdown,regime_state,regime_state_score,engine_version,Name,sector,weight_cap,cash_target,rebalance_action,due_sleeves,active_rebalance_interval_months,sleeve_rebalance_interval_months,next_scheduled_rebalance_date
2019-03-29,AMGN,0.0925561623433062,5.056277005049236,core_compounder,core_compounder,,-0.08234815582669541,-0.007621829279367497,18,"{""rs_acceleration_score"": -1.564928391464742, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 0.8, ""theme_phase_multiplier_max"": 0.8, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0}",bull,1,2026-04-30-phase17-19-sidecar,AMGEN INC,Health Care,0.12,0.0,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-04-30
2019-03-29,UNH,0.0925561623433062,5.0829913166161536,core_compounder,core_compounder,,-0.06663714791160646,-0.006167678680201556,18,"{""rs_acceleration_score"": -1.5362025698262736, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0}",bull,1,2026-04-30-phase17-19-sidecar,UNITEDHEALTH GROUP INC,Health Care,0.12,0.0,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-04-30
2019-03-29,DHR,0.06329775935542979,4.840876309892572,core_compounder,core_compounder,,-0.0036799951345832804,-0.00023293544645800496,18,"{""rs_acceleration_score"": 0.17493634897529298, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0}",bull,1,2026-04-30-phase17-19-sidecar,DANAHER CORP,Health Care,0.12,0.0,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-04-30
2019-03-29,SBUX,0.07564482104035428,4.61954759836653,core_compounder,core_compounder,,0.03892412333571449,0.0029444083438828,18,"{""rs_acceleration_score"": -0.6495652767139969, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.01754552953867644, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0}",bull,1,2026-04-30-phase17-19-sidecar,STARBUCKS CORP,Consumer Discretionary,0.12,0.0,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-04-30
2019-03-29,NOW,0.07,4.0264394302471995,core_compounder,core_compounder,,0.09268368272779459,0.006487857790945622,18,"{""rs_acceleration_score"": 0.2249272489633911, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 0.95, ""theme_phase_multiplier_max"": 0.95, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0}",bull,1,2026-04-30-phase17-19-sidecar,SERVICENOW INC,Information Technology,0.12,0.0,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-04-30
2019-03-29,ELS,0.07,4.224358556672053,core_compounder,core_compounder,,0.02007896325460412,0.0014055274278222886,18,"{""rs_acceleration_score"": -0.6729815273627848, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0}",bull,1,2026-04-30-phase17-19-sidecar,EQUITY LIFESTYLE PROPERTIES REIT I,Real Estate,0.12,0.0,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-04-30
2019-03-29,MA,0.04,3.6219705617675,core_compounder,core_compounder,,0.07115381811077803,0.0028461527244311212,18,"{""rs_acceleration_score"": -0.3512103517807377, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 0.95, ""theme_phase_multiplier_max"": 0.95, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0}",bull,1,2026-04-30-phase17-19-sidecar,MASTERCARD INC CLASS A,Financials,0.12,0.0,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-04-30
2019-03-29,ADBE,0.06602888299129112,4.836071391531132,core_compounder,core_compounder,,0.07837685165132502,0.0051751359669111215,18,"{""rs_acceleration_score"": -0.39811223386520356, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 0.95, ""theme_phase_multiplier_max"": 0.95, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0}",bull,1,2026-04-30-phase17-19-sidecar,ADOBE INC,Information Technology,0.12,0.0,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-04-30
2019-03-29,PG,0.06140839405561342,4.957514038382086,core_compounder,core_compounder,,0.025610288037733575,0.001572686659698906,18,"{""rs_acceleration_score"": -1.2475012590945118, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.10952072644595101, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0}",bull,1,2026-04-30-phase17-19-sidecar,PROCTER & GAMBLE,Consumer Staples,0.12,0.0,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-04-30
2019-03-29,MELI,0.04964198577414507,3.5469137829493005,core_compounder,core_compounder,,-0.05520265921653511,-0.002740369623522214,18,"{""rs_acceleration_score"": 3.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 0.95, ""theme_phase_multiplier_max"": 0.95, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0}",bull,1,2026-04-30-phase17-19-sidecar,MercadoLibre,Internet,0.12,0.0,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-04-30
2019-03-29,AMT,0.05155654992875299,3.792768623573373,core_compounder,core_compounder,,-0.008575871371643506,-0.00044214234055470187,18,"{""rs_acceleration_score"": -0.4419453747567387, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0}",bull,1,2026-04-30-phase17-19-sidecar,AMERICAN TOWER REIT CORP,Real Estate,0.12,0.0,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-04-30
2019-03-29,NEE,0.04548837632657025,4.0176821787516035,core_compounder,core_compounder,,0.0004653057702521668,2.11660039841552e-05,18,"{""rs_acceleration_score"": -0.7519791451506073, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 0.95, ""theme_phase_multiplier_max"": 0.95, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0}",bull,1,2026-04-30-phase17-19-sidecar,NEXTERA ENERGY INC,Utilities,0.12,0.0,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-04-30
