ticker,name,sector,score_rank,score,missed_winner_score,mom_1m,mom_3m,mom_6m,mom_12m,relative_strength_composite,entry_quality_score,future_winner_score,early_scout_score,portfolio_sleeve_label,diagnosis,policy_probe,production_activation_allowed
STX,Seagate Technology,Information Technology,24,4.84742550879909,5.490476,0.5628732388495232,0.8261558172874905,1.8504266545709052,7.3051562356926745,4.7508036942628635,0.0,0.6396152067343489,0.7103998407991978,future_winner,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name",fundamental_acceleration_override_replay,False
FLEX,FLEX LTD,Information Technology,121,2.2184243920396534,5.235232,0.8953472086394729,1.22210064373464,1.17851660305136,2.746244935725619,4.277168290768083,0.0,0.9060820596486625,0.964974857429223,future_winner,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name,ranking_mismatch",fundamental_acceleration_override_replay,False
CIEN,CIENA CORP,Information Technology,34,4.244664738151525,5.104975,0.12460498965966438,1.0201605873340132,1.799193055439099,6.47354803273129,4.7508036942628635,0.0,0.817655461838827,0.8768697883882599,future_winner,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name",fundamental_acceleration_override_replay,False
AMD,ADVANCED MICRO DEVICES INC,Information Technology,60,3.292049077359258,5.058737,0.9235547820125545,1.183793883658982,0.7757969269548461,3.5355719377552095,3.6101087703874457,0.0,0.9616032592201736,0.964974857429223,core_compounder,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name",fundamental_acceleration_override_replay,False
LITE,LUMENTUM HOLDINGS INC,Information Technology,16,5.218702928859869,5.04553,0.010814962988993537,0.6373485095431082,2.883136360012755,12.644323927240176,4.7508036942628635,0.0,0.7870193662540954,0.6272395246111961,unassigned,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name",fundamental_acceleration_override_replay,False
BE,Bloom Energy,Industrials,363,0.3582039240012083,4.774319,0.630112975830643,0.825001754926115,0.8459090023292286,14.791287836435572,3.6497391700725297,0.0,0.765826716160628,0.7720708038878978,future_winner,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name,ranking_mismatch",fundamental_acceleration_override_replay,False
HIMX,Himax Technologies,Information Technology,573,-0.7937218644035621,4.50118,0.9614114128007281,1.2490519922510042,0.959251218613034,1.4786779015378189,3.7774500805277853,0.0,0.7919194468854811,0.8645862310919015,early_scout,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name,ranking_mismatch",fundamental_acceleration_override_replay,False
STM,STMicroelectronics,Semiconductors,155,1.8130317501357018,4.407421,0.5117526594697472,0.9878955558511777,1.4808834284393613,1.5982219058187987,3.9209768752884924,0.0,0.5341816214327659,0.5120701257650407,future_winner,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,ranking_mismatch",fundamental_acceleration_override_replay,False
MRVL,MARVELL TECHNOLOGY INC,Information Technology,19,5.080634199840495,4.333692,0.4192876600728124,1.1202687598737118,0.8335590958732406,2.029478593597269,3.63515064901995,0.0,0.9616032592201736,0.9262941486259728,future_winner,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name",fundamental_acceleration_override_replay,False
RKLB,ROCKET LAB CORP,Industrials,109,2.3434550096618367,4.132869,0.5803117260505422,0.4583794478120189,0.8693726452255701,3.7317181197256977,3.688604036394743,0.0,0.9616032592201736,0.964974857429223,future_winner,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,engine_likes_nonheld_name,ranking_mismatch",concentrated_or_alpha_sprint_replay,False
