portfolio_kind,weekly_signal_date,ticker,leader_rank,target_weight_after,leader_overlay_weight,weekly_leader_score,weekly_ret_4w,weekly_rs_4w,weekly_dollar_vol_20d,regime_state
concentrated,2019-05-03,QCOM,1,0.5,0.5,4.284556676345014,0.5397486296482761,0.5208277816257547,1954613399.9118805,bull
concentrated,2019-05-03,SHOP,2,0.3901267515534831,0.3901267515534831,3.887285878613774,0.34263913799678836,0.323718289974267,416798104.45013046,bull
concentrated,2019-05-03,MELI,3,0.009873248446516868,0.009873248446516868,2.565791464497709,0.1513174811858844,0.13239663316336303,262553214.91012573,bull
concentrated,2019-05-10,QCOM,1,0.5,0.5,4.395110544573693,0.5072868184992945,0.5143864395780787,1954613399.9118805,bull
concentrated,2019-05-10,SHOP,2,0.35561336551593165,0.35561336551593165,3.104169744031227,0.20481309217324717,0.21191271325203143,416798104.45013046,bull
concentrated,2019-05-10,MELI,3,0.044386634484068356,0.044386634484068356,2.6465451187991733,0.10568468842242829,0.11278430950121254,262553214.91012573,bull
concentrated,2019-05-17,SHOP,1,0.5,0.5,3.087994671479311,0.2391264841210552,0.2535388679499456,416798104.45013046,bull
concentrated,2019-05-17,ZS,2,0.32353409942520134,0.32353409942520134,2.942877417099151,0.2560178780565392,0.2704302618854296,136932702.5641632,bull
concentrated,2019-05-17,MELI,3,0.07646590057479877,0.07646590057479877,2.6786370855481403,0.16782521813865592,0.18223760196754635,262553214.91012573,bull
concentrated,2019-05-24,SHOP,1,0.5,0.5,3.2070022814926444,0.24100226242363698,0.2772315101549432,416798104.45013046,bull
concentrated,2019-05-24,MELI,2,0.3208473886989768,0.3208473886989768,3.0792179385142946,0.21047148449829556,0.24670073222960176,262553214.91012573,bull
concentrated,2019-05-24,SE,3,0.07915261130102318,0.07915261130102318,2.825883507579534,0.17377693411502526,0.21000618184633146,98959105.69760324,bull
concentrated,2019-06-07,SHOP,1,0.1881085965535267,0.1881085965535267,3.196660286090145,0.1785728023854718,0.1801347188568646,498288152.3077965,bear
concentrated,2019-06-07,HEI,2,0.03981542601438874,0.03981542601438874,2.802635090044296,0.2238163344916957,0.2253782509630885,65979091.7534256,bear
