rebalance_date,ticker,original_weight,defended_weight,cash_after_defense,list_action,reason,period_forward_return,bench_return,risk_adjusted_return,risk_return_cap,risk_exit_proxy,relative_trim_or_exit,sector,regime_state,theme_horizon_primary,theme_holding_profile_primary,theme_event_risk_sensitivity_max,theme_structural_growth_max,market_style_regime_label,style_cash_defense_preference,style_row_breakout_fit,style_row_turnaround_fit,score,main_v2_score,risk_penalty,stage2_overext_penalty,explosion_exit_score,rs_acceleration_score
2019-04-30,NOW,0.15,0.15,,hold,hold,-0.0507028931635488,-0.0613189316386945,-0.0507028931635488,-0.08,False,False,Information Technology,bull,structural_growth,long_duration,0.35,1.0,balanced,0.077675629507809,0.2146161854264804,0.0368903992178466,5.810560186356716,2.11162543742528,-1.4979998145079092,0.0,0.0,0.6845158717281841
2019-04-30,CPRT,0.1203531917328538,0.1203531917328538,,hold,hold,0.0538130359332365,-0.0613189316386945,0.0538130359332365,-0.08,False,False,Industrials,bull,unknown,neutral,0.35,0.35,balanced,0.077675629507809,0.291994810104055,0.0743633232962112,2.083719011884644,2.070263351946656,0.5621962957390749,0.0,0.0,1.282846426840407
2019-04-30,SBUX,0.1152404174226656,0.1152404174226656,,hold,hold,-0.0221359167352789,-0.0613189316386945,-0.0221359167352789,-0.08,False,False,Consumer Discretionary,bull,unknown,neutral,0.35,0.35,balanced,0.077675629507809,0.2202769084694964,0.0288935709445941,4.589931837453793,2.2204544273514344,-2.8723928948799022,0.0,0.0,-0.587004080621562
2019-04-30,SHOP,0.0899561994378745,0.0899561994378745,,hold,hold,0.1256331321500048,-0.0613189316386945,0.1256331321500048,-0.08,False,False,Software,bull,unknown,neutral,0.35,0.35,balanced,0.077675629507809,0.2189961075780412,0.020074082563755,1.6666019880415026,1.8395389793280112,0.1297537420732533,0.0,0.0,0.260271584905511
2019-04-30,PAYC,0.0712645565813317,0.0,,risk_exit_proxy,distribution_risk_decay,0.0169290280582419,-0.0613189316386945,0.0169290280582419,-0.08,True,False,Industrials,bull,unknown,neutral,0.35,0.35,balanced,0.077675629507809,0.2189961075780412,0.0008873246984671,1.3767025944963047,1.7826939126610497,1.286993704685233,0.0,0.0,-0.1617653309302471
2019-04-30,MCO,0.0606105098296936,0.0606105098296936,,hold,hold,-0.0552851890555119,-0.0613189316386945,-0.0552851890555119,-0.08,False,False,Financials,bull,unknown,neutral,0.35,0.35,balanced,0.077675629507809,0.291994810104055,0.2071316140796605,1.7819565167897993,1.1862048115374768,-0.3963720797723654,0.0,0.0,0.9134448665983778
2019-04-30,CDNS,0.0570494898253313,0.0,,risk_exit_proxy,hard_stop,-0.0883620380174052,-0.0613189316386945,-0.08,-0.08,True,False,Information Technology,bull,unknown,neutral,0.35,0.35,balanced,0.077675629507809,0.2447760954982704,0.0120787182013562,1.657702167727881,1.7342428259647833,-0.3269323007737821,0.0,0.0,0.6237218476820772
2019-04-30,ADBE,0.0555100870579788,0.0555100870579788,,hold,hold,-0.067766327218911,-0.0613189316386945,-0.067766327218911,-0.08,False,False,Information Technology,bull,structural_growth,long_duration,0.15,1.0,balanced,0.077675629507809,0.291994810104055,0.0144981569008303,4.214415730090687,1.1749718204870376,-2.745846451676077,0.0,0.0,0.0744953869584751
2019-04-30,ALGN,0.0501537651316125,0.0,,risk_exit_proxy,hard_stop,-0.1456680915583611,-0.0613189316386945,-0.08,-0.08,True,False,Health Care,bull,unknown,neutral,0.35,0.35,balanced,0.077675629507809,0.2116922143565607,0.0184687096641675,1.3875785188106973,1.7085552416924217,0.5148237082807853,0.0,0.0,2.3535904408987065
2019-04-30,MELI,0.040588738166482,0.040588738166482,,hold,hold,0.1615072347706942,-0.0613189316386945,0.1615072347706942,-0.08,False,False,Internet,bull,unknown,neutral,0.35,0.35,balanced,0.077675629507809,0.1021981835364192,0.0053047759323547,2.265615410518774,1.6697929987865114,0.9278221310285606,0.0,0.0,0.96539949784211
