rebalance_date,original_return,gross_defended_return,defense_turnover,cost,net_return,return_delta,risk_exit_count,relative_trim_count,equity,drawdown
2019-04-30,-0.011715285534010769,-0.0036113377950250086,0.1994957322408864,0.0004987393306022161,-0.004110077125627225,0.007605208408383544,4,0,0.9958899228743727,-0.004110077125627276
2019-05-31,0.04957719842715567,0.04957719842715567,0.041933216944582,0.00010483304236145499,0.049472365384794215,-0.00010483304236145324,1,0,1.0451589530218481,0.0
2019-06-28,0.032763124184635645,0.032763124184635645,0.12357009679676709,0.0003089252419919177,0.032454198942643724,-0.0003089252419919211,2,0,1.0790787496099044,0.0
2019-07-31,0.050499466080029344,0.050499466080029344,0.0664548316139978,0.00016613707903499452,0.05033332900099435,-0.00016613707903499753,2,0,1.1333923753320014,0.0
2019-08-30,-0.044827202818550786,-0.01193881391772799,0.2616556774150071,0.0006541391935375178,-0.012592953111265508,0.03223424970728528,4,0,1.1191196182927796,-0.012592953111265626
2019-09-30,0.022697196154885056,0.024332732714745686,0.23276227057163112,0.0005819056764290779,0.02375082703831661,0.0010536308834315534,4,0,1.1456996347820383,0.0
2019-10-31,-0.004058422300329841,-0.0039986369551532905,0.019219470636138,4.8048676590345e-05,-0.004046685631743635,1.1736668586205534e-05,1,0,1.141063348531672,-0.004046685631743596
2019-11-29,0.04972310258746881,0.04972310258746881,0.0849997504954127,0.00021249937623853176,0.04951060321123028,-0.00021249937623853132,1,0,1.1975580832197013,0.0
2019-12-31,-0.027727915239049748,-0.019312595072104786,0.2782289083567003,0.0006955722708917507,-0.020008167342996538,0.00771974789605321,3,0,1.1735971406876833,-0.020008167342996597
2020-01-31,-0.03109508707671045,-0.02623663794408549,0.13476758072628992,0.0003369189518157248,-0.026573556895901216,0.004521530180809235,3,0,1.142410490296752,-0.04605003606562608
2020-02-28,-0.08767765288636852,-0.04135665146440663,0.4375482412130673,0.0010938706030326683,-0.0424505220674393,0.04522713081892921,8,0,1.0939145685683356,-0.0865457100608551
2020-03-31,0.08607981985695805,0.08607981985695805,0.0,0.0,0.08607981985695805,0.0,0,0,1.1880785375696,-0.007915729335328026
2020-04-30,0.09327791456820485,0.09335605504651279,0.0189958903708845,4.748972592721125e-05,0.09330856532058558,3.0650752380734225e-05,1,0,1.2989364413983988,0.0
2020-05-29,0.06341883709301856,0.06400522072716398,0.1063609658282412,0.000265902414570603,0.06373931831259338,0.000320481219574828,2,0,1.3817297647045186,0.0
2020-06-30,0.12678756462065727,0.12767083279214758,0.0137789156025123,3.444728900628075e-05,0.1276363855031413,0.0008488208824840304,1,0,1.5580887576135092,0.0
2020-07-31,0.0783657291952508,0.0770815509830514,0.0135641087450748,3.3910271862687004e-05,0.07704764071118872,-0.0013180884840620771,0,1,1.678135820406257,0.0
2020-08-31,-0.02865265079701148,-0.021388863152078625,0.3032631052161535,0.0007581577630403838,-0.022147020915119008,0.006505629881892471,5,0,1.6409701112933093,-0.022147020915118998
2020-09-30,0.024160254445238383,0.021137189147422273,0.18165019063680043,0.0004541254765920011,0.02068306367083027,-0.003477190774408112,1,1,1.674910400587118,-0.0019220254879954712
2020-10-30,0.09039599680050765,0.09039599680050765,0.0,0.0,0.09039599680050765,0.0,0,0,1.8263155957997281,0.0
2020-11-30,0.056866000725670864,0.05355264469662355,0.01140704977516735,2.8517624437918373e-05,0.05352412707218563,-0.0033418736534852334,0,1,1.924067543823227,0.0
2020-12-31,0.06681476079853069,0.06681476079853069,0.22186718608067618,0.0005546679652016905,0.066260092833329,-0.0005546679652016911,2,0,2.0515564378945497,0.0
2021-01-29,-0.0005303766788761013,0.02313409897940211,0.32365286307756974,0.0008091321576939244,0.022324966821708186,0.022855343500584286,3,0,2.0973573673034074,0.0
2021-02-26,-0.06548835173826731,-0.03793801285000393,0.5188279141938142,0.0012970697854845356,-0.039235082635488465,0.026253269102778844,5,0,2.0150673776811074,-0.03923508263548858
2021-03-31,0.020397645113471263,0.021347550861917784,0.072918769792155,0.0001822969244803875,0.021165253937437397,0.0007676088239661344,1,1,2.0577167904307743,-0.018900249185287543
2021-04-30,-0.017797664103293063,-0.010936271914347035,0.4345373417876074,0.0010863433544690184,-0.012022615268816053,0.00577504883447701,4,0,2.032977653127242,-0.030695634029664243
2021-05-28,0.03402358079061486,0.043702486108030764,0.2257611887689935,0.0005644029719224838,0.04313808313610828,0.009114502345493415,2,2,2.1206764121416954,0.0
2021-06-30,0.037456653766975635,0.03740595838286753,0.11580268825011969,0.0002895067206252992,0.037116451662242235,-0.0003402021047334003,2,0,2.1993883956842097,0.0
2021-07-30,0.05624004944321735,0.0577604704062903,0.1134811079087277,0.00028370276977181925,0.05747676763651848,0.0012367181933011298,1,0,2.325802131445406,0.0
2021-08-31,-0.041939320794136904,-0.03674099643053251,0.24812287027744107,0.0006203071756936026,-0.037361303606226116,0.004578017187910788,4,1,2.238907131884466,-0.03736130360622625
2021-09-30,0.0749381338510085,0.0715639817544161,0.02877310042170715,7.193275105426788e-05,0.07149204900336183,-0.003446084847646677,0,1,2.398971190271127,0.0
2021-10-29,0.03812756384119795,0.04592566900109988,0.0866861908288107,0.00021671547707202674,0.04570895352402785,0.007581389682829905,1,0,2.5086256529127113,0.0
2021-11-30,-0.009041200184536835,-0.006283551850837154,0.2048928784508135,0.0005122321961270337,-0.006795784046964188,0.002245416137572647,2,0,2.491577574720842,-0.006795784046964237
2021-12-31,-0.09758467282578828,-0.05092733278240913,0.7166160802204933,0.0017915402005512333,-0.052718872982960366,0.044865799842827916,8,0,2.360224413031941,-0.0591563909539331
2022-01-31,-0.01602863476247346,-0.009729305381348098,0.2699516756714075,0.0006748791891785187,-0.010404184570526616,0.005624450191946843,2,1,2.335668202610894,-0.06894510151444888
2022-02-28,0.011534046090889018,0.011534046090889018,0.1891067923753203,0.00047276698093830075,0.011061279109950717,-0.00047276698093830054,2,0,2.3615036805082097,-0.058646443415613425
2022-03-31,-0.06228646742263686,-0.03820569772499677,0.46155715262762415,0.0011538928815690605,-0.039359590606565825,0.022926876816071036,5,0,2.268555862427508,-0.09569773401880954
2022-04-29,0.019889718541066824,0.019889718541066824,0.0,0.0,0.019889718541066824,0.0,0,0,2.3136768000258785,-0.07771141647239477
2022-05-31,-0.12852430345464702,-0.05190767519817712,0.6017105327533799,0.00150427633188345,-0.05341195153006057,0.07511235192458646,8,0,2.1900988069266707,-0.12697264959249932
2022-06-30,0.03062882947091811,0.03062882947091811,0.0,0.0,0.03062882947091811,0.0,0,0,2.2571789698084888,-0.10023284375342056
2022-07-29,0.033233241767997475,0.034844316290695315,0.0689167867899746,0.0001722919669749365,0.03467202432372038,0.0014387825557229048,2,0,2.335439933952679,-0.06903609502635455
2022-08-31,-0.026669511215773586,-0.02490880530668921,0.0612874804484454,0.0001532187011211135,-0.025062024007810324,0.0016074872079632624,2,0,2.276909082259158,-0.09236793476320881
2022-09-30,0.06645422835407874,0.06645422835407874,0.0297815211065311,7.445380276632775e-05,0.06637977455131241,-7.445380276632774e-05,1,0,2.4280497938133565,-0.03211952289724851
2022-10-31,0.009800887488891427,0.01748448699317335,0.06953941240453926,0.00017384853101134814,0.017310638462162003,0.007509750973270576,1,1,2.4700808859621866,-0.0153648938835379
2022-11-30,-0.056475303260072586,-0.04136719751225681,0.7319715605334942,0.0018299289013337355,-0.043197126413590546,0.01327817684648204,7,1,2.3633804896794843,-0.057898301033709854
2022-12-30,0.07967816825259234,0.07096495900516561,0.2947360267154167,0.0007368400667885418,0.07022811893837708,-0.009450049314215267,3,1,2.529356255805335,0.0
2023-01-31,0.05990433012390378,0.06132013112508988,0.35883549994567765,0.0008970887498641942,0.06042304237522569,0.0005187122513219053,4,0,2.682187656031903,0.0
2023-02-28,0.010626836844596681,0.016282012713560966,0.1556242201430156,0.00038906055035753905,0.01589295216320343,0.005266115318606747,1,1,2.7248155361419526,0.0
2023-03-31,-0.026955774112738067,-0.015979860281304197,0.33739825283090397,0.00084349563207726,-0.01682335591338146,0.010132418199356608,5,0,2.678974994579125,-0.016823355913381577
2023-04-28,0.14574935799601685,0.14875392774269694,0.2825404953729511,0.0007063512384323778,0.14804757650426456,0.0022982185082477125,6,0,3.07559075004209,0.0
2023-05-31,0.07257517051685042,0.07257517051685042,0.0613862542988178,0.0001534656357470445,0.07242170488110337,-0.00015346563574704375,2,0,3.2983302756766895,0.0
2023-06-30,0.02338558767558089,0.02361088588704593,0.0368285549558273,9.207138738956825e-05,0.023518814499656364,0.0001332268240754747,1,0,3.3759030935889296,0.0
2023-07-31,-0.02047739907912702,-0.013862783133331379,0.2622860801804516,0.000655715200451129,-0.014518498333782508,0.005958900745344513,4,0,3.3268900501496477,-0.014518498333782492
2023-08-31,-0.07864738880647835,-0.057708193522340065,0.4048851592998048,0.001012212898249512,-0.05872040642058958,0.019926982385888775,4,0,3.1315337142882447,-0.07238637263159564
2023-09-29,-0.01670545713184429,-0.011987433434630428,0.2427704544032393,0.0006069261360080983,-0.012594359570638525,0.0041110975612057635,2,0,3.0920940526829215,-0.08406907219729765
2023-10-31,0.03683956622816463,0.03683956622816463,0.0,0.0,0.03683956622816463,0.0,0,0,3.206005456320448,-0.05032657412208574
2023-11-30,0.023083808564219682,0.023083808564219682,0.027309624673638,6.8274061684095e-05,0.023015534502535587,-6.827406168409544e-05,1,0,3.2797933855157084,-0.02846933262265139
2023-12-29,0.032375150052078014,0.032375150052078014,0.0,0.0,0.032375150052078014,0.0,0,0,3.385977188511592,0.0
2024-01-31,0.2088041213552191,0.21011546011795104,0.0449943158467737,0.00011248578961693425,0.21000297432833412,0.0011988529731150055,1,0,4.097042469106917,0.0
2024-02-29,0.06280959287495469,0.06280959287495469,0.1412611488422265,0.0003531528721055663,0.062456440002849126,-0.0003531528721055638,2,0,4.352929156267818,0.0
2024-03-28,-0.032209260773446415,-0.02178428601625841,0.34650655313629375,0.0008662663828407344,-0.022650552399099147,0.009558708374347268,4,0,4.254332906324207,-0.0226505523990993
