start_date,end_date,months,cagr,sharpe,max_dd,ending_equity
2019-04-30,2022-03-31,36,0.3139630705062655,1.8517065101172279,-0.09569773401880954,2.268555862427508
2019-05-31,2022-04-29,36,0.3244343969238441,1.9135865868451503,-0.09569773401880932,2.3232254357470197
2019-06-28,2022-05-31,36,0.27965762204565636,1.6338297673411994,-0.1269726495924991,2.0954695939737045
2019-07-31,2022-06-30,36,0.27890303622496515,1.6304080911196033,-0.12697264959249954,2.0917648231183112
2019-08-30,2022-07-29,36,0.2725146915695691,1.6046690479149788,-0.12697264959249943,2.060574947196522
2019-09-30,2022-08-31,36,0.2671355054708031,1.5683796983605864,-0.1269726495924991,2.034553809120594
2019-10-31,2022-09-30,36,0.2844847073903496,1.6358530813621521,-0.1269726495924992,2.1192725563496215
2019-11-29,2022-10-31,36,0.2936013885036697,1.6868616070845162,-0.1269726495924992,2.1647184524336036
2019-12-31,2022-11-30,36,0.2543315702888158,1.464616749399039,-0.1269726495924992,1.9734996763792925
2020-01-31,2022-12-30,36,0.291705930538249,1.6399506111521422,-0.1269726495924991,2.1552167844608325
2020-02-28,2023-01-31,36,0.3290938823991827,1.828132763160165,-0.12697264959249943,2.3478317809697105
2020-03-31,2023-02-28,36,0.3555573626901962,2.00324414987483,-0.1269726495924992,2.4908851334780784
2020-04-30,2023-03-31,36,0.31131743785713284,1.811730903241603,-0.12697264959249932,2.2548803886815323
2020-05-29,2023-04-28,36,0.33284674288363614,1.8046974999454284,-0.126972649592499,2.3677761682711713
2020-06-30,2023-05-31,36,0.33646321406863056,1.814014688457677,-0.12697264959249943,2.38710228289975
2020-07-31,2023-06-30,36,0.2939949830901445,1.719572922598947,-0.12697264959249932,2.1666949826142954
2020-08-31,2023-07-31,36,0.2562337206381198,1.5456475871969726,-0.1269726495924991,1.9824915300027666
2020-09-30,2023-08-31,36,0.24037253211940435,1.4259295514655463,-0.1269726495924992,1.9083429324743577
2020-10-30,2023-09-29,36,0.2267433300609587,1.3487694557976313,-0.1269726495924992,1.8461250533754097
2020-11-30,2023-10-31,36,0.20632078214945349,1.2794120585368696,-0.1269726495924992,1.7554498596484727
2020-12-31,2023-11-30,36,0.19456207869323316,1.2258310124719698,-0.1269726495924992,1.7046144747073602
2021-01-29,2023-12-29,36,0.1817715204702537,1.1719465201332862,-0.1269726495924992,1.6504431103959885
2021-02-26,2024-01-31,36,0.2500652328314603,1.279505882862961,-0.1269726495924991,1.953430794855207
2021-03-31,2024-02-29,36,0.29269879000241295,1.4725605920225826,-0.126972649592499,2.1601903760047323
2021-04-30,2024-03-28,36,0.2739389707250188,1.3814424637734117,-0.1269726495924992,2.0675016727805304
2021-05-28,2024-04-30,36,0.285323201554077,1.4359569219168882,-0.126972649592499,2.123425563182541
2021-06-30,2024-05-31,36,0.2676651453203396,1.3608874830733646,-0.12697264959249943,2.037106096324648
2021-07-30,2024-06-28,36,0.23991019510310152,1.230166644851109,-0.1269726495924992,1.9062097779723632
2021-08-31,2024-07-31,36,0.21448696241912812,1.1231419116789128,-0.1269726495924992,1.7913422575480504
2021-09-30,2024-08-30,36,0.23868490448348867,1.2445501723790926,-0.12697264959249943,1.9005641587785398
2021-10-29,2024-09-30,36,0.22111913102857517,1.1797697217575833,-0.1269726495924991,1.8208497292530428
2021-11-30,2024-10-31,36,0.2656286689077798,1.2736157633350158,-0.12697264959249932,2.0273041602346615
2021-12-31,2024-11-29,36,0.2544568873827453,1.2199320517608174,-0.12099914963632963,1.9740912375568243
2022-01-31,2024-12-31,36,0.30127389364672763,1.4256134431567484,-0.08406907219729776,2.203464971795781
2022-02-28,2025-01-31,36,0.2940360334672998,1.3902206920793587,-0.08406907219729776,2.166901196245032
2022-03-31,2025-02-28,36,0.266399100634902,1.257071887828665,-0.08406907219729776,2.03100868382559
2022-04-29,2025-03-31,36,0.29578908335410725,1.3889905360828458,-0.08406907219729765,2.1757197320322073
2022-05-31,2025-04-30,36,0.31169952067349604,1.4449577064936072,-0.08406907219729765,2.256851998488347
2022-06-30,2025-05-30,36,0.3491918939175458,1.6231611537637656,-0.08406907219729753,2.4559593242599944
2022-07-29,2025-06-30,36,0.3601973855940055,1.6601445438545228,-0.08406907219729765,2.5165514121528845
2022-08-31,2025-07-31,36,0.3380110825204172,1.5654785287890245,-0.08406907219729787,2.395405993740055
2022-09-30,2025-08-29,36,0.39948977172078304,1.7644964320388448,-0.08406907219729776,2.7410009509835427
2022-10-31,2025-09-30,36,0.42551163743783516,1.8067147476628616,-0.08406907219729753,2.896758575529555
2022-11-30,2025-10-31,36,0.4128057903624467,1.7543050856584554,-0.08406907219729787,2.8199888980511423
2022-12-30,2025-11-28,36,0.4767904967205998,1.984515626384276,-0.08406907219729765,3.2207474150357718
2023-01-31,2025-12-31,36,0.5227680217467277,2.017809829958373,-0.08406907219729765,3.531028672005767
2023-02-28,2026-01-30,36,0.4984877435346544,1.9424713731008565,-0.08406907219729765,3.364802556538785
2023-03-31,2026-02-27,36,0.4684979150993285,1.8180251106983907,-0.08406907219729765,3.16679538092773
2023-04-28,2026-03-31,36,0.5068994266592881,1.9464791777514885,-0.08406907219729765,3.421785667774332
