portfolio,official_metric_mode,status,valid_for_production,target_pass,cagr,cagr_target,cagr_gap_pp,max_dd,max_dd_target,max_dd_gap_pp,sharpe,start_date,end_date,years,ending_capital_usd,avg_cash_weight,latest_cash_weight,latest_position_count,broker_trade_count,total_fees_usd,order_preview_count,order_preview_buy_count,order_preview_sell_count,journal_trade_count,journal_win_rate,journal_avg_realized_return,journal_avg_holding_days,journal_profit_factor,legacy_cagr,legacy_max_dd,legacy_sharpe
main,broker_ledger_next_close,completed,True,False,0.3450613033496317,0.35,0.4939,-0.2600681723490029,-0.25,1.0068,1.274739850958319,2019-06-03,2026-06-12,7.025325119780972,802518.3245926953,0.2661340699849467,0.16067356317975193,13,1675,40214.61329163551,13,8,5,0,,,,,0.3238037122531523,-0.1584814331105655,1.7597425609530986
concentrated,broker_ledger_next_close,completed,True,False,0.44862681887517564,0.5,5.1373,-0.25828369779832017,-0.25,0.8284,1.406047274627334,2019-06-03,2026-06-12,7.025325119780972,1351362.5876303844,0.4230691602312312,0.06603116312988752,5,596,42608.77766597986,5,3,2,0,,,,,0.4672274204053717,-0.2514500480216427,1.64592880258751
