comparison_method,rebalance_date,target_cash_weight,target_stock_weight,broker_cash_date,broker_cash_weight,cash_drift
rebalance_day_next_close,2019-07-31,0.0846666666666667,0.9153333333333327,2019-08-01,0.0919769428559788,0.007310276189312098
rebalance_day_next_close,2019-09-30,0.1355246381574673,0.8644753618425316,2019-10-01,0.138442822494179,0.0029181843367117044
rebalance_day_next_close,2019-10-31,0.1423076923076925,0.8576923076923072,2019-11-01,0.1445241741240395,0.00221648181634701
rebalance_day_next_close,2019-12-31,0.0299999999999996,0.9699999999999991,2020-01-02,0.0313998323459651,0.0013998323459654995
rebalance_day_next_close,2020-03-31,0.79,0.20999999999999958,2020-04-01,0.785733230678127,-0.004266769321873087
rebalance_day_next_close,2020-04-30,0.3199999999999998,0.6799999999999998,2020-05-01,0.3227254134933278,0.0027254134933279994
rebalance_day_next_close,2020-06-30,0.1199999999999998,0.879999999999999,2020-07-01,0.1268473576740457,0.006847357674045901
rebalance_day_next_close,2020-08-31,0.0299999999999998,0.9699999999999992,2020-09-01,0.0226608084263006,-0.007339191573699201
rebalance_day_next_close,2020-09-30,0.1999999999999999,0.7999999999999995,2020-10-01,0.2003877850100581,0.00038778501005820587
rebalance_day_next_close,2020-11-30,0.4524795478782111,0.5475204521217885,2020-12-01,0.4539385461247998,0.001458998246588683
rebalance_day_next_close,2021-03-31,0.0621428571428569,0.937857142857143,2021-04-01,0.0626637875761232,0.0005209304332663006
rebalance_day_next_close,2021-06-30,0.0450594321805317,0.9549405678194679,2021-07-01,0.0467986522681039,0.001739220087572206
rebalance_day_next_close,2021-08-31,0.0300000000000001,0.9699999999999989,2021-09-01,0.029119515766965,-0.000880484233035099
rebalance_day_next_close,2021-09-30,0.08,0.9199999999999997,2021-10-01,0.0838008187380783,0.0038008187380783043
rebalance_day_next_close,2021-11-30,0.3497924160640188,0.6502075839359811,2021-12-01,0.3479248315962768,-0.0018675844677419895
rebalance_day_next_close,2022-01-31,0.6,0.39999999999999925,2022-02-01,0.6030211081214202,0.003021108121420202
rebalance_day_next_close,2022-02-28,0.5999999999999999,0.39999999999999947,2022-03-01,0.6018536973733549,0.0018536973733550566
rebalance_day_next_close,2022-03-31,0.8422678551129338,0.1577321448870659,2022-04-01,0.844224058661623,0.001956203548689195
rebalance_day_next_close,2022-05-31,0.5999999999999999,0.3999999999999996,2022-06-01,0.6014793804114043,0.0014793804114043851
