row_type,ticker,projected_shares,reference_price,projected_market_value_usd,projected_weight
equity,SNDK,204.0,2090.7099609375,426504.83203125,0.28545633195973175
equity,BE,1690.0,252.02000427246094,425913.807220459,0.2850607636990345
equity,WDC,424.0,586.4500122070312,248654.80517578125,0.16642270679934415
equity,CIEN,376.0,479.5,180292.0,0.12066801859331124
equity,LITE,118.0,816.97998046875,96403.6376953125,0.0645221970241653
cash,CASH,0.0,1.0,116346.77476915586,0.07786998192441315
