rebalance_date,ticker,weight,baseline_weight,stage,months_held,cum_return,peak_return,period_forward_return,weighted_forward_return,monster_onset_score,sector,portfolio_defensive_rotation_action
2019-04-30,NOW,0.33,0.0638300035866908,scout,1,-0.04085514798744905,0.0,-0.040855147987449,-0.01348219883585817,1.390773084642703,Information Technology,promote_monster_early
2019-04-30,CDNS,0.33,0.0435194330495439,scout,1,-0.07999999999999996,0.0,-0.08,-0.026400000000000003,1.3522001745944814,Information Technology,promote_monster_early
2019-04-30,EL,0.33,0.043096377016621,scout,1,-0.07999999999999996,0.0,-0.08,-0.026400000000000003,1.0165605319448532,Consumer Staples,neutral
2019-05-31,NOW,0.19383053300302364,0.0863999999999999,confirm,2,0.03232535585954244,0.03232535585954244,0.0762976558685986,0.014788815303891742,0.9173967728609611,Information Technology,promote_monster_early
2019-05-31,CDNS,0.33,,scout,2,0.06589791711267368,0.06589791711267368,0.1585846925137757,0.05233294852954598,0.31698497059397773,Information Technology,neutral
2019-05-31,EL,0.034408906621141856,0.0237038375093195,scout,2,0.05377372937672509,0.05377372937672509,0.1454062275833967,0.005003269307049598,0.005309419816624472,Consumer Staples,neutral
2019-05-31,SHOP,0.041806585549671815,0.0288,scout,1,0.12512764973378965,0.12512764973378965,0.1251276497337896,0.005231159793225045,0.953331158021005,Software,neutral
2019-05-31,PYPL,0.04705895516709873,0.0324182874777508,scout,1,0.05067973659302649,0.05067973659302649,0.0506797365930264,0.0023849354522116023,0.8610445470125409,Financials,neutral
2019-05-31,AMT,0.07289501965906392,0.0502164082184301,scout,1,-0.014245337291561633,0.0,-0.0142453372915616,-0.0010384141419183793,0.8184775549516812,Real Estate,neutral
2019-06-28,NOW,0.14909276741997066,0.0704831828528887,confirm,3,0.015448853611271796,0.03232535585954244,-0.0163480458486064,-0.0024373753974772905,0.8025070525054421,Information Technology,neutral
2019-06-28,CDNS,0.33,,confirm,3,0.11246493325620377,0.11246493325620377,0.0436880637403549,0.014417061034317119,0.819812056724127,Information Technology,neutral
2019-06-28,EL,0.060035980867967235,0.0438628430890393,scout,3,0.05155098343834874,0.05377372937672509,-0.0021093199388175,-0.00012663509149126926,0.5815232558205744,Consumer Staples,neutral
2019-06-28,SHOP,0.12216354984126121,0.0577524716350945,confirm,2,0.2177702198395275,0.2177702198395275,0.082339608423682,0.010058898857576408,0.7803273639010299,Software,neutral
2019-06-28,PYPL,0.09755272935036269,,confirm,2,0.009991874419646551,0.05067973659302649,-0.0387252754158142,-0.0037777563116571764,0.7826277605600545,Financials,neutral
2019-06-28,AMT,0.06838845615483304,0.0499652388126736,scout,2,0.010326784346226026,0.010326784346226026,0.024927218269781,0.001704733973704871,0.23761613936162893,Real Estate,neutral
2019-06-28,ADBE,0.05772391100668541,0.042173623456577,scout,1,-0.0013353160166402755,0.0,-0.0013353160166403,-7.707966291034634e-05,1.1245803119572388,Information Technology,neutral
2019-06-28,MKTX,0.04038511316494517,0.0295057373307985,scout,1,0.05251705708885801,0.05251705708885801,0.052517057088858,0.0021209072936234164,0.9053573687454595,Financials,neutral
2019-06-28,V,0.0746574921939746,0.1043410245249721,scout,1,0.022015739106449272,0.022015739106449272,0.0220157391064492,0.0016436398704843126,0.8281595755201183,Financials,neutral
2019-07-31,NOW,0.08929477995058782,0.0692656337753488,confirm,4,-0.03320396794989544,0.03232535585954244,-0.0479126264096332,-0.0042783474321029195,0.05106948152052698,Information Technology,neutral
2019-07-31,CDNS,0.33,,confirm,4,0.04623780348644213,0.11246493325620377,-0.0595318807721099,-0.01964552065479627,0.5857830049435659,Information Technology,neutral
2019-07-31,EL,0.03816406493555967,0.0457512119799919,scout,4,0.12387262932381549,0.12387262932381549,0.0687761668473652,0.0026247780975817317,0.48541578545846553,Consumer Staples,neutral
2019-07-31,SHOP,0.09151789133397098,0.0709900931335379,confirm,3,0.40002924860907396,0.40002924860907396,0.1496661897295894,0.013697134088042046,0.5223639438969129,Software,neutral
2019-07-31,PYPL,0.12324626290995776,,confirm,3,0.007065702504174043,0.05067973659302649,-0.0028972232248442,-0.00035707193527798395,-0.1369649389914426,Financials,rotate_out_stale_core
2019-07-31,ADBE,0.061922281831027826,0.0480328872327735,confirm,2,-0.05107657625258577,0.0,-0.0498077693481092,-0.003084210730948447,0.8977353837307102,Information Technology,neutral
2019-07-31,MKTX,0.03301409545811169,,scout,2,0.22961820495080465,0.22961820495080465,0.1682643969227331,0.005555096862208705,0.5439301098383944,Financials,neutral
2019-07-31,V,0.11891545037679244,0.1425562498929611,scout,2,0.031086885649664664,0.031086885649664664,0.0088757405547847,0.0010554626854997842,0.387300789843835,Financials,neutral
2019-07-31,HD,0.04549991528361506,0.0892125823092385,scout,1,0.05748557649685826,0.05748557649685826,0.0574855764968582,0.0026155888606368208,0.869609912906173,Consumer Discretionary,neutral
2019-07-31,MELI,0.022925342636761686,0.0274829794063982,scout,1,-0.059789001495265004,0.0,-0.059789001495265,-0.001370683345188807,0.8035134276845143,Internet,neutral
2019-07-31,MA,0.04549991528361506,0.0940298556920632,scout,1,0.022122537695139055,0.022122537695139055,0.022122537695139,0.0010065735909874053,0.7969054626020576,Financials,neutral
2019-08-30,CDNS,0.33,,confirm,5,-0.0018934975330824333,0.11246493325620377,-0.0460041692807636,-0.015181375862651988,0.12758575258893462,Information Technology,neutral
