schema_version,portfolio,status,metric_mode,production_mutation_allowed,live_trading_enabled,latest_run,price_cache,broker_cagr,broker_max_dd,cash_drag,name_contribution_status,observations,start_date,end_date,alpha_daily,stock_selection_residual_alpha,spy_beta,qqq_beta,smh_soxx_semiconductor_beta,sector_theme_beta_proxy,sector_theme_beta_method,r_squared,residual_vol_annualized,spy_factor_annualized,qqq_growth_factor_annualized,semiconductor_factor_annualized,top_1_winner_contribution,top_3_winner_contribution,top_5_winner_contribution,top_5_positive_share,position_concentration_alpha
alpha-beta-attribution-v1,main,completed,broker_ledger_next_close,False,False,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices,0.3502292258141284,-0.26032442012514556,0.04427399462755803,completed,1751,2019-07-02,2026-06-18,0.0004803509375711859,0.12104843626793885,0.5126199498786823,0.6973051565680521,0.4199944158651705,1.1172995724332226,QQQ-minus-SPY plus SMH/SOXX-minus-QQQ proxy; not official sector ETF attribution,0.4838088837405803,0.18956480974190906,0.0860581394351902,0.044865586728187086,0.0817570135870824,1.1319857295834543,2.956158986033059,4.279735069138058,0.40035277136980024,1.6329039394315301
alpha-beta-attribution-v1,concentrated,completed,broker_ledger_next_close,False,False,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices,0.45960777470565395,-0.2459978159609808,0.07325825128722548,completed,1712,2019-07-02,2026-06-18,0.0009527210760535873,0.24008571116550398,0.3278894833870909,0.8510344142936381,0.3205519224658907,1.1715863367595287,QQQ-minus-SPY plus SMH/SOXX-minus-QQQ proxy; not official sector ETF attribution,0.24576680990150201,0.2629375740195453,0.05809341435304301,0.06626023321893915,0.06492986682978497,4.665864418473462,7.192612121012597,8.26191670370193,0.7166513739381921,9.314904049106469
