rebalance_date,ticker,weight,Name,sector,portfolio_sleeve_label,portfolio_sleeve_role,policy_id
2019-06-28,NOW,0.0636923927254583,SERVICENOW INC,Information Technology,core_compounder,core_compounder,fast_reentry
2019-06-28,ORCL,0.0558513283241789,ORACLE CORP,Information Technology,core_compounder,core_compounder,fast_reentry
2019-06-28,DHR,0.0490784433021827,DANAHER CORP,Health Care,core_compounder,core_compounder,fast_reentry
2019-06-28,AMT,0.0452917741562534,AMERICAN TOWER REIT CORP,Real Estate,core_compounder,core_compounder,fast_reentry
2019-06-28,MELI,0.0387005882481757,MercadoLibre,Internet,core_compounder,core_compounder,fast_reentry
2019-06-28,AVGO,0.0381715706607175,BROADCOM INC,Information Technology,core_compounder,core_compounder,fast_reentry
2019-06-28,VEEV,0.0347575541894732,VEEVA SYSTEMS INC CLASS A,Health Care,core_compounder,core_compounder,fast_reentry
2019-06-28,PAYC,0.0261609111996352,PAYCOM SOFTWARE INC,Industrials,core_compounder,core_compounder,fast_reentry
2019-06-28,HEI,0.0227965688014486,HEICO CORP,Industrials,core_compounder,core_compounder,fast_reentry
2019-06-28,UNH,0.0062429886497188,UNITEDHEALTH GROUP INC,Health Care,core_compounder,core_compounder,fast_reentry
2019-06-28,ADBE,0.0055241056506167,ADOBE INC,Information Technology,core_compounder,core_compounder,fast_reentry
2019-06-28,AZO,0.0043140029798406,,Unknown,core_compounder,core_compounder,fast_reentry
2019-06-28,SUI,0.0043107163358256,SUN COMMUNITIES REIT INC,Real Estate,core_compounder,core_compounder,fast_reentry
2019-06-28,ELS,0.003955501851922,EQUITY LIFESTYLE PROPERTIES REIT I,Real Estate,core_compounder,core_compounder,fast_reentry
2019-06-28,PEG,0.0039473953392438,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,core_compounder,core_compounder,fast_reentry
2019-06-28,CHTR,0.0013533106737388,,Unknown,core_compounder,core_compounder,fast_reentry
2019-06-28,CSX,0.0013252325401299,CSX CORP,Industrials,core_compounder,core_compounder,fast_reentry
2019-06-28,CPRT,0.001324939962866,,Unknown,core_compounder,core_compounder,fast_reentry
2019-06-28,VICI,0.0013242139324183,VICI PPTYS INC,Real Estate,core_compounder,core_compounder,fast_reentry
2019-07-31,V,0.1859281336481394,VISA INC CLASS A,Financials,core_compounder,core_compounder,fast_reentry
2019-07-31,MA,0.1373435502317737,MASTERCARD INC CLASS A,Financials,core_compounder,core_compounder,fast_reentry
2019-07-31,HD,0.1026927216075058,HOME DEPOT INC,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2019-07-31,NOW,0.0812107668835754,SERVICENOW INC,Information Technology,core_compounder,core_compounder,fast_reentry
2019-07-31,SHOP,0.0799999999999999,Shopify,Software,core_compounder,core_compounder,fast_reentry
2019-07-31,AVGO,0.0748220113471524,BROADCOM INC,Information Technology,core_compounder,core_compounder,fast_reentry
2019-07-31,ORCL,0.0580383083900205,ORACLE CORP,Information Technology,core_compounder,core_compounder,fast_reentry
2019-07-31,ADBE,0.0468815603440697,ADOBE INC,Information Technology,core_compounder,core_compounder,fast_reentry
2019-07-31,NEE,0.0425786771401587,NEXTERA ENERGY INC,Utilities,core_compounder,core_compounder,fast_reentry
2019-07-31,DHR,0.0425099601562386,DANAHER CORP,Health Care,core_compounder,core_compounder,fast_reentry
2019-07-31,WRB,0.0399999999999999,WR BERKLEY CORP,Financials,core_compounder,core_compounder,fast_reentry
2019-07-31,TSCO,0.0399999999999999,TRACTOR SUPPLY,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2019-07-31,T,0.0397648839932762,AT&T INC,Communication,core_compounder,core_compounder,fast_reentry
2019-07-31,SBUX,0.0282294262580892,STARBUCKS CORP,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2019-08-30,V,0.1600000000000001,VISA INC CLASS A,Financials,core_compounder,core_compounder,fast_reentry
2019-08-30,HD,0.1036502847253473,HOME DEPOT INC,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2019-08-30,ORCL,0.099780201357784,ORACLE CORP,Information Technology,core_compounder,core_compounder,fast_reentry
2019-08-30,MA,0.0994114055252891,MASTERCARD INC CLASS A,Financials,core_compounder,core_compounder,fast_reentry
2019-08-30,NOW,0.0810085315709021,SERVICENOW INC,Information Technology,core_compounder,core_compounder,fast_reentry
2019-08-30,NEE,0.0707980479112016,NEXTERA ENERGY INC,Utilities,core_compounder,core_compounder,fast_reentry
2019-08-30,AMGN,0.0691309313992741,AMGEN INC,Health Care,core_compounder,core_compounder,fast_reentry
2019-08-30,PG,0.0609585750657487,PROCTER & GAMBLE,Consumer Staples,core_compounder,core_compounder,fast_reentry
2019-08-30,AEP,0.04966273091075,AMERICAN ELECTRIC POWER INC,Utilities,core_compounder,core_compounder,fast_reentry
2019-08-30,AMT,0.0462538734436407,AMERICAN TOWER REIT CORP,Real Estate,core_compounder,core_compounder,fast_reentry
2019-08-30,DG,0.040134151018748,DOLLAR GENERAL CORP,Consumer Staples,core_compounder,core_compounder,fast_reentry
2019-08-30,BKNG,0.04,BOOKING HOLDINGS INC,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2019-08-30,DUK,0.04,DUKE ENERGY CORP,Utilities,core_compounder,core_compounder,fast_reentry
2019-08-30,LRCX,0.0392112670713138,LAM RESEARCH CORP,Information Technology,core_compounder,core_compounder,fast_reentry
2019-09-30,MA,0.1303071540102127,MASTERCARD INC CLASS A,Financials,core_compounder,core_compounder,fast_reentry
2019-09-30,AEP,0.0976438848602117,AMERICAN ELECTRIC POWER INC,Utilities,core_compounder,core_compounder,fast_reentry
2019-09-30,NEE,0.0957899755770868,NEXTERA ENERGY INC,Utilities,core_compounder,core_compounder,fast_reentry
2019-09-30,HD,0.0896757029725628,HOME DEPOT INC,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2019-09-30,AMT,0.0804264949015991,AMERICAN TOWER REIT CORP,Real Estate,core_compounder,core_compounder,fast_reentry
2019-09-30,DUK,0.08,DUKE ENERGY CORP,Utilities,core_compounder,core_compounder,fast_reentry
2019-09-30,NOW,0.078159273312383,SERVICENOW INC,Information Technology,core_compounder,core_compounder,fast_reentry
2019-09-30,BKNG,0.0744264497598581,BOOKING HOLDINGS INC,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2019-09-30,LRCX,0.0731200968727296,LAM RESEARCH CORP,Information Technology,core_compounder,core_compounder,fast_reentry
2019-09-30,ORCL,0.0679991869905667,ORACLE CORP,Information Technology,core_compounder,core_compounder,fast_reentry
2019-09-30,VICI,0.04,VICI PPTYS INC,Real Estate,core_compounder,core_compounder,fast_reentry
2019-09-30,PG,0.0398395449611597,PROCTER & GAMBLE,Consumer Staples,core_compounder,core_compounder,fast_reentry
2019-09-30,MDT,0.0314522593178262,MEDTRONIC PLC,Health Care,core_compounder,core_compounder,fast_reentry
2019-09-30,SBUX,0.0211599764638032,STARBUCKS CORP,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2019-10-31,BKNG,0.1446295705978351,BOOKING HOLDINGS INC,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2019-10-31,ORCL,0.0963667179812549,ORACLE CORP,Information Technology,core_compounder,core_compounder,fast_reentry
2019-10-31,HD,0.0818760311400851,HOME DEPOT INC,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2019-10-31,UNH,0.0767594970949765,UNITEDHEALTH GROUP INC,Health Care,core_compounder,core_compounder,fast_reentry
2019-10-31,V,0.0761652357833349,VISA INC CLASS A,Financials,core_compounder,core_compounder,fast_reentry
2019-10-31,DUK,0.0714237349785187,DUKE ENERGY CORP,Utilities,core_compounder,core_compounder,fast_reentry
2019-10-31,PG,0.0563658840983002,PROCTER & GAMBLE,Consumer Staples,core_compounder,core_compounder,fast_reentry
2019-10-31,LPX,0.0501827391767477,LOUISIANA PACIFIC CORP,Materials,core_compounder,core_compounder,fast_reentry
2019-10-31,T,0.0456218179884657,AT&T INC,Communication,core_compounder,core_compounder,fast_reentry
2019-10-31,LRCX,0.0376735270357234,LAM RESEARCH CORP,Information Technology,core_compounder,core_compounder,fast_reentry
2019-10-31,COST,0.0349266399243689,COSTCO WHOLESALE CORP,Consumer Staples,core_compounder,core_compounder,fast_reentry
2019-10-31,CBRE,0.0338512159037043,CBRE GROUP INC CLASS A,Real Estate,core_compounder,core_compounder,fast_reentry
2019-10-31,CASH,0.03,Cash,Cash,cash,cash,fast_reentry
2019-10-31,WU,0.0244354671075244,WESTERN UNION,Financials,core_compounder,core_compounder,fast_reentry
2019-10-31,ORLY,0.0242292133222757,OREILLY AUTOMOTIVE INC,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2019-10-31,MSFT,0.0231699174019868,MICROSOFT CORP,Information Technology,core_compounder,core_compounder,fast_reentry
2019-10-31,RNG,0.0219020791190942,RINGCENTRAL INC CLASS A,Information Technology,core_compounder,core_compounder,fast_reentry
2019-10-31,MA,0.0162348615780429,,Unknown,core_compounder,core_compounder,fast_reentry
2019-10-31,AEP,0.0119983650878432,,Unknown,core_compounder,core_compounder,fast_reentry
2019-10-31,NEE,0.0119253152808424,,Unknown,core_compounder,core_compounder,fast_reentry
2019-10-31,AMT,0.0096703287064053,,Unknown,core_compounder,core_compounder,fast_reentry
2019-10-31,NOW,0.0092276973137852,,Unknown,core_compounder,core_compounder,fast_reentry
2019-10-31,VICI,0.0050918198178268,VICI PPTYS INC,Real Estate,core_compounder,core_compounder,fast_reentry
2019-10-31,MDT,0.0038211053160658,MEDTRONIC PLC,Health Care,core_compounder,core_compounder,fast_reentry
2019-10-31,SBUX,0.0024512182449908,STARBUCKS CORP,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2019-11-29,MA,0.1433924895055179,MASTERCARD INC CLASS A,Financials,core_compounder,core_compounder,fast_reentry
2019-11-29,V,0.1188559957932316,VISA INC CLASS A,Financials,core_compounder,core_compounder,fast_reentry
2019-11-29,ORCL,0.1067327061170195,ORACLE CORP,Information Technology,core_compounder,core_compounder,fast_reentry
2019-11-29,CPRT,0.0706020082096594,COPART INC,Industrials,core_compounder,core_compounder,fast_reentry
2019-11-29,PG,0.0658928321223885,PROCTER & GAMBLE,Consumer Staples,core_compounder,core_compounder,fast_reentry
2019-11-29,AAPL,0.0597635326117665,APPLE INC,Information Technology,core_compounder,core_compounder,fast_reentry
2019-11-29,ORLY,0.0516315515739306,OREILLY AUTOMOTIVE INC,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2019-11-29,DIS,0.046779148710354,WALT DISNEY,Communication,core_compounder,core_compounder,fast_reentry
2019-11-29,COST,0.039232536874479,COSTCO WHOLESALE CORP,Consumer Staples,core_compounder,core_compounder,fast_reentry
2019-11-29,MDT,0.0376039629490552,MEDTRONIC PLC,Health Care,core_compounder,core_compounder,fast_reentry
2019-11-29,JKHY,0.0353396771648611,JACK HENRY AND ASSOCIATES INC,Financials,core_compounder,core_compounder,fast_reentry
2019-11-29,BIO,0.0334620566606286,BIO RAD LABORATORIES INC CLASS A,Health Care,core_compounder,core_compounder,fast_reentry
2019-11-29,BABA,0.0328805405171936,Alibaba Group,Internet,core_compounder,core_compounder,fast_reentry
2019-11-29,RNG,0.0321121697200572,RINGCENTRAL INC CLASS A,Information Technology,core_compounder,core_compounder,fast_reentry
2019-11-29,LRCX,0.0316284538912414,LAM RESEARCH CORP,Information Technology,core_compounder,core_compounder,fast_reentry
2019-11-29,BAC,0.0223809667484428,BANK OF AMERICA CORP,Financials,core_compounder,core_compounder,fast_reentry
2019-11-29,BKNG,0.0163174196917033,BOOKING HOLDINGS INC,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2019-11-29,UNH,0.0102424758445092,UNITEDHEALTH GROUP INC,Health Care,core_compounder,core_compounder,fast_reentry
2019-11-29,HD,0.0092149031135696,HOME DEPOT INC,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2019-11-29,DUK,0.0080911739691723,DUKE ENERGY CORP,Utilities,core_compounder,core_compounder,fast_reentry
2019-11-29,LPX,0.0060408420531499,LOUISIANA PACIFIC CORP,Materials,core_compounder,core_compounder,fast_reentry
2019-11-29,T,0.0052801214731703,AT&T INC,Communication,core_compounder,core_compounder,fast_reentry
2019-11-29,CBRE,0.0043156591461392,CBRE GROUP INC CLASS A,Real Estate,core_compounder,core_compounder,fast_reentry
2019-11-29,WU,0.0031229800478349,WESTERN UNION,Financials,core_compounder,core_compounder,fast_reentry
2019-11-29,MSFT,0.0029426142608584,MICROSOFT CORP,Information Technology,core_compounder,core_compounder,fast_reentry
2019-11-29,NEE,0.0014119174759413,NEXTERA ENERGY INC,Utilities,core_compounder,core_compounder,fast_reentry
2019-11-29,AEP,0.0013975318289177,,Unknown,core_compounder,core_compounder,fast_reentry
2019-11-29,NOW,0.0012617237215134,SERVICENOW INC,Information Technology,core_compounder,core_compounder,fast_reentry
2019-11-29,AMT,0.0011365723010436,AMERICAN TOWER REIT CORP,Real Estate,core_compounder,core_compounder,fast_reentry
2019-11-29,VICI,0.0006350776484482,VICI PPTYS INC,Real Estate,core_compounder,core_compounder,fast_reentry
2019-11-29,SBUX,0.0002983582542008,STARBUCKS CORP,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2019-12-31,CPRT,0.1349875193075167,COPART INC,Industrials,core_compounder,core_compounder,fast_reentry
2019-12-31,COST,0.1259138297652706,COSTCO WHOLESALE CORP,Consumer Staples,core_compounder,core_compounder,fast_reentry
2019-12-31,MA,0.1104,MASTERCARD INC CLASS A,Financials,core_compounder,core_compounder,fast_reentry
2019-12-31,MSFT,0.0808587192667711,MICROSOFT CORP,Information Technology,core_compounder,core_compounder,fast_reentry
2019-12-31,CASH,0.08,Cash,Cash,cash,cash,fast_reentry
2019-12-31,AAPL,0.0753226241713494,APPLE INC,Information Technology,core_compounder,core_compounder,fast_reentry
2019-12-31,V,0.0739101197205509,VISA INC CLASS A,Financials,core_compounder,core_compounder,fast_reentry
2019-12-31,DIS,0.0533554382211439,WALT DISNEY,Communication,core_compounder,core_compounder,fast_reentry
2019-12-31,LRCX,0.0528659829320262,LAM RESEARCH CORP,Information Technology,core_compounder,core_compounder,fast_reentry
2019-12-31,BABA,0.0476434201773926,Alibaba Group,Internet,core_compounder,core_compounder,fast_reentry
2019-12-31,PG,0.0470121055560159,PROCTER & GAMBLE,Consumer Staples,core_compounder,core_compounder,fast_reentry
2019-12-31,RNG,0.0412755653031754,RINGCENTRAL INC CLASS A,Information Technology,core_compounder,core_compounder,fast_reentry
2019-12-31,BAC,0.0390199158148531,BANK OF AMERICA CORP,Financials,core_compounder,core_compounder,fast_reentry
2019-12-31,SHOP,0.0192372164756676,Shopify,Software,core_compounder,core_compounder,fast_reentry
2019-12-31,RH,0.0181975432882663,RH,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2020-01-31,MA,0.14066098983832,MASTERCARD INC CLASS A,Financials,core_compounder,core_compounder,fast_reentry
2020-01-31,CHTR,0.1119006922802057,CHARTER COMMUNICATIONS INC CLASS A,Communication,core_compounder,core_compounder,fast_reentry
2020-01-31,AAPL,0.0918541358927584,APPLE INC,Information Technology,core_compounder,core_compounder,fast_reentry
2020-01-31,CPRT,0.0854310208158077,COPART INC,Industrials,core_compounder,core_compounder,fast_reentry
2020-01-31,ADBE,0.0853562379024382,ADOBE INC,Information Technology,core_compounder,core_compounder,fast_reentry
2020-01-31,MSFT,0.0820788173297836,MICROSOFT CORP,Information Technology,core_compounder,core_compounder,fast_reentry
2020-01-31,SHOP,0.0705546152537414,Shopify,Software,core_compounder,core_compounder,fast_reentry
2020-01-31,LRCX,0.0671001826757288,LAM RESEARCH CORP,Information Technology,core_compounder,core_compounder,fast_reentry
2020-01-31,PG,0.0526305042278996,PROCTER & GAMBLE,Consumer Staples,core_compounder,core_compounder,fast_reentry
2020-01-31,JD,0.0478586743189507,JD.com,Internet,core_compounder,core_compounder,fast_reentry
2020-01-31,DIS,0.0435245386733937,WALT DISNEY,Communication,core_compounder,core_compounder,fast_reentry
2020-01-31,BABA,0.0426424785087622,Alibaba Group,Internet,core_compounder,core_compounder,fast_reentry
2020-01-31,PCTY,0.0404942271028338,PAYLOCITY HOLDING CORP,Industrials,core_compounder,core_compounder,fast_reentry
2020-01-31,COST,0.0379128851793756,COSTCO WHOLESALE CORP,Consumer Staples,core_compounder,core_compounder,fast_reentry
2020-02-28,CASH,0.2799999999999999,Cash,Cash,cash,cash,fast_reentry
2020-02-28,MA,0.0643623272711002,MASTERCARD INC CLASS A,Financials,core_compounder,core_compounder,fast_reentry
2020-02-28,ADBE,0.0581112443948578,ADOBE INC,Information Technology,core_compounder,core_compounder,fast_reentry
2020-02-28,NOW,0.0534413323460998,SERVICENOW INC,Information Technology,core_compounder,core_compounder,fast_reentry
2020-02-28,LRCX,0.0513349526399225,LAM RESEARCH CORP,Information Technology,core_compounder,core_compounder,fast_reentry
2020-02-28,COST,0.0510647940944972,COSTCO WHOLESALE CORP,Consumer Staples,core_compounder,core_compounder,fast_reentry
2020-02-28,BABA,0.0504270993367889,Alibaba Group,Internet,core_compounder,core_compounder,fast_reentry
2020-02-28,MSFT,0.0501860817221565,MICROSOFT CORP,Information Technology,core_compounder,core_compounder,fast_reentry
2020-02-28,RNG,0.050148658602122,RINGCENTRAL INC CLASS A,Information Technology,core_compounder,core_compounder,fast_reentry
2020-02-28,UNH,0.0496896808061387,UNITEDHEALTH GROUP INC,Health Care,core_compounder,core_compounder,fast_reentry
2020-02-28,SHOP,0.0496403883841997,Shopify,Software,core_compounder,core_compounder,fast_reentry
2020-02-28,TSLA,0.0493425941229318,TESLA INC,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2020-02-28,BKNG,0.0480223606450617,BOOKING HOLDINGS INC,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2020-02-28,AMT,0.0473729708521924,AMERICAN TOWER REIT CORP,Real Estate,core_compounder,core_compounder,fast_reentry
2020-02-28,GPN,0.04685551478193,GLOBAL PAYMENTS INC,Financials,core_compounder,core_compounder,fast_reentry
2020-03-31,CASH,0.5,Cash,Cash,cash,cash,fast_reentry
2020-03-31,ADBE,0.059393668349315,ADOBE INC,Information Technology,core_compounder,core_compounder,fast_reentry
2020-03-31,COST,0.0504857927472028,COSTCO WHOLESALE CORP,Consumer Staples,core_compounder,core_compounder,fast_reentry
2020-03-31,UNH,0.0461749601841962,UNITEDHEALTH GROUP INC,Health Care,core_compounder,core_compounder,fast_reentry
2020-03-31,NOW,0.045,SERVICENOW INC,Information Technology,core_compounder,core_compounder,fast_reentry
2020-03-31,TSLA,0.0443137389806372,TESLA INC,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2020-03-31,VRTX,0.0437509807228055,VERTEX PHARMACEUTICALS INC,Health Care,core_compounder,core_compounder,fast_reentry
2020-03-31,MA,0.0382888816094426,MASTERCARD INC CLASS A,Financials,core_compounder,core_compounder,fast_reentry
2020-03-31,JD,0.0377887031954938,JD.com,Internet,core_compounder,core_compounder,fast_reentry
2020-03-31,VZ,0.0250875509110011,VERIZON COMMUNICATIONS INC,Communication,core_compounder,core_compounder,fast_reentry
2020-03-31,MRNA,0.0243903914277008,MODERNA INC,Health Care,core_compounder,core_compounder,fast_reentry
2020-03-31,BABA,0.0234921335516693,Alibaba Group,Internet,core_compounder,core_compounder,fast_reentry
2020-03-31,AMD,0.0209615093125331,ADVANCED MICRO DEVICES INC,Information Technology,core_compounder,core_compounder,fast_reentry
2020-03-31,SHOP,0.0208716890080022,Shopify,Software,core_compounder,core_compounder,fast_reentry
2020-03-31,VEEV,0.02,VEEVA SYSTEMS INC CLASS A,Health Care,core_compounder,core_compounder,fast_reentry
2020-04-30,CASH,0.15,Cash,Cash,cash,cash,fast_reentry
2020-04-30,ADBE,0.1479623176119196,ADOBE INC,Information Technology,core_compounder,core_compounder,fast_reentry
2020-04-30,NOW,0.0857429600735501,SERVICENOW INC,Information Technology,core_compounder,core_compounder,fast_reentry
2020-04-30,UNH,0.0853087684086714,UNITEDHEALTH GROUP INC,Health Care,core_compounder,core_compounder,fast_reentry
2020-04-30,COST,0.0804144717507318,COSTCO WHOLESALE CORP,Consumer Staples,core_compounder,core_compounder,fast_reentry
2020-04-30,VEEV,0.0673458525581492,VEEVA SYSTEMS INC CLASS A,Health Care,core_compounder,core_compounder,fast_reentry
2020-04-30,SHOP,0.0548223101317507,Shopify,Software,core_compounder,core_compounder,fast_reentry
2020-04-30,BABA,0.0532173258542107,Alibaba Group,Internet,core_compounder,core_compounder,fast_reentry
2020-04-30,VRTX,0.0514043305214708,VERTEX PHARMACEUTICALS INC,Health Care,core_compounder,core_compounder,fast_reentry
2020-04-30,AMZN,0.0478157065679092,AMAZON.COM INC,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2020-04-30,JD,0.0446913413768492,JD.com,Internet,core_compounder,core_compounder,fast_reentry
2020-04-30,ZTO,0.0335073629547564,ZTO Express,Industrials,core_compounder,core_compounder,fast_reentry
2020-04-30,FTNT,0.0335073629547564,FORTINET INC,Information Technology,core_compounder,core_compounder,fast_reentry
2020-04-30,NVDA,0.0335073629547564,NVIDIA CORP,Information Technology,core_compounder,core_compounder,fast_reentry
2020-04-30,CHTR,0.0237088488937911,CHARTER COMMUNICATIONS INC CLASS A,Communication,core_compounder,core_compounder,fast_reentry
2020-04-30,TSLA,0.0023071447600154,,Unknown,core_compounder,core_compounder,fast_reentry
2020-04-30,MA,0.0015507160869934,MASTERCARD INC CLASS A,Financials,core_compounder,core_compounder,fast_reentry
2020-04-30,MRNA,0.0013740813713946,MODERNA INC,Health Care,core_compounder,core_compounder,fast_reentry
2020-04-30,VZ,0.000969598230595,,Unknown,core_compounder,core_compounder,fast_reentry
2020-04-30,AMD,0.0008421369377278,ADVANCED MICRO DEVICES INC,Information Technology,core_compounder,core_compounder,fast_reentry
2020-05-29,NOW,0.1232188557878002,SERVICENOW INC,Information Technology,core_compounder,core_compounder,fast_reentry
2020-05-29,COST,0.1138408242580954,COSTCO WHOLESALE CORP,Consumer Staples,core_compounder,core_compounder,fast_reentry
2020-05-29,UNH,0.1138408242580954,UNITEDHEALTH GROUP INC,Health Care,core_compounder,core_compounder,fast_reentry
2020-05-29,ADBE,0.0962394677643803,ADOBE INC,Information Technology,core_compounder,core_compounder,fast_reentry
2020-05-29,NVDA,0.0800965466143833,NVIDIA CORP,Information Technology,core_compounder,core_compounder,fast_reentry
2020-05-29,VEEV,0.0800965466143833,VEEVA SYSTEMS INC CLASS A,Health Care,core_compounder,core_compounder,fast_reentry
2020-05-29,AMZN,0.0577533723277483,AMAZON.COM INC,Consumer Discretionary,core_compounder,core_compounder,fast_reentry
2020-05-29,FTNT,0.0544820644476254,FORTINET INC,Information Technology,core_compounder,core_compounder,fast_reentry
2020-05-29,ZTO,0.0540171776435121,ZTO Express,Industrials,core_compounder,core_compounder,fast_reentry
2020-05-29,V,0.0515493985662438,VISA INC CLASS A,Financials,core_compounder,core_compounder,fast_reentry
2020-05-29,JD,0.0477154350575728,JD.com,Internet,core_compounder,core_compounder,fast_reentry
