as_of_date,account_source,approval_status,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,target_weight,target_value_usd,delta_weight,delta_value_usd,suggested_action,suggested_quantity_delta,preview_trade_value_delta_usd,preview_order_count,preview_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,portfolio_sources,source_current,source_target,risk_state,block_reason
2026-06-18,simulated_broker_replay,blocked_by_safety_audit,cash,CASH,0.0,1.0,197532.00594727058,0.09152002716519074,0.12039798195624814,259860.66246346722,0.028877954791057397,62328.65651619664,RESERVE_CASH,0.0,0.0,0,,,,0.0,,,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-18,simulated_broker_replay,blocked_by_safety_audit,equity,SNDK,299.0,2184.75,653240.25,0.3026576130723593,0.22403745101870864,483550.6334275973,-0.07862016205365063,-169689.6165724027,SELL,-77.0,-168225.75,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-18,simulated_broker_replay,blocked_by_safety_audit,equity,BE,977.0,328.9100036621094,321345.07357788086,0.1488847831125579,0.17970105175958767,387857.2846229079,0.03081626864702977,66512.21104502701,BUY,202.0,66439.8207397461,1,ready,,,0.0,,concentrated,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-18,simulated_broker_replay,blocked_by_safety_audit,equity,WDC,538.0,746.22998046875,401471.7294921875,0.18600886176890874,0.14582476476706216,314740.49116303737,-0.04018409700184658,-86731.23832915013,SELL,-115.0,-85816.44775390625,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-18,simulated_broker_replay,blocked_by_safety_audit,equity,CIEN,329.0,428.2200012207031,140884.38040161133,0.06527419321073673,0.1106413853725585,238802.53831195345,0.04536719216182178,97918.15791034212,BUY,228.0,97634.16027832031,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-18,simulated_broker_replay,blocked_by_safety_audit,equity,LITE,105.0,850.0,89250.0,0.04135108326026767,0.06348506916445723,137022.82929966296,0.02213398590418956,47772.82929966296,BUY,55.0,46750.0,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-18,simulated_broker_replay,blocked_by_safety_audit,equity,STM,1147.0,78.38999938964844,89913.32929992676,0.04165841530632085,0.03924053728909888,84694.70874580917,-0.002417878017221965,-5218.620554117588,SELL,-66.0,-5173.739959716797,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-18,simulated_broker_replay,blocked_by_safety_audit,equity,MRVL,311.0,310.57998657226557,96590.3758239746,0.04475200753879797,0.03155410272613772,68104.71325702246,-0.013197904812660248,-28485.66256695213,SELL,-91.0,-28262.77877807617,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-18,simulated_broker_replay,blocked_by_safety_audit,equity,ON,329.0,121.62000274658203,40012.98090362549,0.018538712659241657,0.02084491627980361,44990.569322280666,0.0023062036205619522,4977.5884186551775,BUY,40.0,4864.800109863281,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-18,simulated_broker_replay,blocked_by_safety_audit,equity,PWR,42.0,702.25,29494.5,0.01366531680918728,0.019488626583853547,42063.22508315517,0.005823309774666267,12568.725083155172,BUY,17.0,11938.25,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-18,simulated_broker_replay,blocked_by_safety_audit,equity,FIX,12.0,1967.4100341796875,23608.92041015625,0.0109384250259429,0.014658452265410024,31638.031256726408,0.003720027239467124,8029.110846570158,BUY,4.0,7869.64013671875,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-18,simulated_broker_replay,blocked_by_safety_audit,equity,MU,35.0,1133.989990234375,39689.649658203125,0.018388907648035985,0.011662067896469463,25170.793065051184,-0.006726839751566523,-14518.85659315194,SELL,-12.0,-13607.8798828125,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-18,simulated_broker_replay,blocked_by_safety_audit,equity,COHR,45.0,389.57000732421875,17530.650329589844,0.008122256374067322,0.009298920071546915,20070.299275158333,0.0011766636974795928,2539.6489455684896,BUY,6.0,2337.4200439453125,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-18,simulated_broker_replay,blocked_by_safety_audit,equity,TER,24.0,437.9200134277343,10510.080322265623,0.004869503714040411,0.005005484610386778,10803.574326341073,0.00013598089634636688,293.49400407545,HOLD,0.0,0.0,0,,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-18,simulated_broker_replay,blocked_by_safety_audit,equity,KEYS,20.0,363.6700134277343,7273.400268554687,0.003369893334344628,0.004159188238670441,8976.972815075269,0.0007892949043258133,1703.5725465205824,BUY,4.0,1454.6800537109375,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
