as_of_date,portfolio_kind,row_type,ticker,current_weight,target_portfolio_weight,target_combined_weight,delta_portfolio_weight,preview_action,review_action,review_reason,review_quantity_delta,review_trade_value_delta_usd,review_order_count,review_order_status,cash_policy_flag,macro_recommended_cash_floor,macro_cash_raise_gate,macro_cash_raise_confirmation_count
2026-06-18,concentrated,equity,SNDK,0.3836829992626897,0.285,0.22403745101870864,-0.0986829992626897,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-61.0,-133269.75,1,ready,,0.03,none,0.0
2026-06-18,concentrated,equity,BE,0.2361264042229797,0.285,0.17970105175958767,0.04887359577702027,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,202.0,66439.8207397461,1,ready,,0.03,none,0.0
2026-06-18,concentrated,equity,WDC,0.2105604620573278,0.1664922602326638,0.14582476476706216,-0.044068201824664005,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-80.0,-59698.3984375,1,ready,,0.03,none,0.0
2026-06-18,concentrated,equity,CIEN,0.0707982257055582,0.1211655321950443,0.1106413853725585,0.050367306489486105,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,160.0,68515.2001953125,1,ready,,0.03,none,0.0
2026-06-18,concentrated,equity,LITE,0.0412226368664049,0.0638422075722917,0.06348506916445723,0.0226195707058868,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,36.0,30600.0,1,ready,,0.03,none,0.0
2026-06-18,concentrated,cash,CASH,0.0576092718850395,0.0,0.12039798195624814,,RESERVE_CASH,RESERVE_CASH,Combined cash is below target under macro gate `none`.,0.0,0.0,0,,below_combined_cash_target,0.03,none,0.0
2026-06-18,main,equity,SNDK,0.1643813305364139,0.12,0.22403745101870864,-0.04438133053641391,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-16.0,-34956.0,1,ready,,0.03,none,0.0
2026-06-18,main,equity,WDC,0.144109598120645,0.1105540357192695,0.14582476476706216,-0.0335555624013755,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-35.0,-26118.04931640625,1,ready,,0.03,none,0.0
2026-06-18,main,equity,MRVL,0.1211248769497441,0.0854036951671839,0.03155410272613772,-0.0357211817825602,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-91.0,-28262.77877807617,1,ready,,0.03,none,0.0
2026-06-18,main,equity,STM,0.1127518228880549,0.1062076432317211,0.03924053728909888,-0.00654417965633379,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-66.0,-5173.739959716797,1,ready,,0.03,none,0.0
2026-06-18,main,equity,CIEN,0.055846991269392,0.0926810896196024,0.1106413853725585,0.036834098350210405,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,68.0,29118.96008300781,1,ready,,0.03,none,0.0
2026-06-18,main,equity,ON,0.0501765040978455,0.0564184280946505,0.02084491627980361,0.006241923996805003,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,40.0,4864.800109863281,1,ready,,0.03,none,0.0
2026-06-18,main,equity,MU,0.0497710448894957,0.0315643167005367,0.011662067896469463,-0.018206728188959,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-12.0,-13607.8798828125,1,ready,,0.03,none,0.0
2026-06-18,main,equity,LITE,0.0415702872737698,0.0628755839931042,0.06348506916445723,0.021305296719334392,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,19.0,16150.0,1,ready,,0.03,none,0.0
2026-06-18,main,equity,PWR,0.0369862696228116,0.0527475218813877,0.019488626583853547,0.015761252258576094,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,17.0,11938.25,1,ready,,0.03,none,0.0
2026-06-18,main,equity,FIX,0.029605719567836,0.0396742699281637,0.014658452265410024,0.010068550360327697,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,4.0,7869.64013671875,1,ready,,0.03,none,0.0
2026-06-18,main,equity,COHR,0.0219835345489308,0.0251682686738723,0.009298920071546915,0.0031847341249414997,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,6.0,2337.4200439453125,1,ready,,0.03,none,0.0
2026-06-18,main,equity,TER,0.0131797000985513,0.013547743237693,0.005005484610386778,0.0003680431391417001,HOLD,HOLD,No preview order or no material target gap.,0.0,0.0,0,,,0.03,none,0.0
2026-06-18,main,equity,KEYS,0.0091208850262724,0.0112571746235747,0.004159188238670441,0.002136289597302301,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,4.0,1454.6800537109375,1,ready,,0.03,none,0.0
2026-06-18,main,cash,CASH,0.1493914351102364,0.0,0.12039798195624814,,RESERVE_CASH,RESERVE_CASH,Combined cash is below target under macro gate `none`.,0.0,0.0,0,,below_combined_cash_target,0.03,none,0.0
