as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,daily_review_action,daily_review_reason,monster_recommendation,monster_stage,monster_priority_score,monster_reason,risk_state,account_source,approval_status,target_weight,position_state,is_emerging_seat,cleanup_action,cleanup_reason,projected_weight_after_cleanup_review,operator_review_only
2026-06-18,current_broker_ledger_mark_to_market,main,equity,ON,322.0,121.62000274658205,39161.64088439941,0.0502932673542892,103.02999877929688,5985.98127746582,440.96551027297954,2026-05-01,2026-05-01,48.0,1.0,322.0,103.02999877929688,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,BUY_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-18,current_broker_ledger_mark_to_market,main,equity,MU,34.0,1133.989990234375,38555.65966796875,0.0495150370595069,470.2160957551985,22568.312412292,19809.939861000537,2026-01-02,2026-05-01,167.0,2.0,34.0,475.4681234920726,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,EXIT_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-18,current_broker_ledger_mark_to_market,main,equity,LITE,39.0,850.0,33150.0,0.0425728282866423,326.9366876906363,20399.469180065185,60687.56763714216,2026-02-02,2026-05-01,136.0,2.0,39.0,477.42103694035455,target_rebalance,"future_winner,unassigned",BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,BUY_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-18,current_broker_ledger_mark_to_market,main,equity,PWR,41.0,702.25,28792.25,0.0369763956330641,742.2100219726562,-1638.3609008789062,947.714264125824,2026-05-01,2026-05-01,48.0,1.0,41.0,742.2100219726562,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,BUY_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-18,current_broker_ledger_mark_to_market,main,equity,FIX,12.0,1967.4100341796875,23608.92041015625,0.0303197138659,1866.2886962890625,1213.4560546875,0.0,2026-05-01,2026-05-01,48.0,1.0,12.0,1866.2886962890625,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,BUY_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-18,current_broker_ledger_mark_to_market,main,equity,COHR,45.0,389.5700073242188,17530.650329589844,0.0225137063720904,278.3794223361545,5003.576324462891,6931.289893646241,2025-12-01,2026-05-01,199.0,3.0,45.0,295.2304450141059,target_rebalance,"future_winner,unassigned",BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,BUY_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-18,current_broker_ledger_mark_to_market,main,equity,KEYS,19.0,363.6700134277344,6909.730255126953,0.008873808737814,313.2699890136719,957.6004638671876,-3590.755289764405,2026-03-02,2026-03-02,108.0,1.0,19.0,313.2699890136719,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,BUY_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
,,main,,AMAT,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.03526550688041,,False,NEW_POSITION_REVIEW,target-only position from production target,0.03526550688041,True
,,main,,AMKR,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0266112424940381,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0266112424940381,True
,,main,,ARW,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0273021557566388,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0273021557566388,True
,,main,,BE,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0484667414338907,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0484667414338907,True
,,main,,CAT,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.1294501672299782,,False,NEW_POSITION_REVIEW,target-only position from production target,0.1294501672299782,True
,,main,,COHU,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0299384247684755,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0299384247684755,True
,,main,,ENTG,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0299411593908151,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0299411593908151,True
,,main,,FTNT,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0597108530540896,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0597108530540896,True
,,main,,GEV,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.1149077235559149,,False,NEW_POSITION_REVIEW,target-only position from production target,0.1149077235559149,True
,,main,,GOOG,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.1490088290369003,,False,NEW_POSITION_REVIEW,target-only position from production target,0.1490088290369003,True
,,main,,KLAC,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0299411593908151,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0299411593908151,True
,,main,,LRCX,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.03526550688041,,False,NEW_POSITION_REVIEW,target-only position from production target,0.03526550688041,True
,,main,,ONTO,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0260239913843075,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0260239913843075,True
,,main,,ROST,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0430939866607964,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0430939866607964,True
,,main,,TKR,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.039889876884945,,False,NEW_POSITION_REVIEW,target-only position from production target,0.039889876884945,True
,,main,,TRP,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0427527454760927,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0427527454760927,True
,,main,,UMC,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0651444388262103,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0651444388262103,True
,,main,,VRT,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0672854908952709,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0672854908952709,True
,,concentrated,,MU,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.3969336831686961,,False,NEW_POSITION_REVIEW,target-only position from production target,0.3969336831686961,True
