ticker,event_date,label,horizon,action,action_return,drawdown_from_peak,shakeout_quality_score,breakdown_risk_score,production_activation_allowed
PWR,2017-05-10,AMBIGUOUS,1m,hold,-0.028511889619708186,-0.1247722835527173,0.6,0.15,False
PWR,2017-05-10,AMBIGUOUS,1m,trim50,-0.014255944809854093,-0.1247722835527173,0.6,0.15,False
PWR,2017-05-10,AMBIGUOUS,1m,add25,-0.03563986202463523,-0.1247722835527173,0.6,0.15,False
PWR,2017-05-10,AMBIGUOUS,1m,exit_to_cash,0.0,-0.1247722835527173,0.6,0.15,False
PWR,2017-05-10,AMBIGUOUS,1m,label_oracle,-0.014255944809854093,-0.1247722835527173,0.6,0.15,False
PWR,2017-05-10,AMBIGUOUS,3m,hold,0.08939701974506109,-0.1247722835527173,0.6,0.15,False
PWR,2017-05-10,AMBIGUOUS,3m,trim50,0.044698509872530545,-0.1247722835527173,0.6,0.15,False
PWR,2017-05-10,AMBIGUOUS,3m,add25,0.11174627468132636,-0.1247722835527173,0.6,0.15,False
PWR,2017-05-10,AMBIGUOUS,3m,exit_to_cash,0.0,-0.1247722835527173,0.6,0.15,False
PWR,2017-05-10,AMBIGUOUS,3m,label_oracle,0.044698509872530545,-0.1247722835527173,0.6,0.15,False
PWR,2017-05-10,AMBIGUOUS,6m,hold,0.07543774646090973,-0.1247722835527173,0.6,0.15,False
PWR,2017-05-10,AMBIGUOUS,6m,trim50,0.037718873230454864,-0.1247722835527173,0.6,0.15,False
PWR,2017-05-10,AMBIGUOUS,6m,add25,0.09429718307613716,-0.1247722835527173,0.6,0.15,False
PWR,2017-05-10,AMBIGUOUS,6m,exit_to_cash,0.0,-0.1247722835527173,0.6,0.15,False
PWR,2017-05-10,AMBIGUOUS,6m,label_oracle,0.037718873230454864,-0.1247722835527173,0.6,0.15,False
CIEN,2017-05-17,DISTRIBUTION,1m,hold,0.1042118778538279,-0.12798179402859045,0.5090909090909091,0.35,False
CIEN,2017-05-17,DISTRIBUTION,1m,trim50,0.05210593892691395,-0.12798179402859045,0.5090909090909091,0.35,False
CIEN,2017-05-17,DISTRIBUTION,1m,add25,0.13026484731728488,-0.12798179402859045,0.5090909090909091,0.35,False
CIEN,2017-05-17,DISTRIBUTION,1m,exit_to_cash,0.0,-0.12798179402859045,0.5090909090909091,0.35,False
CIEN,2017-05-17,DISTRIBUTION,1m,label_oracle,0.0,-0.12798179402859045,0.5090909090909091,0.35,False
CIEN,2017-05-17,DISTRIBUTION,3m,hold,0.04732957534039306,-0.12798179402859045,0.5090909090909091,0.35,False
CIEN,2017-05-17,DISTRIBUTION,3m,trim50,0.02366478767019653,-0.12798179402859045,0.5090909090909091,0.35,False
