row_type,ticker,projected_shares,reference_price,projected_market_value_usd,projected_weight
equity,FIX,202.0,2043.239990234375,412734.47802734375,0.49690753681070526
equity,CIEN,178.0,584.6799926757812,104073.03869628906,0.1252976915186429
equity,MU,131.0,794.0999755859375,104027.09680175781,0.12524238023532813
equity,NVDA,441.0,235.72000122070312,103952.52053833008,0.12515259489066408
equity,MRVL,563.0,184.6132049560547,103937.23439025879,0.12513419128595013
cash,CASH,0.0,1.0,1881.8257615313632,0.002265605258709521
