date,cash_usd,equity_usd,cash_weight
2019-06-03,61067.2568236065,99902.91086489678,0.6112660411485958
2019-07-01,21819.868785963074,103830.05961810114,0.21014982430154672
2019-08-01,22913.31235501291,106483.2847442341,0.21518224583369297
2019-09-03,22578.398281850845,112592.25852660183,0.20053242183179332
2019-10-01,12900.72174477102,107737.70411705496,0.11974194039585838
2019-11-01,14764.420423331278,114023.24509603025,0.12948605708333155
2019-12-02,8717.412641601582,113821.53773124696,0.0765884279492424
2020-01-02,9063.106403261445,124342.1379465163,0.07288845561880067
2020-02-03,2128.4712438214065,130928.45240970733,0.016256750955559274
2020-03-02,39177.76268525721,129948.55781694056,0.30148670630456087
2020-04-01,69233.19332256792,106316.4864834833,0.6511990342469001
2020-05-01,18165.099954800586,116191.87870522021,0.15633708790341191
2020-06-01,861.111060719466,137243.83872185228,0.006274314889025017
2020-07-01,3253.7324873351754,150630.18039478298,0.021600800575339862
2020-08-03,5667.722767076466,172109.13850422855,0.0329309809829605
2020-09-01,162.81250895498124,200017.26456202506,0.0008139922786739908
2020-10-01,448.63448392389,197957.62461148738,0.0022663157572454322
2020-11-02,1016.6413376330929,184935.89021801943,0.005497263600021514
2020-12-01,129.89367046589905,205163.46349468466,0.0006331228194988252
2021-01-04,918.1201069759809,226570.24316148038,0.004052253703596996
2021-02-01,698.3079019093057,246309.94768004652,0.0028350779515263374
2021-03-01,1033.6225335621348,264699.1099030995,0.0039048961439293135
2021-04-01,577.6827058720228,257949.43220233198,0.0022395191993246815
2021-05-03,5303.110017387822,262968.1901222157,0.020166355538756137
2021-06-01,1607.1646775936788,263904.4424485898,0.00608994931150795
2021-07-01,51.022749435876904,264244.7839646458,0.00019308895589289439
2021-08-02,959.5944349026358,262074.7931691861,0.003661528921948461
2021-09-01,291.2514505934232,274867.36640458816,0.0010596072367671273
2021-10-01,974.7844038366748,265102.1408148169,0.0036770144550345055
2021-11-01,2148.951351506643,290079.8831828665,0.007408136434445345
2021-12-01,1076.017462727963,276188.773076055,0.003895949320255884
2022-01-03,3333.1840383648378,281010.06823559996,0.011861439909584602
2022-02-01,119535.78255604501,239134.87653492685,0.4998676240292629
2022-03-01,118815.71597249269,237052.69377476932,0.5012206951986083
2022-04-01,37845.17333150153,247752.506957295,0.15275394705904988
2022-05-02,148021.19429450756,227921.89402633434,0.6494382425472695
2022-06-01,119202.73488638645,232611.71926138643,0.5124536943576691
2022-07-01,141228.03840101487,216668.79039228684,0.6518153267266426
2022-08-01,33907.59930317173,218162.58744709264,0.15542352930423864
2022-09-01,112594.60284144647,225929.82244975335,0.4983609583745299
2022-10-03,146492.54422083148,225341.37430277118,0.6500916428423058
2022-11-01,70843.34989404918,232055.93884516,0.30528565761602683
2022-12-01,1535.5230906414945,237294.12131146668,0.006470969791223791
2023-01-03,109802.3197331834,217721.2305722642,0.504325276155091
2023-02-01,7807.109371006491,228920.71239072084,0.034103988623280845
2023-03-01,1482.7124819731835,230527.33699750662,0.006431829306166932
2023-04-03,674.7463922477,231192.37592792275,0.0029185494960182468
2023-05-01,18617.501125490686,220154.854555285,0.084565480798042
2023-06-01,1131.888917248245,231272.77612046478,0.0048941727436984175
2023-07-03,601.1127136349605,247802.2785575986,0.0024257755704826553
2023-08-01,2015.652125265602,260249.58322420358,0.007745073403361146
2023-09-01,938.311642544264,258384.8798073697,0.003631449499846087
2023-10-02,34155.93437874316,230664.63984882832,0.1480761611364797
2023-11-01,66635.59131147382,225331.49944593426,0.29572248653793864
2023-12-01,2967.832787866566,232521.84195649144,0.012763673136659114
2024-01-02,1614.8576432275513,237574.6983204889,0.006797262733126168
2024-02-01,342.65647686002194,260534.5963686752,0.0013152052803580003
2024-03-01,320.5945040082588,298779.5044466352,0.0010730137082261611
2024-04-01,931.3995783948485,307272.2528346204,0.003031186740106159
2024-05-01,1001.1401915978931,280361.9056182336,0.003570885243450789
2024-06-03,905.5032075070885,294512.0822976255,0.003074587638112629
2024-07-01,692.9625212716419,292284.276768403,0.002370851175893816
2024-08-01,7902.447085375745,302375.06010341167,0.02613458624091922
2024-09-03,34700.74822822088,298937.2462026166,0.11608037696547545
2024-10-01,44121.99774751179,327379.3099652242,0.1347733238004523
2024-11-01,43313.85752278798,332658.99125844473,0.13020498065881883
2024-12-02,23028.907237458152,363995.1870302438,0.06326706521958686
2025-01-02,8719.003963661118,350897.44067974086,0.02484772743503373
2025-02-03,3039.614089698749,370849.5893437576,0.008196352853127175
2025-03-03,43552.98243583675,331921.14028228755,0.13121484940307335
2025-04-01,184420.67588313337,324818.5643719029,0.5677651960556659
2025-05-01,189314.68866584063,325388.249838326,0.5818116934459202
2025-06-02,12428.521960556489,332903.8666642308,0.037333666577961326
2025-07-01,2491.00995204207,334909.27242991683,0.007437864989430351
2025-08-01,937.701089222388,343687.07768376585,0.0027283571309747864
2025-09-02,513.2149566435473,340788.6438945555,0.0015059626130099065
2025-10-01,1750.3073643040316,402037.89634974714,0.004353588007985637
2025-11-03,20370.231534683655,455851.257878983,0.04468613650308592
2025-12-01,13928.433952515086,451645.8751756596,0.030839280768584172
2026-01-02,5885.482967894059,497959.9370351243,0.011819189718226103
2026-02-02,3204.0839834809376,603084.3586912751,0.00531282885603926
2026-03-02,275.79628967522876,627352.8654386925,0.0004396190802163168
2026-04-01,313945.92500174284,638819.1738001131,0.4914472481065145
2026-05-01,4140.663459928102,718083.6398545814,0.00576626903903092
