strategy,status,n,avg_return,median_return,hit_rate,loss_rate,worst_return,best_return,trade_sharpe
hold_3m_return,event_level,26,0.3530143384840152,0.33459806080522014,0.8461538461538461,0.15384615384615385,-0.06394467883746813,1.179508427626205,1.1612530542929211
hold_6m_return,event_level,26,0.9034007388062724,0.7664820978511749,1.0,0.0,0.5047477676826517,2.752749146539351,1.8151340846278796
hold_12m_return,event_level,26,2.6311380948087284,1.868678792655119,1.0,0.0,1.1697167605210108,7.512031033785394,1.4953121043618276
hold_18m_return,event_level,17,3.4724300513023243,2.3881763683287236,1.0,0.0,0.9011013405286403,13.037434129028082,1.153265690463426
trail20_after_50pct_return,event_level,25,1.7938129774507154,1.2013024792274685,1.0,0.0,0.3295917836093556,6.015578054602121,1.2092098327491716
ma50_5d_after_50pct_return,event_level,23,1.42752367799967,1.2190847309064443,1.0,0.0,0.2751831877986659,5.377114039811435,1.4150679862429236
ma200_after_50pct_return,event_level,18,3.3661666927459657,1.2876452386379145,1.0,0.0,0.15269446575671308,18.142335887099815,0.7365680940298182
