as_of_date,account_source,approval_status,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,target_weight,target_value_usd,delta_weight,delta_value_usd,suggested_action,suggested_quantity_delta,preview_trade_value_delta_usd,preview_order_count,preview_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,portfolio_sources,source_current,source_target,risk_state,block_reason
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,cash,CASH,0.0,1.0,98472.27654144794,0.09008061732857696,0.0,0.0,-0.09008061732857696,-98472.27654144794,DEPLOY_CASH,0.0,0.0,0,,,,0.0,,,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,AMD,0.0,511.5700073242188,0.0,0.0,0.22703494077236971,248184.88300052617,0.22703494077236971,248184.88300052617,BUY,484.0,247599.88354492188,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,LRCX,0.0,366.80999755859375,0.0,0.0,0.19340421499123658,211421.21255042645,0.19340421499123658,211421.21255042645,BUY,575.0,210915.7485961914,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,AMAT,83.0,567.25,47081.75,0.0430695141197897,0.17981175628514334,196562.51827991096,0.13674224216535363,149480.76827991096,MIXED_REVIEW,264.0,149754.0,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,SNDK,0.0,1980.0999755859373,0.0,0.0,0.10742683039226993,117434.41446202112,0.10742683039226993,117434.41446202112,BUY,57.0,112865.69860839844,1,cash_scaled,,,0.0,,concentrated,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,CAT,0.0,910.5700073242188,0.0,0.0,0.06853293432866406,74917.27145688853,0.06853293432866406,74917.27145688853,BUY,82.0,74666.74060058594,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,FTNT,0.0,146.3000030517578,0.0,0.0,0.02700397199327028,29519.586751269366,0.02700397199327028,29519.586751269366,BUY,201.0,29406.30061340332,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,UMC,0.0,21.6299991607666,0.0,0.0,0.022032110951580763,24084.56099387388,0.022032110951580763,24084.56099387388,BUY,1113.0,24074.189065933228,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,FTI,154.0,70.79000091552736,10901.660140991213,0.009972637070023303,0.021071003635762052,23033.919599576013,0.01109836656573875,12132.2594585848,BUY,171.0,12105.090156555176,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,NUE,0.0,266.3500061035156,0.0,0.0,0.020758172706881635,22691.946213369458,0.020758172706881635,22691.946213369458,BUY,85.0,22639.750518798828,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,NXPI,0.0,304.8599853515625,0.0,0.0,0.020685856001099113,22612.892684857237,0.020685856001099113,22612.892684857237,BUY,74.0,22559.638916015625,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
